x,y,width,height,frame,max_w,max_h,label,image
1262,312,18,89,239,1280,720,8,Mahrez_frame_00239.jpg
1155,376,125,235,239,1280,720,2,Ederson_frame_00239.jpg
925,285,283,257,239,1280,720,5,Gundogan_frame_00239.jpg
788,169,371,141,239,1280,720,13,Torres_frame_00239.jpg
482,273,489,123,239,1280,720,4,Grealish_frame_00239.jpg
512,351,364,244,239,1280,720,3,Foden_frame_00239.jpg
0,387,40,96,240,1280,720,14,Walker_frame_00240.jpg
299,132,320,251,240,1280,720,6,Kevin_frame_00240.jpg
0,246,429,228,240,1280,720,10,Silva_frame_00240.jpg
982,159,246,226,240,1280,720,11,Sterling_frame_00240.jpg
1255,308,25,74,240,1280,720,8,Mahrez_frame_00240.jpg
1160,389,120,216,240,1280,720,2,Ederson_frame_00240.jpg
793,168,344,168,240,1280,720,13,Torres_frame_00240.jpg
925,289,288,254,240,1280,720,5,Gundogan_frame_00240.jpg
475,267,487,139,240,1280,720,4,Grealish_frame_00240.jpg
516,352,352,242,240,1280,720,3,Foden_frame_00240.jpg
638,616,119,104,240,1280,720,9,Rodri_frame_00240.jpg
0,366,40,87,241,1280,720,14,Walker_frame_00241.jpg
624,613,130,107,241,1280,720,9,Rodri_frame_00241.jpg
292,134,323,237,241,1280,720,6,Kevin_frame_00241.jpg
0,240,403,229,241,1280,720,10,Silva_frame_00241.jpg
791,145,316,189,241,1280,720,13,Torres_frame_00241.jpg
981,150,250,230,241,1280,720,11,Sterling_frame_00241.jpg
1251,300,29,80,241,1280,720,8,Mahrez_frame_00241.jpg
471,277,498,179,241,1280,720,4,Grealish_frame_00241.jpg
918,288,296,253,241,1280,720,5,Gundogan_frame_00241.jpg
1162,389,118,215,241,1280,720,2,Ederson_frame_00241.jpg
509,345,351,243,241,1280,720,3,Foden_frame_00241.jpg
607,631,141,89,242,1280,720,9,Rodri_frame_00242.jpg
0,354,36,104,242,1280,720,14,Walker_frame_00242.jpg
294,130,327,255,242,1280,720,6,Kevin_frame_00242.jpg
0,240,395,233,242,1280,720,10,Silva_frame_00242.jpg
976,158,245,215,242,1280,720,11,Sterling_frame_00242.jpg
1245,294,35,92,242,1280,720,8,Mahrez_frame_00242.jpg
1166,386,114,207,242,1280,720,2,Ederson_frame_00242.jpg
914,279,298,262,242,1280,720,5,Gundogan_frame_00242.jpg
784,137,324,198,242,1280,720,13,Torres_frame_00242.jpg
468,273,492,211,242,1280,720,4,Grealish_frame_00242.jpg
506,353,344,240,242,1280,720,3,Foden_frame_00242.jpg
1239,287,41,96,243,1280,720,8,Mahrez_frame_00243.jpg
1160,377,120,215,243,1280,720,2,Ederson_frame_00243.jpg
569,643,163,77,243,1280,720,9,Rodri_frame_00243.jpg
0,355,36,98,243,1280,720,14,Walker_frame_00243.jpg
288,139,338,249,243,1280,720,6,Kevin_frame_00243.jpg
0,241,392,228,243,1280,720,10,Silva_frame_00243.jpg
975,157,240,211,243,1280,720,11,Sterling_frame_00243.jpg
910,280,305,264,243,1280,720,5,Gundogan_frame_00243.jpg
785,128,310,193,243,1280,720,13,Torres_frame_00243.jpg
452,276,502,237,243,1280,720,4,Grealish_frame_00243.jpg
501,374,364,221,243,1280,720,3,Foden_frame_00243.jpg
0,347,37,85,244,1280,720,14,Walker_frame_00244.jpg
282,134,340,252,244,1280,720,6,Kevin_frame_00244.jpg
0,241,387,229,244,1280,720,10,Silva_frame_00244.jpg
1233,285,47,99,244,1280,720,8,Mahrez_frame_00244.jpg
1159,378,121,214,244,1280,720,2,Ederson_frame_00244.jpg
536,650,184,70,244,1280,720,9,Rodri_frame_00244.jpg
970,165,245,198,244,1280,720,11,Sterling_frame_00244.jpg
782,128,316,219,244,1280,720,13,Torres_frame_00244.jpg
905,283,304,259,244,1280,720,5,Gundogan_frame_00244.jpg
437,280,513,223,244,1280,720,4,Grealish_frame_00244.jpg
491,354,335,241,244,1280,720,3,Foden_frame_00244.jpg
276,142,346,249,245,1280,720,6,Kevin_frame_00245.jpg
0,329,62,69,245,1280,720,14,Walker_frame_00245.jpg
0,243,383,223,245,1280,720,10,Silva_frame_00245.jpg
516,645,195,75,245,1280,720,9,Rodri_frame_00245.jpg
1233,275,47,110,245,1280,720,8,Mahrez_frame_00245.jpg
1150,377,130,220,245,1280,720,2,Ederson_frame_00245.jpg
966,161,244,214,245,1280,720,11,Sterling_frame_00245.jpg
783,124,322,218,245,1280,720,13,Torres_frame_00245.jpg
902,287,305,250,245,1280,720,5,Gundogan_frame_00245.jpg
442,275,517,213,245,1280,720,4,Grealish_frame_00245.jpg
480,350,335,242,245,1280,720,3,Foden_frame_00245.jpg
526,649,168,71,246,1280,720,9,Rodri_frame_00246.jpg
0,316,73,113,246,1280,720,14,Walker_frame_00246.jpg
0,248,377,218,246,1280,720,10,Silva_frame_00246.jpg
265,139,364,251,246,1280,720,6,Kevin_frame_00246.jpg
1229,265,51,124,246,1280,720,8,Mahrez_frame_00246.jpg
1155,379,125,226,246,1280,720,2,Ederson_frame_00246.jpg
966,156,243,210,246,1280,720,11,Sterling_frame_00246.jpg
782,126,315,226,246,1280,720,13,Torres_frame_00246.jpg
895,294,306,249,246,1280,720,5,Gundogan_frame_00246.jpg
444,272,505,227,246,1280,720,4,Grealish_frame_00246.jpg
474,339,335,258,246,1280,720,3,Foden_frame_00246.jpg
0,314,59,85,247,1280,720,14,Walker_frame_00247.jpg
0,240,367,228,247,1280,720,10,Silva_frame_00247.jpg
259,134,365,258,247,1280,720,6,Kevin_frame_00247.jpg
1226,271,54,115,247,1280,720,8,Mahrez_frame_00247.jpg
1146,379,134,207,247,1280,720,2,Ederson_frame_00247.jpg
518,650,166,70,247,1280,720,9,Rodri_frame_00247.jpg
1018,193,186,175,247,1280,720,11,Sterling_frame_00247.jpg
774,124,316,240,247,1280,720,13,Torres_frame_00247.jpg
891,295,309,244,247,1280,720,5,Gundogan_frame_00247.jpg
457,275,493,218,247,1280,720,4,Grealish_frame_00247.jpg
467,349,328,247,247,1280,720,3,Foden_frame_00247.jpg
0,308,59,154,248,1280,720,14,Walker_frame_00248.jpg
0,243,343,228,248,1280,720,10,Silva_frame_00248.jpg
264,138,354,252,248,1280,720,6,Kevin_frame_00248.jpg
1008,191,199,180,248,1280,720,11,Sterling_frame_00248.jpg
1216,273,64,109,248,1280,720,8,Mahrez_frame_00248.jpg
1141,380,139,212,248,1280,720,2,Ederson_frame_00248.jpg
774,128,302,226,248,1280,720,13,Torres_frame_00248.jpg
888,300,311,238,248,1280,720,5,Gundogan_frame_00248.jpg
451,275,482,221,248,1280,720,4,Grealish_frame_00248.jpg
464,353,383,238,248,1280,720,3,Foden_frame_00248.jpg
511,656,168,64,248,1280,720,9,Rodri_frame_00248.jpg
0,312,76,168,249,1280,720,14,Walker_frame_00249.jpg
0,249,331,220,249,1280,720,10,Silva_frame_00249.jpg
254,146,355,244,249,1280,720,6,Kevin_frame_00249.jpg
1021,188,188,188,249,1280,720,11,Sterling_frame_00249.jpg
1216,269,64,121,249,1280,720,8,Mahrez_frame_00249.jpg
1135,389,145,199,249,1280,720,2,Ederson_frame_00249.jpg
763,131,321,230,249,1280,720,13,Torres_frame_00249.jpg
884,297,307,244,249,1280,720,5,Gundogan_frame_00249.jpg
445,278,489,220,249,1280,720,4,Grealish_frame_00249.jpg
462,358,315,238,249,1280,720,3,Foden_frame_00249.jpg
451,667,230,53,249,1280,720,9,Rodri_frame_00249.jpg
397,670,277,50,250,1280,720,9,Rodri_frame_00250.jpg
0,294,130,196,250,1280,720,14,Walker_frame_00250.jpg
0,246,324,222,250,1280,720,10,Silva_frame_00250.jpg
251,143,350,246,250,1280,720,6,Kevin_frame_00250.jpg
1212,212,68,170,250,1280,720,8,Mahrez_frame_00250.jpg
1128,383,152,207,250,1280,720,2,Ederson_frame_00250.jpg
986,163,222,215,250,1280,720,11,Sterling_frame_00250.jpg
762,129,314,239,250,1280,720,13,Torres_frame_00250.jpg
880,299,301,243,250,1280,720,5,Gundogan_frame_00250.jpg
447,276,482,222,250,1280,720,4,Grealish_frame_00250.jpg
462,366,315,223,250,1280,720,3,Foden_frame_00250.jpg
387,678,378,42,251,1280,720,9,Rodri_frame_00251.jpg
0,289,172,209,251,1280,720,14,Walker_frame_00251.jpg
0,242,324,222,251,1280,720,10,Silva_frame_00251.jpg
247,140,347,251,251,1280,720,6,Kevin_frame_00251.jpg
1203,181,77,204,251,1280,720,8,Mahrez_frame_00251.jpg
1123,377,157,215,251,1280,720,2,Ederson_frame_00251.jpg
1002,160,201,227,251,1280,720,11,Sterling_frame_00251.jpg
752,134,312,215,251,1280,720,13,Torres_frame_00251.jpg
873,296,292,245,251,1280,720,5,Gundogan_frame_00251.jpg
448,275,472,218,251,1280,720,4,Grealish_frame_00251.jpg
462,356,304,232,251,1280,720,3,Foden_frame_00251.jpg
0,290,170,220,252,1280,720,14,Walker_frame_00252.jpg
0,250,357,217,252,1280,720,10,Silva_frame_00252.jpg
241,137,344,250,252,1280,720,6,Kevin_frame_00252.jpg
1195,176,85,213,252,1280,720,8,Mahrez_frame_00252.jpg
1116,377,164,214,252,1280,720,2,Ederson_frame_00252.jpg
1004,176,188,211,252,1280,720,11,Sterling_frame_00252.jpg
752,133,313,223,252,1280,720,13,Torres_frame_00252.jpg
868,299,300,237,252,1280,720,5,Gundogan_frame_00252.jpg
445,273,486,215,252,1280,720,4,Grealish_frame_00252.jpg
462,346,285,242,252,1280,720,3,Foden_frame_00252.jpg
376,681,369,39,252,1280,720,9,Rodri_frame_00252.jpg
0,296,163,234,253,1280,720,14,Walker_frame_00253.jpg
11,234,372,236,253,1280,720,10,Silva_frame_00253.jpg
223,130,363,262,253,1280,720,6,Kevin_frame_00253.jpg
1184,171,96,208,253,1280,720,8,Mahrez_frame_00253.jpg
1110,377,170,217,253,1280,720,2,Ederson_frame_00253.jpg
992,169,193,211,253,1280,720,11,Sterling_frame_00253.jpg
748,137,310,210,253,1280,720,13,Torres_frame_00253.jpg
868,300,301,238,253,1280,720,5,Gundogan_frame_00253.jpg
443,276,484,217,253,1280,720,4,Grealish_frame_00253.jpg
455,357,304,230,253,1280,720,3,Foden_frame_00253.jpg
425,652,344,68,253,1280,720,9,Rodri_frame_00253.jpg
0,308,184,226,254,1280,720,14,Walker_frame_00254.jpg
0,232,387,239,254,1280,720,10,Silva_frame_00254.jpg
164,130,389,260,254,1280,720,6,Kevin_frame_00254.jpg
1174,171,106,210,254,1280,720,8,Mahrez_frame_00254.jpg
1107,377,173,221,254,1280,720,2,Ederson_frame_00254.jpg
991,178,195,202,254,1280,720,11,Sterling_frame_00254.jpg
741,146,314,215,254,1280,720,13,Torres_frame_00254.jpg
867,297,302,242,254,1280,720,5,Gundogan_frame_00254.jpg
441,269,478,223,254,1280,720,4,Grealish_frame_00254.jpg
457,364,301,224,254,1280,720,3,Foden_frame_00254.jpg
404,685,354,35,254,1280,720,9,Rodri_frame_00254.jpg
1170,176,110,203,255,1280,720,8,Mahrez_frame_00255.jpg
154,123,429,268,255,1280,720,6,Kevin_frame_00255.jpg
0,236,384,228,255,1280,720,10,Silva_frame_00255.jpg
0,308,195,222,255,1280,720,14,Walker_frame_00255.jpg
454,370,302,223,255,1280,720,3,Foden_frame_00255.jpg
436,277,478,220,255,1280,720,4,Grealish_frame_00255.jpg
987,168,182,203,255,1280,720,11,Sterling_frame_00255.jpg
1102,377,178,223,255,1280,720,2,Ederson_frame_00255.jpg
744,152,305,203,255,1280,720,13,Torres_frame_00255.jpg
860,302,303,236,255,1280,720,5,Gundogan_frame_00255.jpg
394,690,281,30,255,1280,720,9,Rodri_frame_00255.jpg
0,233,376,231,256,1280,720,10,Silva_frame_00256.jpg
157,127,402,261,256,1280,720,6,Kevin_frame_00256.jpg
1162,168,118,213,256,1280,720,8,Mahrez_frame_00256.jpg
0,309,194,224,256,1280,720,14,Walker_frame_00256.jpg
431,276,478,207,256,1280,720,4,Grealish_frame_00256.jpg
447,347,296,243,256,1280,720,3,Foden_frame_00256.jpg
981,180,193,174,256,1280,720,11,Sterling_frame_00256.jpg
729,170,322,172,256,1280,720,13,Torres_frame_00256.jpg
1079,320,201,283,256,1280,720,2,Ederson_frame_00256.jpg
855,299,247,244,256,1280,720,5,Gundogan_frame_00256.jpg
374,691,277,29,256,1280,720,9,Rodri_frame_00256.jpg
154,125,435,261,257,1280,720,6,Kevin_frame_00257.jpg
0,244,376,226,257,1280,720,10,Silva_frame_00257.jpg
0,304,185,238,257,1280,720,14,Walker_frame_00257.jpg
1159,150,121,230,257,1280,720,8,Mahrez_frame_00257.jpg
1041,317,239,273,257,1280,720,2,Ederson_frame_00257.jpg
983,163,179,167,257,1280,720,11,Sterling_frame_00257.jpg
730,161,313,203,257,1280,720,13,Torres_frame_00257.jpg
851,291,245,249,257,1280,720,5,Gundogan_frame_00257.jpg
428,279,462,202,257,1280,720,4,Grealish_frame_00257.jpg
445,357,305,238,257,1280,720,3,Foden_frame_00257.jpg
357,686,289,34,257,1280,720,9,Rodri_frame_00257.jpg
143,128,389,222,258,1280,720,6,Kevin_frame_00258.jpg
0,243,374,225,258,1280,720,10,Silva_frame_00258.jpg
0,302,181,245,258,1280,720,14,Walker_frame_00258.jpg
338,686,312,34,258,1280,720,9,Rodri_frame_00258.jpg
1146,121,134,250,258,1280,720,8,Mahrez_frame_00258.jpg
1016,300,264,278,258,1280,720,2,Ederson_frame_00258.jpg
976,168,180,153,258,1280,720,11,Sterling_frame_00258.jpg
847,274,279,264,258,1280,720,5,Gundogan_frame_00258.jpg
725,161,313,192,258,1280,720,13,Torres_frame_00258.jpg
431,276,473,219,258,1280,720,4,Grealish_frame_00258.jpg
443,362,313,228,258,1280,720,3,Foden_frame_00258.jpg
105,145,444,177,259,1280,720,6,Kevin_frame_00259.jpg
0,246,374,223,259,1280,720,10,Silva_frame_00259.jpg
0,318,177,232,259,1280,720,14,Walker_frame_00259.jpg
1139,105,141,271,259,1280,720,8,Mahrez_frame_00259.jpg
1014,301,266,303,259,1280,720,2,Ederson_frame_00259.jpg
972,170,179,137,259,1280,720,11,Sterling_frame_00259.jpg
839,262,301,278,259,1280,720,5,Gundogan_frame_00259.jpg
701,152,329,200,259,1280,720,13,Torres_frame_00259.jpg
425,273,470,220,259,1280,720,4,Grealish_frame_00259.jpg
438,350,299,244,259,1280,720,3,Foden_frame_00259.jpg
316,690,290,30,259,1280,720,9,Rodri_frame_00259.jpg
58,155,468,173,260,1280,720,6,Kevin_frame_00260.jpg
0,250,375,216,260,1280,720,10,Silva_frame_00260.jpg
0,321,172,226,260,1280,720,14,Walker_frame_00260.jpg
1128,105,152,304,260,1280,720,8,Mahrez_frame_00260.jpg
998,295,282,311,260,1280,720,2,Ederson_frame_00260.jpg
695,159,329,161,260,1280,720,13,Torres_frame_00260.jpg
962,175,197,180,260,1280,720,11,Sterling_frame_00260.jpg
835,265,298,274,260,1280,720,5,Gundogan_frame_00260.jpg
420,276,473,217,260,1280,720,4,Grealish_frame_00260.jpg
429,354,261,235,260,1280,720,3,Foden_frame_00260.jpg
317,684,333,36,260,1280,720,9,Rodri_frame_00260.jpg
50,148,474,166,261,1280,720,6,Kevin_frame_00261.jpg
0,251,359,218,261,1280,720,10,Silva_frame_00261.jpg
0,317,162,230,261,1280,720,14,Walker_frame_00261.jpg
1125,99,155,287,261,1280,720,8,Mahrez_frame_00261.jpg
962,299,318,307,261,1280,720,2,Ederson_frame_00261.jpg
962,184,169,121,261,1280,720,11,Sterling_frame_00261.jpg
309,691,273,29,261,1280,720,9,Rodri_frame_00261.jpg
691,157,330,197,261,1280,720,13,Torres_frame_00261.jpg
826,273,308,266,261,1280,720,5,Gundogan_frame_00261.jpg
417,274,470,220,261,1280,720,4,Grealish_frame_00261.jpg
427,351,288,241,261,1280,720,3,Foden_frame_00261.jpg
1120,103,160,295,262,1280,720,8,Mahrez_frame_00262.jpg
0,318,153,233,262,1280,720,14,Walker_frame_00262.jpg
49,134,469,169,262,1280,720,6,Kevin_frame_00262.jpg
0,248,347,217,262,1280,720,10,Silva_frame_00262.jpg
316,693,264,27,262,1280,720,9,Rodri_frame_00262.jpg
422,350,296,242,262,1280,720,3,Foden_frame_00262.jpg
954,190,195,168,262,1280,720,11,Sterling_frame_00262.jpg
825,279,295,261,262,1280,720,5,Gundogan_frame_00262.jpg
884,301,396,308,262,1280,720,2,Ederson_frame_00262.jpg
685,152,335,200,262,1280,720,13,Torres_frame_00262.jpg
410,279,470,215,262,1280,720,4,Grealish_frame_00262.jpg
1111,101,169,309,263,1280,720,8,Mahrez_frame_00263.jpg
952,188,192,170,263,1280,720,11,Sterling_frame_00263.jpg
684,143,329,187,263,1280,720,13,Torres_frame_00263.jpg
819,286,299,258,263,1280,720,5,Gundogan_frame_00263.jpg
861,303,419,301,263,1280,720,2,Ederson_frame_00263.jpg
