x,y,width,height,frame,max_w,max_h,label,image
273,176,154,72,5,960,540,16,Lrr_frame_00005.jpg
124,236,172,127,5,960,540,13,HypnoPigeon_frame_00005.jpg
33,113,126,153,6,960,540,27,Zoidberg_frame_00006.jpg
584,59,139,107,6,960,540,1,Amy_frame_00006.jpg
735,126,90,111,6,960,540,12,Hermes_frame_00006.jpg
228,261,125,159,6,960,540,15,Leela_frame_00006.jpg
312,225,146,116,6,960,540,2,Bender_frame_00006.jpg
412,341,259,199,6,960,540,19,PhillipFry_frame_00006.jpg
510,247,236,154,6,960,540,9,Farnsworth_frame_00006.jpg
240,103,93,90,6,960,540,26,Zapp_frame_00006.jpg
268,124,228,78,6,960,540,14,Kif_frame_00006.jpg
389,166,176,106,6,960,540,17,Morbo_frame_00006.jpg
282,177,168,70,6,960,540,16,Lrr_frame_00006.jpg
130,233,181,133,6,960,540,13,HypnoPigeon_frame_00006.jpg
36,116,122,141,7,960,540,27,Zoidberg_frame_00007.jpg
619,48,91,114,7,960,540,1,Amy_frame_00007.jpg
736,125,91,107,7,960,540,12,Hermes_frame_00007.jpg
235,255,119,166,7,960,540,15,Leela_frame_00007.jpg
306,222,141,118,7,960,540,2,Bender_frame_00007.jpg
412,346,245,194,7,960,540,19,PhillipFry_frame_00007.jpg
529,254,214,143,7,960,540,9,Farnsworth_frame_00007.jpg
130,222,176,135,7,960,540,13,HypnoPigeon_frame_00007.jpg
238,89,97,113,7,960,540,26,Zapp_frame_00007.jpg
266,125,221,74,7,960,540,14,Kif_frame_00007.jpg
391,148,196,149,7,960,540,17,Morbo_frame_00007.jpg
262,171,185,70,7,960,540,16,Lrr_frame_00007.jpg
35,113,121,140,8,960,540,27,Zoidberg_frame_00008.jpg
615,55,97,104,8,960,540,1,Amy_frame_00008.jpg
737,126,92,103,8,960,540,12,Hermes_frame_00008.jpg
235,258,117,157,8,960,540,15,Leela_frame_00008.jpg
314,221,136,115,8,960,540,2,Bender_frame_00008.jpg
420,346,235,194,8,960,540,19,PhillipFry_frame_00008.jpg
540,265,205,130,8,960,540,9,Farnsworth_frame_00008.jpg
230,96,117,97,8,960,540,26,Zapp_frame_00008.jpg
261,126,228,67,8,960,540,14,Kif_frame_00008.jpg
383,144,205,156,8,960,540,17,Morbo_frame_00008.jpg
265,180,206,55,8,960,540,16,Lrr_frame_00008.jpg
124,232,192,129,8,960,540,13,HypnoPigeon_frame_00008.jpg
33,109,129,143,9,960,540,27,Zoidberg_frame_00009.jpg
620,56,90,104,9,960,540,1,Amy_frame_00009.jpg
736,119,96,108,9,960,540,12,Hermes_frame_00009.jpg
228,259,125,155,9,960,540,15,Leela_frame_00009.jpg
306,219,144,115,9,960,540,2,Bender_frame_00009.jpg
411,351,254,189,9,960,540,19,PhillipFry_frame_00009.jpg
519,264,238,132,9,960,540,9,Farnsworth_frame_00009.jpg
228,101,102,84,9,960,540,26,Zapp_frame_00009.jpg
266,122,231,73,9,960,540,14,Kif_frame_00009.jpg
401,143,197,148,9,960,540,17,Morbo_frame_00009.jpg
266,174,202,65,9,960,540,16,Lrr_frame_00009.jpg
132,224,166,137,9,960,540,13,HypnoPigeon_frame_00009.jpg
36,102,118,147,10,960,540,27,Zoidberg_frame_00010.jpg
623,54,92,99,10,960,540,1,Amy_frame_00010.jpg
729,115,94,108,10,960,540,12,Hermes_frame_00010.jpg
240,253,110,157,10,960,540,15,Leela_frame_00010.jpg
315,216,125,111,10,960,540,2,Bender_frame_00010.jpg
426,337,231,203,10,960,540,19,PhillipFry_frame_00010.jpg
518,259,241,132,10,960,540,9,Farnsworth_frame_00010.jpg
238,97,94,71,10,960,540,26,Zapp_frame_00010.jpg
264,116,216,79,10,960,540,14,Kif_frame_00010.jpg
397,138,195,157,10,960,540,17,Morbo_frame_00010.jpg
271,172,195,68,10,960,540,16,Lrr_frame_00010.jpg
136,226,169,122,10,960,540,13,HypnoPigeon_frame_00010.jpg
39,94,114,150,11,960,540,27,Zoidberg_frame_00011.jpg
639,46,81,105,11,960,540,1,Amy_frame_00011.jpg
735,112,92,101,11,960,540,12,Hermes_frame_00011.jpg
238,237,115,168,11,960,540,15,Leela_frame_00011.jpg
310,212,134,111,11,960,540,2,Bender_frame_00011.jpg
424,328,242,211,11,960,540,19,PhillipFry_frame_00011.jpg
515,251,246,133,11,960,540,9,Farnsworth_frame_00011.jpg
235,88,101,75,11,960,540,26,Zapp_frame_00011.jpg
262,116,223,73,11,960,540,14,Kif_frame_00011.jpg
439,129,150,154,11,960,540,17,Morbo_frame_00011.jpg
133,214,171,132,11,960,540,13,HypnoPigeon_frame_00011.jpg
31,92,122,143,12,960,540,27,Zoidberg_frame_00012.jpg
631,39,94,103,12,960,540,1,Amy_frame_00012.jpg
739,107,86,104,12,960,540,12,Hermes_frame_00012.jpg
237,236,118,159,12,960,540,15,Leela_frame_00012.jpg
315,208,132,108,12,960,540,2,Bender_frame_00012.jpg
431,331,221,199,12,960,540,19,PhillipFry_frame_00012.jpg
521,240,238,145,12,960,540,9,Farnsworth_frame_00012.jpg
242,108,230,63,12,960,540,14,Kif_frame_00012.jpg
421,126,178,152,12,960,540,17,Morbo_frame_00012.jpg
122,213,179,123,12,960,540,13,HypnoPigeon_frame_00012.jpg
26,80,129,149,13,960,540,27,Zoidberg_frame_00013.jpg
727,102,106,108,13,960,540,12,Hermes_frame_00013.jpg
245,246,121,141,13,960,540,1,Amy_frame_00013.jpg
319,205,123,108,13,960,540,2,Bender_frame_00013.jpg
419,327,235,199,13,960,540,19,PhillipFry_frame_00013.jpg
527,240,235,135,13,960,540,9,Farnsworth_frame_00013.jpg
247,99,238,69,13,960,540,14,Kif_frame_00013.jpg
405,119,187,154,13,960,540,17,Morbo_frame_00013.jpg
124,205,179,132,13,960,540,13,HypnoPigeon_frame_00013.jpg
35,81,118,149,14,960,540,27,Zoidberg_frame_00014.jpg
637,33,90,103,14,960,540,1,Amy_frame_00014.jpg
732,97,97,110,14,960,540,12,Hermes_frame_00014.jpg
243,242,117,152,14,960,540,15,Leela_frame_00014.jpg
316,194,125,115,14,960,540,2,Bender_frame_00014.jpg
429,321,235,203,14,960,540,19,PhillipFry_frame_00014.jpg
524,250,238,126,14,960,540,9,Farnsworth_frame_00014.jpg
242,95,235,74,14,960,540,14,Kif_frame_00014.jpg
406,106,205,169,14,960,540,17,Morbo_frame_00014.jpg
132,201,171,128,14,960,540,13,HypnoPigeon_frame_00014.jpg
34,83,122,141,15,960,540,27,Zoidberg_frame_00015.jpg
637,35,96,98,15,960,540,1,Amy_frame_00015.jpg
735,102,86,98,15,960,540,12,Hermes_frame_00015.jpg
237,251,122,139,15,960,540,15,Leela_frame_00015.jpg
315,198,129,113,15,960,540,2,Bender_frame_00015.jpg
242,99,235,72,15,960,540,14,Kif_frame_00015.jpg
411,108,194,165,15,960,540,17,Morbo_frame_00015.jpg
426,315,231,199,15,960,540,19,PhillipFry_frame_00015.jpg
519,240,240,132,15,960,540,9,Farnsworth_frame_00015.jpg
123,206,178,119,15,960,540,13,HypnoPigeon_frame_00015.jpg
34,86,121,141,16,960,540,27,Zoidberg_frame_00016.jpg
642,29,80,115,16,960,540,1,Amy_frame_00016.jpg
733,100,97,107,16,960,540,12,Hermes_frame_00016.jpg
231,249,129,142,16,960,540,15,Leela_frame_00016.jpg
319,203,125,100,16,960,540,2,Bender_frame_00016.jpg
423,322,245,196,16,960,540,19,PhillipFry_frame_00016.jpg
511,231,252,139,16,960,540,9,Farnsworth_frame_00016.jpg
239,101,243,65,16,960,540,14,Kif_frame_00016.jpg
408,109,199,156,16,960,540,17,Morbo_frame_00016.jpg
126,198,174,129,16,960,540,13,HypnoPigeon_frame_00016.jpg
31,81,123,137,17,960,540,27,Zoidberg_frame_00017.jpg
641,33,83,100,17,960,540,1,Amy_frame_00017.jpg
727,91,96,103,17,960,540,12,Hermes_frame_00017.jpg
226,248,137,141,17,960,540,15,Leela_frame_00017.jpg
311,187,142,118,17,960,540,2,Bender_frame_00017.jpg
425,318,233,193,17,960,540,19,PhillipFry_frame_00017.jpg
524,233,246,129,17,960,540,9,Farnsworth_frame_00017.jpg
233,95,244,71,17,960,540,14,Kif_frame_00017.jpg
413,99,191,167,17,960,540,17,Morbo_frame_00017.jpg
131,202,172,123,17,960,540,13,HypnoPigeon_frame_00017.jpg
34,69,116,147,18,960,540,27,Zoidberg_frame_00018.jpg
637,25,87,102,18,960,540,1,Amy_frame_00018.jpg
728,85,92,108,18,960,540,12,Hermes_frame_00018.jpg
225,232,144,157,18,960,540,15,Leela_frame_00018.jpg
316,179,120,115,18,960,540,2,Bender_frame_00018.jpg
422,309,223,196,18,960,540,19,PhillipFry_frame_00018.jpg
512,233,245,131,18,960,540,9,Farnsworth_frame_00018.jpg
411,98,192,157,18,960,540,17,Morbo_frame_00018.jpg
242,82,230,74,18,960,540,14,Kif_frame_00018.jpg
128,194,181,124,18,960,540,13,HypnoPigeon_frame_00018.jpg
0,266,50,83,18,960,540,18,Nibbler_frame_00018.jpg
30,66,126,162,19,960,540,27,Zoidberg_frame_00019.jpg
641,18,84,115,19,960,540,1,Amy_frame_00019.jpg
729,81,97,118,19,960,540,12,Hermes_frame_00019.jpg
235,231,129,149,19,960,540,15,Leela_frame_00019.jpg
307,184,133,108,19,960,540,2,Bender_frame_00019.jpg
424,305,224,201,19,960,540,19,PhillipFry_frame_00019.jpg
514,228,245,129,19,960,540,9,Farnsworth_frame_00019.jpg
228,82,242,79,19,960,540,14,Kif_frame_00019.jpg
417,87,190,159,19,960,540,17,Morbo_frame_00019.jpg
120,191,187,131,19,960,540,13,HypnoPigeon_frame_00019.jpg
0,266,52,74,19,960,540,18,Nibbler_frame_00019.jpg
26,64,124,150,20,960,540,27,Zoidberg_frame_00020.jpg
641,14,80,111,20,960,540,1,Amy_frame_00020.jpg
729,79,90,105,20,960,540,12,Hermes_frame_00020.jpg
246,235,117,150,20,960,540,15,Leela_frame_00020.jpg
303,178,140,112,20,960,540,2,Bender_frame_00020.jpg
419,303,233,203,20,960,540,19,PhillipFry_frame_00020.jpg
521,226,236,135,20,960,540,9,Farnsworth_frame_00020.jpg
217,73,238,83,20,960,540,14,Kif_frame_00020.jpg
425,92,179,158,20,960,540,17,Morbo_frame_00020.jpg
127,192,179,122,20,960,540,13,HypnoPigeon_frame_00020.jpg
30,70,122,141,21,960,540,27,Zoidberg_frame_00021.jpg
634,19,84,99,21,960,540,1,Amy_frame_00021.jpg
728,79,90,107,21,960,540,12,Hermes_frame_00021.jpg
250,232,128,154,21,960,540,15,Leela_frame_00021.jpg
309,184,134,108,21,960,540,2,Bender_frame_00021.jpg
422,302,216,201,21,960,540,19,PhillipFry_frame_00021.jpg
529,228,236,128,21,960,540,9,Farnsworth_frame_00021.jpg
217,75,229,98,21,960,540,14,Kif_frame_00021.jpg
428,91,182,158,21,960,540,17,Morbo_frame_00021.jpg
119,197,192,115,21,960,540,13,HypnoPigeon_frame_00021.jpg
31,60,122,153,22,960,540,27,Zoidberg_frame_00022.jpg
637,21,81,96,22,960,540,1,Amy_frame_00022.jpg
729,83,90,100,22,960,540,12,Hermes_frame_00022.jpg
256,235,122,158,22,960,540,15,Leela_frame_00022.jpg
304,176,142,112,22,960,540,2,Bender_frame_00022.jpg
425,300,214,201,22,960,540,19,PhillipFry_frame_00022.jpg
523,225,259,133,22,960,540,9,Farnsworth_frame_00022.jpg
220,74,228,105,22,960,540,14,Kif_frame_00022.jpg
419,90,200,159,22,960,540,17,Morbo_frame_00022.jpg
120,190,187,121,22,960,540,13,HypnoPigeon_frame_00022.jpg
814,165,146,71,22,960,540,23,Scruffy_frame_00022.jpg
28,65,122,145,23,960,540,27,Zoidberg_frame_00023.jpg
636,21,84,97,23,960,540,1,Amy_frame_00023.jpg
730,79,90,104,23,960,540,12,Hermes_frame_00023.jpg
269,240,121,154,23,960,540,15,Leela_frame_00023.jpg
310,180,136,108,23,960,540,2,Bender_frame_00023.jpg
423,300,214,196,23,960,540,19,PhillipFry_frame_00023.jpg
514,226,272,130,23,960,540,9,Farnsworth_frame_00023.jpg
220,75,221,99,23,960,540,14,Kif_frame_00023.jpg
432,91,191,157,23,960,540,17,Morbo_frame_00023.jpg
119,193,181,117,23,960,540,13,HypnoPigeon_frame_00023.jpg
813,154,147,82,23,960,540,23,Scruffy_frame_00023.jpg
0,258,57,76,23,960,540,18,Nibbler_frame_00023.jpg
0,254,58,75,24,960,540,18,Nibbler_frame_00024.jpg
27,68,121,144,24,960,540,27,Zoidberg_frame_00024.jpg
630,22,94,101,24,960,540,1,Amy_frame_00024.jpg
725,81,94,103,24,960,540,12,Hermes_frame_00024.jpg
268,245,131,139,24,960,540,15,Leela_frame_00024.jpg
316,180,136,104,24,960,540,2,Bender_frame_00024.jpg
423,300,217,201,24,960,540,19,PhillipFry_frame_00024.jpg
527,226,260,132,24,960,540,9,Farnsworth_frame_00024.jpg
220,74,214,101,24,960,540,14,Kif_frame_00024.jpg
439,88,182,160,24,960,540,17,Morbo_frame_00024.jpg
127,192,178,118,24,960,540,13,HypnoPigeon_frame_00024.jpg
812,160,148,72,24,960,540,23,Scruffy_frame_00024.jpg
29,65,122,146,25,960,540,27,Zoidberg_frame_00025.jpg
639,19,90,102,25,960,540,1,Amy_frame_00025.jpg
727,83,90,99,25,960,540,12,Hermes_frame_00025.jpg
266,237,135,146,25,960,540,15,Leela_frame_00025.jpg
325,178,126,85,25,960,540,2,Bender_frame_00025.jpg
421,301,215,198,25,960,540,19,PhillipFry_frame_00025.jpg
518,234,263,118,25,960,540,9,Farnsworth_frame_00025.jpg
214,78,216,93,25,960,540,14,Kif_frame_00025.jpg
460,92,165,143,25,960,540,17,Morbo_frame_00025.jpg
128,193,171,117,25,960,540,13,HypnoPigeon_frame_00025.jpg
0,258,61,72,25,960,540,18,Nibbler_frame_00025.jpg
814,160,146,65,25,960,540,23,Scruffy_frame_00025.jpg
24,73,124,133,26,960,540,27,Zoidberg_frame_00026.jpg
641,23,77,92,26,960,540,1,Amy_frame_00026.jpg
733,83,86,97,26,960,540,12,Hermes_frame_00026.jpg
269,244,135,139,26,960,540,15,Leela_frame_00026.jpg
323,170,130,96,26,960,540,2,Bender_frame_00026.jpg
422,308,211,184,26,960,540,19,PhillipFry_frame_00026.jpg
519,226,265,125,26,960,540,9,Farnsworth_frame_00026.jpg
207,75,216,95,26,960,540,14,Kif_frame_00026.jpg
446,90,178,143,26,960,540,16,Lrr_frame_00026.jpg
117,191,182,115,26,960,540,13,HypnoPigeon_frame_00026.jpg
0,257,56,69,26,960,540,18,Nibbler_frame_00026.jpg
825,157,132,69,26,960,540,23,Scruffy_frame_00026.jpg
29,71,118,136,27,960,540,27,Zoidberg_frame_00027.jpg
643,23,78,93,27,960,540,1,Amy_frame_00027.jpg
729,84,85,96,27,960,540,12,Hermes_frame_00027.jpg
270,246,136,137,27,960,540,15,Leela_frame_00027.jpg
324,185,125,80,27,960,540,2,Bender_frame_00027.jpg
421,304,208,191,27,960,540,19,PhillipFry_frame_00027.jpg
532,233,255,119,27,960,540,9,Farnsworth_frame_00027.jpg
210,74,213,100,27,960,540,14,Kif_frame_00027.jpg
451,87,167,154,27,960,540,17,Morbo_frame_00027.jpg
111,193,186,115,27,960,540,13,HypnoPigeon_frame_00027.jpg
0,257,55,72,27,960,540,18,Nibbler_frame_00027.jpg
28,69,117,136,28,960,540,27,Zoidberg_frame_00028.jpg
646,23,73,90,28,960,540,1,Amy_frame_00028.jpg
729,81,83,91,28,960,540,12,Hermes_frame_00028.jpg
270,249,141,141,28,960,540,15,Leela_frame_00028.jpg
323,175,125,107,28,960,540,2,Bender_frame_00028.jpg
211,74,210,98,28,960,540,14,Kif_frame_00028.jpg
449,90,174,148,28,960,540,17,Morbo_frame_00028.jpg
421,307,211,186,28,960,540,19,PhillipFry_frame_00028.jpg
535,225,252,126,28,960,540,9,Farnsworth_frame_00028.jpg
114,193,185,114,28,960,540,13,HypnoPigeon_frame_00028.jpg
0,239,60,90,28,960,540,18,Nibbler_frame_00028.jpg
30,67,116,142,29,960,540,27,Zoidberg_frame_00029.jpg
646,23,72,90,29,960,540,1,Amy_frame_00029.jpg
729,80,85,96,29,960,540,12,Hermes_frame_00029.jpg
210,76,208,97,29,960,540,14,Kif_frame_00029.jpg
450,92,170,151,29,960,540,17,Morbo_frame_00029.jpg
268,250,145,136,29,960,540,15,Leela_frame_00029.jpg
334,183,108,86,29,960,540,2,Bender_frame_00029.jpg
422,309,206,183,29,960,540,19,PhillipFry_frame_00029.jpg
548,222,235,129,29,960,540,9,Farnsworth_frame_00029.jpg
111,190,203,115,29,960,540,13,HypnoPigeon_frame_00029.jpg
26,67,121,142,30,960,540,27,Zoidberg_frame_00030.jpg
642,23,80,90,30,960,540,1,Amy_frame_00030.jpg
729,82,85,96,30,960,540,12,Hermes_frame_00030.jpg
263,247,159,141,30,960,540,15,Leela_frame_00030.jpg
328,187,115,84,30,960,540,2,Bender_frame_00030.jpg
416,304,206,188,30,960,540,19,PhillipFry_frame_00030.jpg
541,227,234,122,30,960,540,9,Farnsworth_frame_00030.jpg
0,239,41,101,30,960,540,18,Nibbler_frame_00030.jpg
209,74,221,95,30,960,540,14,Kif_frame_00030.jpg
443,92,174,146,30,960,540,17,Morbo_frame_00030.jpg
111,192,194,115,30,960,540,13,HypnoPigeon_frame_00030.jpg
25,67,116,139,31,960,540,27,Zoidberg_frame_00031.jpg
644,23,75,90,31,960,540,1,Amy_frame_00031.jpg
731,85,79,91,31,960,540,12,Hermes_frame_00031.jpg
269,247,152,140,31,960,540,15,Leela_frame_00031.jpg
329,183,111,83,31,960,540,2,Bender_frame_00031.jpg
418,298,206,202,31,960,540,19,PhillipFry_frame_00031.jpg
541,222,245,126,31,960,540,9,Farnsworth_frame_00031.jpg
0,244,44,104,31,960,540,18,Nibbler_frame_00031.jpg
206,78,214,96,31,960,540,14,Kif_frame_00031.jpg
428,89,193,158,31,960,540,17,Morbo_frame_00031.jpg
104,189,196,122,31,960,540,13,HypnoPigeon_frame_00031.jpg
28,65,112,142,32,960,540,27,Zoidberg_frame_00032.jpg
648,22,69,90,32,960,540,1,Amy_frame_00032.jpg
730,84,80,94,32,960,540,12,Hermes_frame_00032.jpg
270,244,147,146,32,960,540,15,Leela_frame_00032.jpg
327,186,111,88,32,960,540,2,Bender_frame_00032.jpg
421,298,199,195,32,960,540,19,PhillipFry_frame_00032.jpg
550,220,235,129,32,960,540,9,Farnsworth_frame_00032.jpg
207,79,209,90,32,960,540,14,Kif_frame_00032.jpg
441,82,178,161,32,960,540,17,Morbo_frame_00032.jpg
108,187,184,118,32,960,540,13,HypnoPigeon_frame_00032.jpg
0,241,38,102,32,960,540,18,Nibbler_frame_00032.jpg
0,248,41,103,33,960,540,18,Nibbler_frame_00033.jpg
25,68,117,136,33,960,540,27,Zoidberg_frame_00033.jpg
643,26,73,90,33,960,540,1,Amy_frame_00033.jpg
730,85,79,90,33,960,540,12,Hermes_frame_00033.jpg
265,239,160,151,33,960,540,15,Leela_frame_00033.jpg
326,184,114,83,33,960,540,2,Bender_frame_00033.jpg
418,300,199,190,33,960,540,19,PhillipFry_frame_00033.jpg
555,225,231,125,33,960,540,9,Farnsworth_frame_00033.jpg
206,80,210,90,33,960,540,14,Kif_frame_00033.jpg
434,79,185,168,33,960,540,17,Morbo_frame_00033.jpg
106,191,196,116,33,960,540,13,HypnoPigeon_frame_00033.jpg
30,65,100,139,34,960,540,27,Zoidberg_frame_00034.jpg
642,25,76,86,34,960,540,1,Amy_frame_00034.jpg
727,85,82,97,34,960,540,12,Hermes_frame_00034.jpg
274,238,156,150,34,960,540,15,Leela_frame_00034.jpg
324,184,115,83,34,960,540,2,Bender_frame_00034.jpg
418,301,198,189,34,960,540,19,PhillipFry_frame_00034.jpg
566,226,217,122,34,960,540,9,Farnsworth_frame_00034.jpg
206,80,206,92,34,960,540,14,Kif_frame_00034.jpg
436,73,183,175,34,960,540,17,Morbo_frame_00034.jpg
106,188,188,119,34,960,540,13,HypnoPigeon_frame_00034.jpg
0,241,41,99,34,960,540,18,Nibbler_frame_00034.jpg
26,68,108,136,35,960,540,27,Zoidberg_frame_00035.jpg
643,24,74,90,35,960,540,1,Amy_frame_00035.jpg
729,82,79,96,35,960,540,12,Hermes_frame_00035.jpg
105,191,178,111,35,960,540,13,HypnoPigeon_frame_00035.jpg
286,238,168,151,35,960,540,15,Leela_frame_00035.jpg
325,184,116,83,35,960,540,2,Bender_frame_00035.jpg
419,304,199,185,35,960,540,19,PhillipFry_frame_00035.jpg
564,226,217,127,35,960,540,9,Farnsworth_frame_00035.jpg
202,81,212,90,35,960,540,14,Kif_frame_00035.jpg
439,73,177,179,35,960,540,17,Morbo_frame_00035.jpg
0,239,45,92,35,960,540,18,Nibbler_frame_00035.jpg
23,68,111,136,36,960,540,27,Zoidberg_frame_00036.jpg
640,23,78,94,36,960,540,1,Amy_frame_00036.jpg
725,85,83,92,36,960,540,12,Hermes_frame_00036.jpg
282,223,180,168,36,960,540,15,Leela_frame_00036.jpg
411,305,208,188,36,960,540,19,PhillipFry_frame_00036.jpg
322,182,118,84,36,960,540,2,Bender_frame_00036.jpg
569,226,205,126,36,960,540,9,Farnsworth_frame_00036.jpg
206,76,206,96,36,960,540,14,Kif_frame_00036.jpg
431,72,184,177,36,960,540,17,Morbo_frame_00036.jpg
104,192,187,112,36,960,540,13,HypnoPigeon_frame_00036.jpg
0,238,50,94,36,960,540,18,Nibbler_frame_00036.jpg
26,76,113,130,37,960,540,27,Zoidberg_frame_00037.jpg
641,25,78,89,37,960,540,1,Amy_frame_00037.jpg
729,86,79,93,37,960,540,12,Hermes_frame_00037.jpg
274,222,196,168,37,960,540,15,Leela_frame_00037.jpg
323,184,117,84,37,960,540,2,Bender_frame_00037.jpg
569,222,204,131,37,960,540,19,PhillipFry_frame_00037.jpg
202,79,206,95,37,960,540,14,Kif_frame_00037.jpg
432,73,185,171,37,960,540,17,Morbo_frame_00037.jpg
96,192,189,111,37,960,540,13,HypnoPigeon_frame_00037.jpg
0,239,53,88,37,960,540,18,Nibbler_frame_00037.jpg
0,234,49,97,38,960,540,18,Nibbler_frame_00038.jpg
23,74,117,132,38,960,540,27,Zoidberg_frame_00038.jpg
644,25,71,91,38,960,540,1,Amy_frame_00038.jpg
722,82,85,97,38,960,540,12,Hermes_frame_00038.jpg
203,77,207,97,38,960,540,14,Kif_frame_00038.jpg
433,74,182,179,38,960,540,17,Morbo_frame_00038.jpg
270,230,194,158,38,960,540,15,Leela_frame_00038.jpg
325,183,110,86,38,960,540,2,Bender_frame_00038.jpg
94,188,188,118,38,960,540,13,HypnoPigeon_frame_00038.jpg
414,304,203,195,38,960,540,19,PhillipFry_frame_00038.jpg
594,220,175,131,38,960,540,9,Farnsworth_frame_00038.jpg
22,76,107,130,39,960,540,27,Zoidberg_frame_00039.jpg
640,25,76,95,39,960,540,1,Amy_frame_00039.jpg
725,83,79,94,39,960,540,12,Hermes_frame_00039.jpg
202,77,206,94,39,960,540,14,Kif_frame_00039.jpg
431,74,183,180,39,960,540,17,Morbo_frame_00039.jpg
269,219,191,173,39,960,540,15,Leela_frame_00039.jpg
323,179,112,87,39,960,540,2,Bender_frame_00039.jpg
405,302,210,186,39,960,540,19,PhillipFry_frame_00039.jpg
630,224,134,130,39,960,540,9,Farnsworth_frame_00039.jpg
93,185,178,116,39,960,540,13,HypnoPigeon_frame_00039.jpg
0,229,50,101,39,960,540,18,Nibbler_frame_00039.jpg
0,235,53,94,40,960,540,18,Nibbler_frame_00040.jpg
23,65,96,147,40,960,540,27,Zoidberg_frame_00040.jpg
640,23,69,91,40,960,540,1,Amy_frame_00040.jpg
722,84,82,98,40,960,540,12,Hermes_frame_00040.jpg
254,216,215,179,40,960,540,15,Leela_frame_00040.jpg
313,176,123,97,40,960,540,2,Bender_frame_00040.jpg
401,298,221,199,40,960,540,19,PhillipFry_frame_00040.jpg
639,214,131,148,40,960,540,9,Farnsworth_frame_00040.jpg
195,74,227,102,40,960,540,14,Kif_frame_00040.jpg
