x,y,width,height,frame,max_w,max_h,label,image
235,96,247,339,298,952,540,9,Siobhan_frame_00298.jpg
767,91,177,444,299,952,540,1,Catherine_frame_00299.jpg
717,174,173,355,299,952,540,2,Dwayne_frame_00299.jpg
829,7,121,249,299,952,540,4,Humphrey_frame_00299.jpg
250,92,250,355,299,952,540,9,Siobhan_frame_00299.jpg
785,102,156,436,300,952,540,1,Catherine_frame_00300.jpg
718,157,165,376,300,952,540,2,Dwayne_frame_00300.jpg
860,25,90,282,300,952,540,4,Humphrey_frame_00300.jpg
265,91,227,346,300,952,540,9,Siobhan_frame_00300.jpg
761,124,183,409,301,952,540,1,Catherine_frame_00301.jpg
722,208,161,331,301,952,540,2,Dwayne_frame_00301.jpg
828,21,124,264,301,952,540,4,Humphrey_frame_00301.jpg
264,77,238,366,301,952,540,9,Siobhan_frame_00301.jpg
755,115,195,421,302,952,540,1,Catherine_frame_00302.jpg
714,213,170,327,302,952,540,2,Dwayne_frame_00302.jpg
818,46,130,233,302,952,540,4,Humphrey_frame_00302.jpg
271,74,242,378,302,952,540,9,Siobhan_frame_00302.jpg
749,144,202,396,303,952,540,1,Catherine_frame_00303.jpg
719,216,159,321,303,952,540,2,Dwayne_frame_00303.jpg
807,52,142,222,303,952,540,4,Humphrey_frame_00303.jpg
274,73,248,393,303,952,540,9,Siobhan_frame_00303.jpg
282,69,231,403,304,952,540,9,Siobhan_frame_00304.jpg
753,138,190,310,305,952,540,1,Catherine_frame_00305.jpg
283,79,239,373,305,952,540,9,Siobhan_frame_00305.jpg
760,152,163,271,306,952,540,1,Catherine_frame_00306.jpg
284,77,248,390,306,952,540,9,Siobhan_frame_00306.jpg
772,169,180,296,307,952,540,1,Catherine_frame_00307.jpg
280,84,254,393,307,952,540,9,Siobhan_frame_00307.jpg
773,149,170,289,308,952,540,1,Catherine_frame_00308.jpg
282,92,247,379,308,952,540,9,Siobhan_frame_00308.jpg
272,92,280,377,309,952,540,9,Siobhan_frame_00309.jpg
280,96,255,390,310,952,540,9,Siobhan_frame_00310.jpg
821,203,131,336,311,952,540,1,Catherine_frame_00311.jpg
290,97,248,392,311,952,540,9,Siobhan_frame_00311.jpg
810,204,132,290,312,952,540,1,Catherine_frame_00312.jpg
285,102,266,383,312,952,540,9,Siobhan_frame_00312.jpg
286,118,269,381,313,952,540,9,Siobhan_frame_00313.jpg
283,115,272,378,314,952,540,9,Siobhan_frame_00314.jpg
807,225,134,302,315,952,540,1,Catherine_frame_00315.jpg
285,112,267,381,315,952,540,9,Siobhan_frame_00315.jpg
799,267,140,249,316,952,540,1,Catherine_frame_00316.jpg
277,109,290,397,316,952,540,9,Siobhan_frame_00316.jpg
283,124,280,379,317,952,540,9,Siobhan_frame_00317.jpg
277,116,300,405,318,952,540,9,Siobhan_frame_00318.jpg
274,122,301,391,319,952,540,9,Siobhan_frame_00319.jpg
845,287,104,248,320,952,540,1,Catherine_frame_00320.jpg
290,134,288,380,320,952,540,9,Siobhan_frame_00320.jpg
294,144,286,369,321,952,540,9,Siobhan_frame_00321.jpg
295,139,282,374,322,952,540,9,Siobhan_frame_00322.jpg
295,145,290,374,323,952,540,9,Siobhan_frame_00323.jpg
291,146,294,378,324,952,540,9,Siobhan_frame_00324.jpg
302,147,299,378,325,952,540,9,Siobhan_frame_00325.jpg
305,156,297,376,326,952,540,9,Siobhan_frame_00326.jpg
305,154,293,375,327,952,540,9,Siobhan_frame_00327.jpg
318,165,280,363,328,952,540,9,Siobhan_frame_00328.jpg
319,164,294,364,329,952,540,9,Siobhan_frame_00329.jpg
329,164,279,370,330,952,540,9,Siobhan_frame_00330.jpg
332,175,278,359,331,952,540,9,Siobhan_frame_00331.jpg
332,174,281,362,332,952,540,9,Siobhan_frame_00332.jpg
341,179,274,357,333,952,540,9,Siobhan_frame_00333.jpg
337,184,290,355,334,952,540,9,Siobhan_frame_00334.jpg
351,182,290,349,335,952,540,9,Siobhan_frame_00335.jpg
362,193,288,339,336,952,540,9,Siobhan_frame_00336.jpg
378,193,275,339,337,952,540,9,Siobhan_frame_00337.jpg
379,195,295,339,338,952,540,9,Siobhan_frame_00338.jpg
372,207,310,326,339,952,540,9,Siobhan_frame_00339.jpg
368,211,320,318,340,952,540,9,Siobhan_frame_00340.jpg
362,224,336,310,341,952,540,9,Siobhan_frame_00341.jpg
355,229,346,295,342,952,540,9,Siobhan_frame_00342.jpg
339,251,359,282,343,952,540,9,Siobhan_frame_00343.jpg
333,253,382,281,344,952,540,9,Siobhan_frame_00344.jpg
315,260,400,270,345,952,540,9,Siobhan_frame_00345.jpg
305,272,427,260,346,952,540,9,Siobhan_frame_00346.jpg
304,289,430,246,347,952,540,9,Siobhan_frame_00347.jpg
304,299,429,217,348,952,540,9,Siobhan_frame_00348.jpg
298,314,438,202,349,952,540,9,Siobhan_frame_00349.jpg
301,326,439,187,350,952,540,9,Siobhan_frame_00350.jpg
302,327,450,186,351,952,540,9,Siobhan_frame_00351.jpg
309,335,443,173,352,952,540,9,Siobhan_frame_00352.jpg
309,344,469,179,353,952,540,9,Siobhan_frame_00353.jpg
313,349,451,178,354,952,540,9,Siobhan_frame_00354.jpg
329,361,436,150,355,952,540,9,Siobhan_frame_00355.jpg
323,364,444,151,356,952,540,9,Siobhan_frame_00356.jpg
345,349,437,156,357,952,540,9,Siobhan_frame_00357.jpg
340,336,470,186,358,952,540,9,Siobhan_frame_00358.jpg
352,337,442,185,359,952,540,9,Siobhan_frame_00359.jpg
361,336,433,171,360,952,540,9,Siobhan_frame_00360.jpg
363,338,432,165,361,952,540,9,Siobhan_frame_00361.jpg
373,343,437,166,362,952,540,9,Siobhan_frame_00362.jpg
377,354,446,163,363,952,540,9,Siobhan_frame_00363.jpg
380,361,444,152,364,952,540,9,Siobhan_frame_00364.jpg
369,359,461,157,365,952,540,9,Siobhan_frame_00365.jpg
370,369,459,144,366,952,540,9,Siobhan_frame_00366.jpg
378,376,470,132,367,952,540,9,Siobhan_frame_00367.jpg
397,355,430,152,368,952,540,9,Siobhan_frame_00368.jpg
424,345,407,160,369,952,540,9,Siobhan_frame_00369.jpg
445,317,404,187,370,952,540,9,Siobhan_frame_00370.jpg
451,317,380,190,371,952,540,9,Siobhan_frame_00371.jpg
451,301,377,202,372,952,540,9,Siobhan_frame_00372.jpg
458,303,379,220,373,952,540,9,Siobhan_frame_00373.jpg
472,289,365,210,374,952,540,9,Siobhan_frame_00374.jpg
462,283,383,226,375,952,540,9,Siobhan_frame_00375.jpg
471,275,363,238,376,952,540,9,Siobhan_frame_00376.jpg
486,265,356,241,377,952,540,9,Siobhan_frame_00377.jpg
492,262,363,243,378,952,540,9,Siobhan_frame_00378.jpg
500,253,355,263,379,952,540,9,Siobhan_frame_00379.jpg
518,243,340,282,380,952,540,9,Siobhan_frame_00380.jpg
524,241,333,284,381,952,540,9,Siobhan_frame_00381.jpg
529,233,338,301,382,952,540,9,Siobhan_frame_00382.jpg
549,228,313,312,383,952,540,9,Siobhan_frame_00383.jpg
558,214,311,322,384,952,540,9,Siobhan_frame_00384.jpg
564,213,306,319,385,952,540,9,Siobhan_frame_00385.jpg
573,211,299,323,386,952,540,9,Siobhan_frame_00386.jpg
592,207,281,324,387,952,540,9,Siobhan_frame_00387.jpg
883,188,69,167,388,952,540,6,Jack_frame_00388.jpg
600,202,272,325,388,952,540,9,Siobhan_frame_00388.jpg
863,174,88,203,389,952,540,6,Jack_frame_00389.jpg
587,189,270,318,389,952,540,9,Siobhan_frame_00389.jpg
852,165,100,226,390,952,540,6,Jack_frame_00390.jpg
599,159,271,343,390,952,540,9,Siobhan_frame_00390.jpg
834,152,118,217,391,952,540,6,Jack_frame_00391.jpg
601,153,274,335,391,952,540,9,Siobhan_frame_00391.jpg
827,128,125,238,392,952,540,6,Jack_frame_00392.jpg
614,133,247,344,392,952,540,9,Siobhan_frame_00392.jpg
815,111,135,226,393,952,540,6,Jack_frame_00393.jpg
613,129,249,335,393,952,540,9,Siobhan_frame_00393.jpg
808,98,143,263,394,952,540,6,Jack_frame_00394.jpg
637,124,212,332,394,952,540,9,Siobhan_frame_00394.jpg
802,71,150,268,395,952,540,6,Jack_frame_00395.jpg
669,114,179,353,395,952,540,9,Siobhan_frame_00395.jpg
798,64,154,284,396,952,540,6,Jack_frame_00396.jpg
669,114,176,353,396,952,540,9,Siobhan_frame_00396.jpg
751,467,89,69,397,952,540,4,Humphrey_frame_00397.jpg
792,55,158,293,397,952,540,6,Jack_frame_00397.jpg
678,103,156,361,397,952,540,9,Siobhan_frame_00397.jpg
741,459,97,79,398,952,540,4,Humphrey_frame_00398.jpg
778,38,174,317,398,952,540,6,Jack_frame_00398.jpg
693,96,140,368,398,952,540,9,Siobhan_frame_00398.jpg
744,457,91,79,399,952,540,4,Humphrey_frame_00399.jpg
767,17,185,341,399,952,540,6,Jack_frame_00399.jpg
891,72,61,170,399,952,540,7,Ruby_frame_00399.jpg
682,92,141,360,399,952,540,9,Siobhan_frame_00399.jpg
745,447,95,87,400,952,540,4,Humphrey_frame_00400.jpg
751,12,196,340,400,952,540,6,Jack_frame_00400.jpg
894,69,58,184,400,952,540,7,Ruby_frame_00400.jpg
675,86,155,350,400,952,540,9,Siobhan_frame_00400.jpg
723,434,116,103,401,952,540,4,Humphrey_frame_00401.jpg
743,6,181,340,401,952,540,6,Jack_frame_00401.jpg
883,62,67,166,401,952,540,7,Ruby_frame_00401.jpg
673,78,159,352,401,952,540,9,Siobhan_frame_00401.jpg
718,422,121,113,402,952,540,4,Humphrey_frame_00402.jpg
728,6,190,336,402,952,540,6,Jack_frame_00402.jpg
885,56,67,190,402,952,540,7,Ruby_frame_00402.jpg
655,83,179,344,402,952,540,9,Siobhan_frame_00402.jpg
714,414,120,121,403,952,540,4,Humphrey_frame_00403.jpg
721,4,163,314,403,952,540,6,Jack_frame_00403.jpg
871,56,81,199,403,952,540,7,Ruby_frame_00403.jpg
645,71,189,350,403,952,540,9,Siobhan_frame_00403.jpg
714,411,115,125,404,952,540,4,Humphrey_frame_00404.jpg
722,5,173,281,404,952,540,6,Jack_frame_00404.jpg
870,46,82,191,404,952,540,7,Ruby_frame_00404.jpg
632,76,202,338,404,952,540,9,Siobhan_frame_00404.jpg
705,398,125,136,405,952,540,4,Humphrey_frame_00405.jpg
720,4,191,270,405,952,540,6,Jack_frame_00405.jpg
865,38,86,199,405,952,540,7,Ruby_frame_00405.jpg
620,72,220,336,405,952,540,9,Siobhan_frame_00405.jpg
711,387,111,147,406,952,540,4,Humphrey_frame_00406.jpg
708,2,181,256,406,952,540,6,Jack_frame_00406.jpg
855,37,89,215,406,952,540,7,Ruby_frame_00406.jpg
607,71,245,325,406,952,540,9,Siobhan_frame_00406.jpg
703,377,151,156,407,952,540,4,Humphrey_frame_00407.jpg
871,35,81,205,407,952,540,7,Ruby_frame_00407.jpg
604,65,236,311,407,952,540,9,Siobhan_frame_00407.jpg
702,366,133,169,408,952,540,4,Humphrey_frame_00408.jpg
857,11,94,224,408,952,540,7,Ruby_frame_00408.jpg
590,58,258,309,408,952,540,9,Siobhan_frame_00408.jpg
697,353,132,179,409,952,540,4,Humphrey_frame_00409.jpg
824,27,127,198,409,952,540,7,Ruby_frame_00409.jpg
585,55,267,292,409,952,540,9,Siobhan_frame_00409.jpg
699,337,114,199,410,952,540,4,Humphrey_frame_00410.jpg
834,34,116,187,410,952,540,7,Ruby_frame_00410.jpg
578,52,274,293,410,952,540,9,Siobhan_frame_00410.jpg
704,325,100,209,411,952,540,4,Humphrey_frame_00411.jpg
833,25,119,184,411,952,540,7,Ruby_frame_00411.jpg
567,48,290,265,411,952,540,9,Siobhan_frame_00411.jpg
699,312,119,221,412,952,540,4,Humphrey_frame_00412.jpg
817,28,133,173,412,952,540,7,Ruby_frame_00412.jpg
559,42,299,280,412,952,540,9,Siobhan_frame_00412.jpg
701,311,108,222,413,952,540,4,Humphrey_frame_00413.jpg
792,18,155,184,413,952,540,7,Ruby_frame_00413.jpg
550,37,323,265,413,952,540,9,Siobhan_frame_00413.jpg
688,299,113,230,414,952,540,4,Humphrey_frame_00414.jpg
784,21,161,185,414,952,540,7,Ruby_frame_00414.jpg
542,23,327,266,414,952,540,9,Siobhan_frame_00414.jpg
685,288,122,243,415,952,540,4,Humphrey_frame_00415.jpg
759,24,189,154,415,952,540,7,Ruby_frame_00415.jpg
541,15,327,250,415,952,540,9,Siobhan_frame_00415.jpg
678,275,125,258,416,952,540,4,Humphrey_frame_00416.jpg
751,23,200,173,416,952,540,7,Ruby_frame_00416.jpg
538,7,325,242,416,952,540,9,Siobhan_frame_00416.jpg
680,268,127,265,417,952,540,4,Humphrey_frame_00417.jpg
742,17,208,166,417,952,540,7,Ruby_frame_00417.jpg
533,2,323,226,417,952,540,9,Siobhan_frame_00417.jpg
672,249,133,283,418,952,540,4,Humphrey_frame_00418.jpg
740,31,208,145,418,952,540,7,Ruby_frame_00418.jpg
548,6,316,214,418,952,540,9,Siobhan_frame_00418.jpg
348,439,95,98,419,952,540,2,Dwayne_frame_00419.jpg
671,249,131,280,419,952,540,4,Humphrey_frame_00419.jpg
717,23,232,154,419,952,540,7,Ruby_frame_00419.jpg
535,3,298,216,419,952,540,9,Siobhan_frame_00419.jpg
353,428,90,105,420,952,540,2,Dwayne_frame_00420.jpg
672,243,125,290,420,952,540,4,Humphrey_frame_00420.jpg
710,16,237,149,420,952,540,7,Ruby_frame_00420.jpg
530,7,293,196,420,952,540,9,Siobhan_frame_00420.jpg
335,414,112,122,421,952,540,2,Dwayne_frame_00421.jpg
667,227,134,302,421,952,540,4,Humphrey_frame_00421.jpg
697,14,252,151,421,952,540,7,Ruby_frame_00421.jpg
534,3,283,211,421,952,540,9,Siobhan_frame_00421.jpg
343,412,121,121,422,952,540,2,Dwayne_frame_00422.jpg
670,216,144,315,422,952,540,4,Humphrey_frame_00422.jpg
688,18,264,129,422,952,540,7,Ruby_frame_00422.jpg
531,4,258,221,422,952,540,9,Siobhan_frame_00422.jpg
315,397,142,137,423,952,540,2,Dwayne_frame_00423.jpg
671,207,144,321,423,952,540,4,Humphrey_frame_00423.jpg
675,18,270,138,423,952,540,7,Ruby_frame_00423.jpg
527,4,247,205,423,952,540,9,Siobhan_frame_00423.jpg
335,381,119,151,424,952,540,2,Dwayne_frame_00424.jpg
674,191,143,336,424,952,540,4,Humphrey_frame_00424.jpg
668,11,277,144,424,952,540,7,Ruby_frame_00424.jpg
521,4,227,215,424,952,540,9,Siobhan_frame_00424.jpg
330,378,136,157,425,952,540,2,Dwayne_frame_00425.jpg
669,177,158,358,425,952,540,4,Humphrey_frame_00425.jpg
653,11,298,151,425,952,540,7,Ruby_frame_00425.jpg
504,6,189,203,425,952,540,9,Siobhan_frame_00425.jpg
337,374,130,154,426,952,540,2,Dwayne_frame_00426.jpg
665,167,165,362,426,952,540,4,Humphrey_frame_00426.jpg
639,5,308,143,426,952,540,7,Ruby_frame_00426.jpg
505,5,187,210,426,952,540,9,Siobhan_frame_00426.jpg
332,362,143,170,427,952,540,2,Dwayne_frame_00427.jpg
661,168,169,338,427,952,540,4,Humphrey_frame_00427.jpg
640,4,308,141,427,952,540,7,Ruby_frame_00427.jpg
328,357,146,176,428,952,540,2,Dwayne_frame_00428.jpg
654,165,171,317,428,952,540,4,Humphrey_frame_00428.jpg
634,3,307,163,428,952,540,7,Ruby_frame_00428.jpg
492,6,189,219,428,952,540,9,Siobhan_frame_00428.jpg
330,359,159,173,429,952,540,2,Dwayne_frame_00429.jpg
649,162,178,311,429,952,540,4,Humphrey_frame_00429.jpg
619,5,323,147,429,952,540,7,Ruby_frame_00429.jpg
502,5,161,220,429,952,540,9,Siobhan_frame_00429.jpg
322,362,166,170,430,952,540,2,Dwayne_frame_00430.jpg
664,159,149,303,430,952,540,4,Humphrey_frame_00430.jpg
612,3,337,165,430,952,540,7,Ruby_frame_00430.jpg
332,356,172,171,431,952,540,2,Dwayne_frame_00431.jpg
661,155,158,306,431,952,540,4,Humphrey_frame_00431.jpg
601,8,344,157,431,952,540,7,Ruby_frame_00431.jpg
321,355,188,182,432,952,540,2,Dwayne_frame_00432.jpg
658,145,167,316,432,952,540,4,Humphrey_frame_00432.jpg
591,4,357,161,432,952,540,7,Ruby_frame_00432.jpg
323,354,196,181,433,952,540,2,Dwayne_frame_00433.jpg
664,145,173,304,433,952,540,4,Humphrey_frame_00433.jpg
589,7,354,144,433,952,540,7,Ruby_frame_00433.jpg
332,351,202,178,434,952,540,2,Dwayne_frame_00434.jpg
667,139,181,304,434,952,540,4,Humphrey_frame_00434.jpg
574,11,367,184,434,952,540,7,Ruby_frame_00434.jpg
331,352,210,184,435,952,540,2,Dwayne_frame_00435.jpg
654,135,199,289,435,952,540,4,Humphrey_frame_00435.jpg
574,15,354,157,435,952,540,7,Ruby_frame_00435.jpg
320,348,229,186,436,952,540,2,Dwayne_frame_00436.jpg
643,132,219,284,436,952,540,4,Humphrey_frame_00436.jpg
553,17,370,155,436,952,540,7,Ruby_frame_00436.jpg
315,349,240,184,437,952,540,2,Dwayne_frame_00437.jpg
644,122,225,284,437,952,540,4,Humphrey_frame_00437.jpg
545,6,372,160,437,952,540,7,Ruby_frame_00437.jpg
310,346,249,187,438,952,540,2,Dwayne_frame_00438.jpg
637,112,243,289,438,952,540,4,Humphrey_frame_00438.jpg
524,7,374,180,438,952,540,7,Ruby_frame_00438.jpg
313,348,254,184,439,952,540,2,Dwayne_frame_00439.jpg
638,112,247,262,439,952,540,4,Humphrey_frame_00439.jpg
518,8,371,181,439,952,540,7,Ruby_frame_00439.jpg
312,332,266,202,440,952,540,2,Dwayne_frame_00440.jpg
634,102,257,265,440,952,540,4,Humphrey_frame_00440.jpg
511,4,369,178,440,952,540,7,Ruby_frame_00440.jpg
307,331,274,201,441,952,540,2,Dwayne_frame_00441.jpg
630,93,274,263,441,952,540,4,Humphrey_frame_00441.jpg
498,4,383,188,441,952,540,7,Ruby_frame_00441.jpg
298,325,292,206,442,952,540,2,Dwayne_frame_00442.jpg
620,88,292,255,442,952,540,4,Humphrey_frame_00442.jpg
497,0,354,188,442,952,540,7,Ruby_frame_00442.jpg
298,328,299,206,443,952,540,2,Dwayne_frame_00443.jpg
625,81,287,258,443,952,540,4,Humphrey_frame_00443.jpg
489,0,354,199,443,952,540,7,Ruby_frame_00443.jpg
302,339,297,189,444,952,540,2,Dwayne_frame_00444.jpg
621,75,302,251,444,952,540,4,Humphrey_frame_00444.jpg
483,3,342,197,444,952,540,7,Ruby_frame_00444.jpg
303,323,306,205,445,952,540,2,Dwayne_frame_00445.jpg
633,76,298,230,445,952,540,4,Humphrey_frame_00445.jpg
480,5,332,197,445,952,540,7,Ruby_frame_00445.jpg
852,428,99,107,446,952,540,3,Florence_frame_00446.jpg
641,61,297,242,446,952,540,4,Humphrey_frame_00446.jpg
288,325,329,212,447,952,540,2,Dwayne_frame_00447.jpg
847,426,101,109,447,952,540,3,Florence_frame_00447.jpg
640,56,308,232,447,952,540,4,Humphrey_frame_00447.jpg
460,2,351,207,447,952,540,7,Ruby_frame_00447.jpg
302,328,321,197,448,952,540,2,Dwayne_frame_00448.jpg
847,431,102,103,448,952,540,3,Florence_frame_00448.jpg
647,53,297,251,448,952,540,4,Humphrey_frame_00448.jpg
460,3,338,212,448,952,540,7,Ruby_frame_00448.jpg
274,331,354,195,449,952,540,2,Dwayne_frame_00449.jpg
838,422,112,112,449,952,540,3,Florence_frame_00449.jpg
648,57,301,236,449,952,540,4,Humphrey_frame_00449.jpg
463,6,322,204,449,952,540,7,Ruby_frame_00449.jpg
232,318,399,215,450,952,540,2,Dwayne_frame_00450.jpg
828,429,123,107,450,952,540,3,Florence_frame_00450.jpg
657,55,290,233,450,952,540,4,Humphrey_frame_00450.jpg
452,10,324,210,450,952,540,7,Ruby_frame_00450.jpg
241,318,391,209,451,952,540,2,Dwayne_frame_00451.jpg
817,425,135,110,451,952,540,3,Florence_frame_00451.jpg
655,42,290,243,451,952,540,4,Humphrey_frame_00451.jpg
458,6,326,222,451,952,540,7,Ruby_frame_00451.jpg
239,313,404,211,452,952,540,2,Dwayne_frame_00452.jpg
810,418,138,116,452,952,540,3,Florence_frame_00452.jpg
690,36,257,251,452,952,540,4,Humphrey_frame_00452.jpg
441,6,338,222,452,952,540,7,Ruby_frame_00452.jpg
240,301,403,212,453,952,540,2,Dwayne_frame_00453.jpg
803,408,145,127,453,952,540,3,Florence_frame_00453.jpg
694,33,252,238,453,952,540,4,Humphrey_frame_00453.jpg
851,226,100,118,453,952,540,5,JP_frame_00453.jpg
442,5,341,223,453,952,540,7,Ruby_frame_00453.jpg
249,300,410,206,454,952,540,2,Dwayne_frame_00454.jpg
804,414,151,122,454,952,540,3,Florence_frame_00454.jpg
691,32,254,233,454,952,540,4,Humphrey_frame_00454.jpg
437,5,331,230,454,952,540,7,Ruby_frame_00454.jpg
792,406,160,130,455,952,540,3,Florence_frame_00455.jpg
689,21,258,238,455,952,540,4,Humphrey_frame_00455.jpg
839,223,113,115,455,952,540,5,JP_frame_00455.jpg
432,5,326,236,455,952,540,7,Ruby_frame_00455.jpg
261,287,402,227,456,952,540,2,Dwayne_frame_00456.jpg
783,404,161,131,456,952,540,3,Florence_frame_00456.jpg
710,22,236,241,456,952,540,4,Humphrey_frame_00456.jpg
834,228,114,121,456,952,540,5,JP_frame_00456.jpg
433,5,315,224,456,952,540,7,Ruby_frame_00456.jpg
