x,y,width,height,frame,max_w,max_h,label,image
1069,97,211,301,8,1280,720,8,Mahrez_frame_00008.jpg
281,621,198,99,8,1280,720,10,Silva_frame_00008.jpg
0,270,181,262,8,1280,720,9,Rodri_frame_00008.jpg
8,115,258,238,8,1280,720,6,Kevin_frame_00008.jpg
476,260,376,459,8,1280,720,3,Foden_frame_00008.jpg
758,181,319,350,8,1280,720,13,Torres_frame_00008.jpg
153,188,353,344,8,1280,720,4,Grealish_frame_00008.jpg
583,114,239,98,8,1280,720,11,Sterling_frame_00008.jpg
448,127,282,261,8,1280,720,5,Gundogan_frame_00008.jpg
432,46,146,153,8,1280,720,7,Laporte_frame_00008.jpg
1071,98,209,301,9,1280,720,8,Mahrez_frame_00009.jpg
284,615,179,105,9,1280,720,10,Silva_frame_00009.jpg
801,175,301,354,9,1280,720,13,Torres_frame_00009.jpg
0,274,181,257,9,1280,720,9,Rodri_frame_00009.jpg
12,114,258,241,9,1280,720,6,Kevin_frame_00009.jpg
156,173,359,357,9,1280,720,4,Grealish_frame_00009.jpg
416,36,139,159,9,1280,720,7,Laporte_frame_00009.jpg
586,128,87,70,9,1280,720,11,Sterling_frame_00009.jpg
449,111,363,421,9,1280,720,5,Gundogan_frame_00009.jpg
449,241,454,478,9,1280,720,3,Foden_frame_00009.jpg
1072,97,208,317,10,1280,720,8,Mahrez_frame_00010.jpg
350,629,110,91,10,1280,720,9,Rodri_frame_00010.jpg
666,308,595,412,10,1280,720,3,Foden_frame_00010.jpg
757,169,388,358,10,1280,720,13,Torres_frame_00010.jpg
0,269,184,267,10,1280,720,10,Silva_frame_00010.jpg
34,110,254,229,10,1280,720,6,Kevin_frame_00010.jpg
161,214,383,317,10,1280,720,4,Grealish_frame_00010.jpg
383,28,164,203,10,1280,720,7,Laporte_frame_00010.jpg
434,128,471,406,10,1280,720,5,Gundogan_frame_00010.jpg
594,128,153,62,10,1280,720,11,Sterling_frame_00010.jpg
1076,97,204,312,11,1280,720,8,Mahrez_frame_00011.jpg
639,444,433,276,11,1280,720,3,Foden_frame_00011.jpg
337,649,123,71,11,1280,720,9,Rodri_frame_00011.jpg
0,265,184,270,11,1280,720,10,Silva_frame_00011.jpg
18,117,272,218,11,1280,720,6,Kevin_frame_00011.jpg
168,256,356,270,11,1280,720,4,Grealish_frame_00011.jpg
373,23,315,232,11,1280,720,7,Laporte_frame_00011.jpg
437,126,479,411,11,1280,720,5,Gundogan_frame_00011.jpg
765,145,405,339,11,1280,720,13,Torres_frame_00011.jpg
599,127,118,62,11,1280,720,11,Sterling_frame_00011.jpg
1090,97,190,309,12,1280,720,8,Mahrez_frame_00012.jpg
432,434,568,286,12,1280,720,3,Foden_frame_00012.jpg
323,660,156,60,12,1280,720,9,Rodri_frame_00012.jpg
0,262,176,273,12,1280,720,10,Silva_frame_00012.jpg
18,115,268,230,12,1280,720,6,Kevin_frame_00012.jpg
774,122,411,410,12,1280,720,13,Torres_frame_00012.jpg
612,131,144,70,12,1280,720,11,Sterling_frame_00012.jpg
448,120,482,365,12,1280,720,5,Gundogan_frame_00012.jpg
368,25,283,236,12,1280,720,7,Laporte_frame_00012.jpg
180,245,277,287,12,1280,720,4,Grealish_frame_00012.jpg
1083,95,197,314,13,1280,720,8,Mahrez_frame_00013.jpg
778,122,429,411,13,1280,720,13,Torres_frame_00013.jpg
318,673,208,47,13,1280,720,9,Rodri_frame_00013.jpg
466,409,579,311,13,1280,720,3,Foden_frame_00013.jpg
0,247,170,291,13,1280,720,10,Silva_frame_00013.jpg
20,104,266,241,13,1280,720,6,Kevin_frame_00013.jpg
172,255,318,276,13,1280,720,4,Grealish_frame_00013.jpg
615,135,192,283,13,1280,720,11,Sterling_frame_00013.jpg
354,29,288,238,13,1280,720,7,Laporte_frame_00013.jpg
447,111,359,359,13,1280,720,5,Gundogan_frame_00013.jpg
1092,97,188,324,14,1280,720,8,Mahrez_frame_00014.jpg
309,676,262,44,14,1280,720,9,Rodri_frame_00014.jpg
471,391,566,328,14,1280,720,3,Foden_frame_00014.jpg
0,242,162,295,14,1280,720,10,Silva_frame_00014.jpg
14,114,274,233,14,1280,720,6,Kevin_frame_00014.jpg
169,271,350,302,14,1280,720,4,Grealish_frame_00014.jpg
789,116,429,421,14,1280,720,13,Torres_frame_00014.jpg
615,143,206,278,14,1280,720,11,Sterling_frame_00014.jpg
460,110,368,432,14,1280,720,5,Gundogan_frame_00014.jpg
347,28,213,252,14,1280,720,7,Laporte_frame_00014.jpg
1090,105,188,314,15,1280,720,8,Mahrez_frame_00015.jpg
315,683,92,37,15,1280,720,9,Rodri_frame_00015.jpg
491,506,546,214,15,1280,720,3,Foden_frame_00015.jpg
0,244,154,292,15,1280,720,10,Silva_frame_00015.jpg
11,121,279,232,15,1280,720,6,Kevin_frame_00015.jpg
171,275,340,312,15,1280,720,4,Grealish_frame_00015.jpg
455,112,375,431,15,1280,720,5,Gundogan_frame_00015.jpg
789,119,443,418,15,1280,720,13,Torres_frame_00015.jpg
621,132,204,292,15,1280,720,11,Sterling_frame_00015.jpg
342,31,208,257,15,1280,720,7,Laporte_frame_00015.jpg
1091,104,189,308,16,1280,720,8,Mahrez_frame_00016.jpg
552,571,492,149,16,1280,720,3,Foden_frame_00016.jpg
314,688,89,32,16,1280,720,9,Rodri_frame_00016.jpg
0,246,182,277,16,1280,720,10,Silva_frame_00016.jpg
12,125,282,229,16,1280,720,6,Kevin_frame_00016.jpg
794,120,439,417,16,1280,720,13,Torres_frame_00016.jpg
625,131,199,298,16,1280,720,11,Sterling_frame_00016.jpg
179,280,329,308,16,1280,720,4,Grealish_frame_00016.jpg
455,116,380,432,16,1280,720,5,Gundogan_frame_00016.jpg
340,33,197,260,16,1280,720,7,Laporte_frame_00016.jpg
640,562,421,158,17,1280,720,3,Foden_frame_00017.jpg
283,695,88,25,17,1280,720,9,Rodri_frame_00017.jpg
1091,111,189,303,17,1280,720,8,Mahrez_frame_00017.jpg
800,125,436,399,17,1280,720,13,Torres_frame_00017.jpg
0,245,205,239,17,1280,720,10,Silva_frame_00017.jpg
9,122,279,235,17,1280,720,6,Kevin_frame_00017.jpg
182,281,325,306,17,1280,720,4,Grealish_frame_00017.jpg
462,90,486,459,17,1280,720,5,Gundogan_frame_00017.jpg
339,25,194,277,17,1280,720,7,Laporte_frame_00017.jpg
716,168,140,250,17,1280,720,11,Sterling_frame_00017.jpg
750,552,323,168,18,1280,720,3,Foden_frame_00018.jpg
262,694,85,26,18,1280,720,9,Rodri_frame_00018.jpg
1088,114,192,299,18,1280,720,8,Mahrez_frame_00018.jpg
803,137,435,378,18,1280,720,13,Torres_frame_00018.jpg
631,144,210,281,18,1280,720,11,Sterling_frame_00018.jpg
0,254,205,230,18,1280,720,10,Silva_frame_00018.jpg
9,140,278,221,18,1280,720,6,Kevin_frame_00018.jpg
180,284,320,290,18,1280,720,4,Grealish_frame_00018.jpg
335,15,168,397,18,1280,720,7,Laporte_frame_00018.jpg
445,1,537,516,18,1280,720,5,Gundogan_frame_00018.jpg
255,695,89,25,19,1280,720,9,Rodri_frame_00019.jpg
818,554,263,166,19,1280,720,3,Foden_frame_00019.jpg
1090,119,190,314,19,1280,720,8,Mahrez_frame_00019.jpg
0,257,166,238,19,1280,720,10,Silva_frame_00019.jpg
7,134,284,231,19,1280,720,6,Kevin_frame_00019.jpg
185,287,311,258,19,1280,720,4,Grealish_frame_00019.jpg
801,138,438,375,19,1280,720,13,Torres_frame_00019.jpg
331,83,163,341,19,1280,720,7,Laporte_frame_00019.jpg
433,2,604,548,19,1280,720,5,Gundogan_frame_00019.jpg
630,158,215,264,19,1280,720,11,Sterling_frame_00019.jpg
1088,122,192,302,20,1280,720,8,Mahrez_frame_00020.jpg
838,553,275,167,20,1280,720,3,Foden_frame_00020.jpg
251,691,99,29,20,1280,720,9,Rodri_frame_00020.jpg
0,256,149,238,20,1280,720,10,Silva_frame_00020.jpg
5,127,287,233,20,1280,720,6,Kevin_frame_00020.jpg
189,290,297,263,20,1280,720,4,Grealish_frame_00020.jpg
806,138,427,407,20,1280,720,13,Torres_frame_00020.jpg
327,86,233,389,20,1280,720,7,Laporte_frame_00020.jpg
623,147,222,273,20,1280,720,11,Sterling_frame_00020.jpg
429,1,630,549,20,1280,720,5,Gundogan_frame_00020.jpg
261,696,87,24,21,1280,720,9,Rodri_frame_00021.jpg
857,553,273,167,21,1280,720,3,Foden_frame_00021.jpg
1091,119,189,297,21,1280,720,8,Mahrez_frame_00021.jpg
0,256,171,235,21,1280,720,10,Silva_frame_00021.jpg
3,130,290,233,21,1280,720,6,Kevin_frame_00021.jpg
189,299,291,246,21,1280,720,4,Grealish_frame_00021.jpg
638,159,209,266,21,1280,720,11,Sterling_frame_00021.jpg
324,86,235,390,21,1280,720,7,Laporte_frame_00021.jpg
412,1,633,551,21,1280,720,5,Gundogan_frame_00021.jpg
812,138,425,412,21,1280,720,13,Torres_frame_00021.jpg
1255,414,25,48,21,1280,720,12,Stones_frame_00021.jpg
260,691,87,29,22,1280,720,9,Rodri_frame_00022.jpg
887,556,259,164,22,1280,720,3,Foden_frame_00022.jpg
0,255,159,230,22,1280,720,10,Silva_frame_00022.jpg
10,141,287,223,22,1280,720,6,Kevin_frame_00022.jpg
189,304,290,243,22,1280,720,4,Grealish_frame_00022.jpg
1243,398,37,77,22,1280,720,12,Stones_frame_00022.jpg
1090,126,190,288,22,1280,720,8,Mahrez_frame_00022.jpg
821,142,416,414,22,1280,720,13,Torres_frame_00022.jpg
635,149,226,273,22,1280,720,11,Sterling_frame_00022.jpg
327,59,238,409,22,1280,720,7,Laporte_frame_00022.jpg
400,22,610,527,22,1280,720,5,Gundogan_frame_00022.jpg
262,695,85,25,23,1280,720,9,Rodri_frame_00023.jpg
928,557,230,163,23,1280,720,3,Foden_frame_00023.jpg
1093,127,187,279,23,1280,720,8,Mahrez_frame_00023.jpg
1238,396,42,137,23,1280,720,12,Stones_frame_00023.jpg
0,256,152,223,23,1280,720,10,Silva_frame_00023.jpg
4,137,293,222,23,1280,720,6,Kevin_frame_00023.jpg
191,306,288,247,23,1280,720,4,Grealish_frame_00023.jpg
323,52,243,417,23,1280,720,7,Laporte_frame_00023.jpg
830,139,402,416,23,1280,720,13,Torres_frame_00023.jpg
625,158,239,270,23,1280,720,11,Sterling_frame_00023.jpg
359,11,652,540,23,1280,720,5,Gundogan_frame_00023.jpg
0,254,153,217,24,1280,720,10,Silva_frame_00024.jpg
4,128,293,233,24,1280,720,6,Kevin_frame_00024.jpg
261,701,88,19,24,1280,720,9,Rodri_frame_00024.jpg
928,549,245,171,24,1280,720,3,Foden_frame_00024.jpg
1241,397,39,141,24,1280,720,12,Stones_frame_00024.jpg
1094,127,186,285,24,1280,720,8,Mahrez_frame_00024.jpg
188,310,289,243,24,1280,720,4,Grealish_frame_00024.jpg
829,140,405,412,24,1280,720,13,Torres_frame_00024.jpg
624,150,254,275,24,1280,720,11,Sterling_frame_00024.jpg
313,61,252,416,24,1280,720,7,Laporte_frame_00024.jpg
409,20,567,529,24,1280,720,5,Gundogan_frame_00024.jpg
1238,395,42,153,25,1280,720,12,Stones_frame_00025.jpg
283,701,63,19,25,1280,720,9,Rodri_frame_00025.jpg
960,536,230,184,25,1280,720,3,Foden_frame_00025.jpg
0,253,134,223,25,1280,720,10,Silva_frame_00025.jpg
2,135,295,226,25,1280,720,6,Kevin_frame_00025.jpg
190,312,287,250,25,1280,720,4,Grealish_frame_00025.jpg
305,72,261,366,25,1280,720,7,Laporte_frame_00025.jpg
1098,128,182,287,25,1280,720,8,Mahrez_frame_00025.jpg
842,135,385,417,25,1280,720,13,Torres_frame_00025.jpg
641,159,236,267,25,1280,720,11,Sterling_frame_00025.jpg
487,2,549,550,25,1280,720,5,Gundogan_frame_00025.jpg
971,521,232,199,26,1280,720,3,Foden_frame_00026.jpg
294,692,64,28,26,1280,720,9,Rodri_frame_00026.jpg
1233,397,47,161,26,1280,720,12,Stones_frame_00026.jpg
1094,131,186,284,26,1280,720,8,Mahrez_frame_00026.jpg
838,134,381,420,26,1280,720,13,Torres_frame_00026.jpg
0,162,102,303,26,1280,720,10,Silva_frame_00026.jpg
15,137,286,232,26,1280,720,6,Kevin_frame_00026.jpg
192,313,283,252,26,1280,720,4,Grealish_frame_00026.jpg
294,75,294,382,26,1280,720,7,Laporte_frame_00026.jpg
683,176,184,250,26,1280,720,11,Sterling_frame_00026.jpg
546,2,488,546,26,1280,720,5,Gundogan_frame_00026.jpg
976,521,238,199,27,1280,720,3,Foden_frame_00027.jpg
1233,402,47,144,27,1280,720,12,Stones_frame_00027.jpg
1105,137,175,287,27,1280,720,8,Mahrez_frame_00027.jpg
852,131,378,424,27,1280,720,13,Torres_frame_00027.jpg
685,174,186,246,27,1280,720,11,Sterling_frame_00027.jpg
0,139,105,320,27,1280,720,10,Silva_frame_00027.jpg
50,127,245,231,27,1280,720,6,Kevin_frame_00027.jpg
192,313,282,252,27,1280,720,4,Grealish_frame_00027.jpg
284,76,291,369,27,1280,720,7,Laporte_frame_00027.jpg
546,2,487,548,27,1280,720,5,Gundogan_frame_00027.jpg
293,691,71,29,27,1280,720,9,Rodri_frame_00027.jpg
1170,417,110,118,28,1280,720,12,Stones_frame_00028.jpg
983,522,232,198,28,1280,720,3,Foden_frame_00028.jpg
294,689,70,31,28,1280,720,9,Rodri_frame_00028.jpg
1100,137,180,277,28,1280,720,8,Mahrez_frame_00028.jpg
864,135,371,418,28,1280,720,13,Torres_frame_00028.jpg
679,181,204,244,28,1280,720,11,Sterling_frame_00028.jpg
0,127,124,356,28,1280,720,10,Silva_frame_00028.jpg
73,157,223,208,28,1280,720,6,Kevin_frame_00028.jpg
192,311,277,259,28,1280,720,4,Grealish_frame_00028.jpg
292,82,267,371,28,1280,720,7,Laporte_frame_00028.jpg
559,1,473,550,28,1280,720,5,Gundogan_frame_00028.jpg
0,128,118,348,29,1280,720,10,Silva_frame_00029.jpg
75,161,219,199,29,1280,720,6,Kevin_frame_00029.jpg
191,310,274,261,29,1280,720,4,Grealish_frame_00029.jpg
294,692,69,28,29,1280,720,9,Rodri_frame_00029.jpg
278,94,282,361,29,1280,720,7,Laporte_frame_00029.jpg
684,204,209,212,29,1280,720,11,Sterling_frame_00029.jpg
873,131,390,411,29,1280,720,13,Torres_frame_00029.jpg
1100,137,179,278,29,1280,720,8,Mahrez_frame_00029.jpg
1150,420,129,121,29,1280,720,12,Stones_frame_00029.jpg
988,524,230,196,29,1280,720,3,Foden_frame_00029.jpg
541,2,486,550,29,1280,720,5,Gundogan_frame_00029.jpg
0,128,122,350,30,1280,720,10,Silva_frame_00030.jpg
77,161,223,198,30,1280,720,6,Kevin_frame_00030.jpg
192,307,270,277,30,1280,720,4,Grealish_frame_00030.jpg
295,686,76,34,30,1280,720,9,Rodri_frame_00030.jpg
274,89,289,357,30,1280,720,7,Laporte_frame_00030.jpg
993,523,208,197,30,1280,720,3,Foden_frame_00030.jpg
1153,419,127,124,30,1280,720,12,Stones_frame_00030.jpg
1094,138,186,276,30,1280,720,8,Mahrez_frame_00030.jpg
890,135,383,417,30,1280,720,13,Torres_frame_00030.jpg
574,45,326,371,30,1280,720,11,Sterling_frame_00030.jpg
526,110,472,442,30,1280,720,5,Gundogan_frame_00030.jpg
300,691,70,29,31,1280,720,9,Rodri_frame_00031.jpg
993,514,211,206,31,1280,720,3,Foden_frame_00031.jpg
1152,420,128,188,31,1280,720,12,Stones_frame_00031.jpg
0,126,126,351,31,1280,720,10,Silva_frame_00031.jpg
1102,141,178,293,31,1280,720,8,Mahrez_frame_00031.jpg
197,308,261,286,31,1280,720,4,Grealish_frame_00031.jpg
900,144,380,401,31,1280,720,13,Torres_frame_00031.jpg
540,97,394,453,31,1280,720,5,Gundogan_frame_00031.jpg
651,178,274,239,31,1280,720,11,Sterling_frame_00031.jpg
87,161,209,204,31,1280,720,6,Kevin_frame_00031.jpg
273,84,288,369,31,1280,720,7,Laporte_frame_00031.jpg
301,678,73,42,32,1280,720,9,Rodri_frame_00032.jpg
996,516,203,204,32,1280,720,3,Foden_frame_00032.jpg
1154,420,126,191,32,1280,720,12,Stones_frame_00032.jpg
201,308,264,285,32,1280,720,4,Grealish_frame_00032.jpg
0,128,127,372,32,1280,720,10,Silva_frame_00032.jpg
74,159,220,205,32,1280,720,6,Kevin_frame_00032.jpg
1103,141,177,274,32,1280,720,8,Mahrez_frame_00032.jpg
897,144,383,401,32,1280,720,13,Torres_frame_00032.jpg
272,83,294,373,32,1280,720,7,Laporte_frame_00032.jpg
737,206,196,209,32,1280,720,11,Sterling_frame_00032.jpg
536,105,278,421,32,1280,720,5,Gundogan_frame_00032.jpg
297,668,86,52,33,1280,720,9,Rodri_frame_00033.jpg
993,516,210,204,33,1280,720,3,Foden_frame_00033.jpg
1146,458,134,153,33,1280,720,12,Stones_frame_00033.jpg
0,126,133,352,33,1280,720,10,Silva_frame_00033.jpg
77,163,226,201,33,1280,720,6,Kevin_frame_00033.jpg
203,310,263,288,33,1280,720,4,Grealish_frame_00033.jpg
937,136,343,415,33,1280,720,13,Torres_frame_00033.jpg
1105,122,175,292,33,1280,720,8,Mahrez_frame_00033.jpg
750,221,197,210,33,1280,720,11,Sterling_frame_00033.jpg
272,81,294,379,33,1280,720,7,Laporte_frame_00033.jpg
539,100,321,470,33,1280,720,5,Gundogan_frame_00033.jpg
299,668,84,52,34,1280,720,9,Rodri_frame_00034.jpg
1003,518,205,202,34,1280,720,3,Foden_frame_00034.jpg
1134,455,146,159,34,1280,720,12,Stones_frame_00034.jpg
0,129,132,353,34,1280,720,10,Silva_frame_00034.jpg
78,153,230,212,34,1280,720,6,Kevin_frame_00034.jpg
207,321,273,242,34,1280,720,4,Grealish_frame_00034.jpg
1111,106,169,311,34,1280,720,8,Mahrez_frame_00034.jpg
948,138,332,406,34,1280,720,13,Torres_frame_00034.jpg
735,216,214,209,34,1280,720,11,Sterling_frame_00034.jpg
273,76,299,381,34,1280,720,7,Laporte_frame_00034.jpg
549,101,285,469,34,1280,720,5,Gundogan_frame_00034.jpg
304,672,79,48,35,1280,720,9,Rodri_frame_00035.jpg
1002,517,217,203,35,1280,720,3,Foden_frame_00035.jpg
1135,455,145,159,35,1280,720,12,Stones_frame_00035.jpg
0,143,136,343,35,1280,720,10,Silva_frame_00035.jpg
57,147,243,218,35,1280,720,6,Kevin_frame_00035.jpg
199,323,288,225,35,1280,720,4,Grealish_frame_00035.jpg
273,71,287,382,35,1280,720,7,Laporte_frame_00035.jpg
624,157,337,286,35,1280,720,11,Sterling_frame_00035.jpg
1117,109,163,310,35,1280,720,8,Mahrez_frame_00035.jpg
956,140,324,414,35,1280,720,13,Torres_frame_00035.jpg
560,109,285,466,35,1280,720,5,Gundogan_frame_00035.jpg
296,668,95,52,36,1280,720,9,Rodri_frame_00036.jpg
0,164,138,325,36,1280,720,10,Silva_frame_00036.jpg
23,140,296,228,36,1280,720,6,Kevin_frame_00036.jpg
201,322,286,243,36,1280,720,4,Grealish_frame_00036.jpg
276,60,308,395,36,1280,720,7,Laporte_frame_00036.jpg
623,159,325,265,36,1280,720,11,Sterling_frame_00036.jpg
1004,505,221,215,36,1280,720,3,Foden_frame_00036.jpg
1135,459,145,132,36,1280,720,12,Stones_frame_00036.jpg
1115,96,165,322,36,1280,720,8,Mahrez_frame_00036.jpg
959,141,321,415,36,1280,720,13,Torres_frame_00036.jpg
563,103,272,466,36,1280,720,5,Gundogan_frame_00036.jpg
296,668,82,52,37,1280,720,9,Rodri_frame_00037.jpg
1005,495,222,225,37,1280,720,3,Foden_frame_00037.jpg
1128,468,152,160,37,1280,720,12,Stones_frame_00037.jpg
0,202,138,297,37,1280,720,10,Silva_frame_00037.jpg
14,141,304,228,37,1280,720,6,Kevin_frame_00037.jpg
203,321,279,249,37,1280,720,4,Grealish_frame_00037.jpg
281,56,301,400,37,1280,720,7,Laporte_frame_00037.jpg
1110,87,170,331,37,1280,720,8,Mahrez_frame_00037.jpg
957,139,323,400,37,1280,720,13,Torres_frame_00037.jpg
620,128,314,291,37,1280,720,11,Sterling_frame_00037.jpg
575,130,289,439,37,1280,720,5,Gundogan_frame_00037.jpg
270,653,86,67,38,1280,720,9,Rodri_frame_00038.jpg
997,495,222,225,38,1280,720,3,Foden_frame_00038.jpg
1139,473,141,156,38,1280,720,12,Stones_frame_00038.jpg
0,212,139,314,38,1280,720,10,Silva_frame_00038.jpg
28,118,279,246,38,1280,720,6,Kevin_frame_00038.jpg
209,325,281,262,38,1280,720,4,Grealish_frame_00038.jpg
276,56,310,395,38,1280,720,7,Laporte_frame_00038.jpg
1111,85,169,218,38,1280,720,8,Mahrez_frame_00038.jpg
963,134,317,429,38,1280,720,13,Torres_frame_00038.jpg
624,163,294,251,38,1280,720,11,Sterling_frame_00038.jpg
585,177,294,390,38,1280,720,5,Gundogan_frame_00038.jpg
256,639,95,81,39,1280,720,9,Rodri_frame_00039.jpg
988,494,217,226,39,1280,720,3,Foden_frame_00039.jpg
1140,472,140,156,39,1280,720,12,Stones_frame_00039.jpg
0,230,142,298,39,1280,720,10,Silva_frame_00039.jpg
34,121,270,238,39,1280,720,6,Kevin_frame_00039.jpg
214,319,272,264,39,1280,720,4,Grealish_frame_00039.jpg
286,56,304,396,39,1280,720,7,Laporte_frame_00039.jpg
589,172,292,402,39,1280,720,5,Gundogan_frame_00039.jpg
626,173,294,238,39,1280,720,11,Sterling_frame_00039.jpg
1113,85,167,215,39,1280,720,8,Mahrez_frame_00039.jpg
972,126,308,428,39,1280,720,13,Torres_frame_00039.jpg
257,641,94,79,40,1280,720,9,Rodri_frame_00040.jpg
970,496,217,224,40,1280,720,3,Foden_frame_00040.jpg
1140,470,140,159,40,1280,720,12,Stones_frame_00040.jpg
0,229,96,247,40,1280,720,10,Silva_frame_00040.jpg
31,138,288,228,40,1280,720,6,Kevin_frame_00040.jpg
1108,87,172,212,40,1280,720,8,Mahrez_frame_00040.jpg
977,123,303,431,40,1280,720,13,Torres_frame_00040.jpg
647,172,271,250,40,1280,720,11,Sterling_frame_00040.jpg
591,179,292,391,40,1280,720,5,Gundogan_frame_00040.jpg
283,56,342,400,40,1280,720,7,Laporte_frame_00040.jpg
219,325,265,264,40,1280,720,4,Grealish_frame_00040.jpg
257,642,94,78,41,1280,720,9,Rodri_frame_00041.jpg
951,495,221,225,41,1280,720,3,Foden_frame_00041.jpg
1139,468,141,162,41,1280,720,12,Stones_frame_00041.jpg
0,229,99,222,41,1280,720,10,Silva_frame_00041.jpg
18,153,302,214,41,1280,720,6,Kevin_frame_00041.jpg
213,319,273,281,41,1280,720,4,Grealish_frame_00041.jpg
279,55,352,401,41,1280,720,7,Laporte_frame_00041.jpg
590,233,287,336,41,1280,720,5,Gundogan_frame_00041.jpg
660,172,281,205,41,1280,720,11,Sterling_frame_00041.jpg
1078,83,202,228,41,1280,720,8,Mahrez_frame_00041.jpg
969,122,311,431,41,1280,720,13,Torres_frame_00041.jpg
250,639,110,81,42,1280,720,9,Rodri_frame_00042.jpg
0,230,138,232,42,1280,720,10,Silva_frame_00042.jpg
937,496,229,224,42,1280,720,3,Foden_frame_00042.jpg
209,325,279,281,42,1280,720,4,Grealish_frame_00042.jpg
11,164,311,206,42,1280,720,6,Kevin_frame_00042.jpg
