LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Labels
0.1256451,0.1913329,0.18017463,0.33535114,0.6766223,0.42312384,0.21704258,0.1524881,0.1621431,0.26302043,20
0.11453531,0.17520596,0.22306708,0.38665313,0.633181,0.41167957,0.2192317,0.20312926,0.17480004,0.25816217,24
0.08508555,0.17367634,0.16133605,0.32289216,0.66203326,0.455602,0.21178238,0.1809406,0.20735322,0.25663328,25
0.15193273,0.22544387,0.19277218,0.3387255,0.6479918,0.36643842,0.20409133,0.24721508,0.18493827,0.2881913,14
0.10007474,0.15563704,0.11823105,0.3102771,0.7343991,0.4067995,0.17864059,0.16190822,0.16970384,0.2525033,4
0.114013,0.1755281,0.19153364,0.35000727,0.672311,0.42135036,0.22261946,0.20816752,0.1234325,0.24358511,16
0.18957376,0.236321,0.25319383,0.3855335,0.48010507,0.39222184,0.27377912,0.24229625,0.20494516,0.3680586,23
0.12726037,0.17070007,0.18380344,0.38017347,0.6619184,0.40561807,0.22284082,0.21232203,0.15597117,0.23371579,19
0.13200569,0.16561143,0.20869221,0.34145373,0.63759583,0.4493312,0.23728545,0.15987734,0.17606467,0.27150214,20
0.10540906,0.19052471,0.2005341,0.3337659,0.66979843,0.42441118,0.23616238,0.20380685,0.14737792,0.23063117,24
0.11930941,0.18459165,0.13570358,0.27458996,0.69062006,0.42987686,0.17164701,0.16590647,0.22519483,0.2973645,25
0.11842275,0.2500145,0.17152399,0.31700757,0.70281243,0.344642,0.17406479,0.2310925,0.17473285,0.25806442,14
0.098997585,0.1598794,0.130706,0.38741753,0.6782257,0.4344905,0.2203516,0.18193398,0.15590028,0.20671186,4
0.10360272,0.21016638,0.14138792,0.31531557,0.71213514,0.4103179,0.17240146,0.23278986,0.13657202,0.21821922,16
0.18080845,0.25475335,0.2331417,0.3788992,0.51607835,0.38681328,0.26448688,0.22312298,0.20505747,0.35600886,23
0.15015127,0.19555357,0.15551361,0.3728482,0.57625866,0.44002923,0.26389262,0.17062426,0.20378529,0.33171216,19
0.15139383,0.14847271,0.22285478,0.33072647,0.638211,0.40159616,0.2397079,0.1782742,0.2055019,0.30971968,20
0.11665553,0.15799458,0.18722048,0.3663152,0.66317976,0.4262072,0.2626609,0.16928212,0.12945062,0.23733155,24
0.113648765,0.2006136,0.16111135,0.29914275,0.6869241,0.4242467,0.17628358,0.18856946,0.18800771,0.27850258,25
0.1535365,0.2353143,0.20114549,0.3310644,0.64100915,0.3650997,0.21290849,0.23849641,0.17303199,0.3076519,14
0.088344276,0.1250966,0.16050495,0.29621422,0.7269606,0.45520002,0.22689827,0.13314363,0.12723611,0.20485021,4
0.07346421,0.22226733,0.094132975,0.27123734,0.768657,0.37988684,0.18161465,0.21521111,0.1360997,0.17262414,16
0.17244574,0.24091263,0.23309942,0.35035673,0.5597351,0.39622745,0.23506258,0.2416682,0.20690404,0.32919827,23
0.13498758,0.17654848,0.18593313,0.39379185,0.61962366,0.41449082,0.2791164,0.17146109,0.18304448,0.2538101,19
0.13127539,0.21582,0.18170717,0.36142826,0.61347115,0.4126962,0.24340166,0.1774075,0.19558318,0.31129563,20
0.1627267,0.18753177,0.20985457,0.35373354,0.5973408,0.3848318,0.2801998,0.21120036,0.19590122,0.32059196,24
0.15510994,0.20483842,0.13653252,0.2752609,0.67869157,0.43825993,0.16517761,0.19224149,0.19432293,0.29133585,25
0.1362608,0.25085127,0.22854353,0.3115823,0.64115375,0.3647766,0.19694278,0.28156772,0.18286242,0.27119252,14
0.09572544,0.12473286,0.11887671,0.3549236,0.7107018,0.42316815,0.24227354,0.1418321,0.1345479,0.23257615,4
0.083503425,0.22363171,0.146434,0.27505708,0.7264153,0.40034714,0.18906653,0.2157348,0.15072107,0.23012029,16
0.16611171,0.2560685,0.1818472,0.36787716,0.5843892,0.3843631,0.23177083,0.235684,0.20724177,0.31140703,23
0.14399634,0.195467,0.18130282,0.40627933,0.59270686,0.44754848,0.22032808,0.20551816,0.1727469,0.2662694,19
0.14047202,0.18862268,0.21609253,0.35023755,0.6220718,0.41126484,0.21750748,0.22310813,0.18419491,0.29698533,20
0.12637644,0.17164245,0.17771356,0.3430749,0.6979129,0.38716185,0.1940847,0.16414556,0.17667028,0.26922783,24
0.17671764,0.22940943,0.16614406,0.34626296,0.60851294,0.3816577,0.20298302,0.21310775,0.23455876,0.33324894,25
0.14574932,0.23345041,0.21318094,0.30374706,0.6369277,0.36959308,0.20170721,0.2360612,0.20436388,0.32572755,14
0.09532353,0.15256156,0.11739349,0.3577467,0.69488186,0.4389496,0.27956146,0.13124916,0.13001487,0.1950696,4
0.17057212,0.2642997,0.22570919,0.31614575,0.5970489,0.351229,0.23512079,0.25368348,0.2093861,0.3268779,23
0.081303835,0.19986561,0.1270363,0.29739696,0.75777185,0.35576287,0.20194024,0.23173696,0.12014118,0.19788666,16
0.12812074,0.18654354,0.20177087,0.403069,0.6142362,0.42144272,0.2447616,0.19232766,0.15781003,0.26250413,19
0.12530577,0.16031468,0.20162219,0.33069587,0.6682044,0.4254657,0.25652057,0.18052322,0.14818455,0.2464103,20
0.07398205,0.17361464,0.12768464,0.36340144,0.72486734,0.40109247,0.19239298,0.1540185,0.13037837,0.22798575,24
0.16604018,0.22665839,0.14182767,0.2840388,0.6496188,0.39573565,0.1724258,0.22037041,0.18988077,0.3567964,25
0.14934517,0.22186084,0.18249926,0.33165568,0.64584064,0.39393994,0.20767346,0.21067941,0.19089077,0.2981948,14
0.06019347,0.13088289,0.13222332,0.32742688,0.72650707,0.4703004,0.22383696,0.119705,0.11852022,0.16456255,4
0.08053403,0.18673944,0.1491626,0.2880949,0.755313,0.3786484,0.17528291,0.20254545,0.15254804,0.21095645,16
0.17823151,0.26751933,0.24086645,0.32972914,0.5067841,0.39129567,0.28452653,0.25883695,0.20159437,0.36248353,23
0.12233886,0.1884946,0.21119373,0.3999643,0.63221735,0.3837539,0.24682914,0.2034162,0.17898116,0.2522417,19
0.11857335,0.18384655,0.1859371,0.34298354,0.6681891,0.40580675,0.21483535,0.16924565,0.18028641,0.28543514,20
0.08545366,0.15827891,0.15227005,0.33774835,0.69612414,0.4591671,0.21112812,0.1566563,0.15620823,0.20357993,24
0.12651812,0.2138369,0.119987115,0.29781967,0.68666095,0.38780168,0.20225047,0.21886787,0.18402757,0.30100784,25
0.14335181,0.25921896,0.19638243,0.34182417,0.6115053,0.36039287,0.18788432,0.28996632,0.18420848,0.3157694,14
0.070820086,0.09534524,0.12825881,0.34194282,0.7211754,0.49034625,0.19614336,0.13216425,0.10617521,0.15739271,4
0.061207183,0.1912619,0.13533323,0.25577724,0.76298153,0.40483326,0.1832445,0.23613246,0.11319846,0.16659425,16
0.17981154,0.24381155,0.25443754,0.36231667,0.53371596,0.38520664,0.20790675,0.24047488,0.22232203,0.3584613,23
0.13057971,0.18285008,0.18310028,0.42707357,0.6292235,0.36438867,0.23484676,0.20931336,0.1783608,0.27224687,19
0.1466252,0.17844024,0.21313246,0.3819799,0.6055699,0.39762616,0.24115159,0.1775422,0.21769689,0.30567506,20
0.06574976,0.14077564,0.12171369,0.33678564,0.7454505,0.41558084,0.17886603,0.13451715,0.16943334,0.20104933,4
0.15862851,0.23150587,0.17562835,0.30587673,0.6656827,0.37680948,0.19278046,0.22160429,0.20264208,0.29048386,14
0.19465289,0.24762262,0.20935686,0.3503929,0.5233094,0.40060395,0.2340069,0.2562718,0.19999485,0.37338874,23
0.07112829,0.23730218,0.15224464,0.2549681,0.7470579,0.3777696,0.16934323,0.264015,0.14116442,0.17699602,16
0.14331202,0.1777387,0.18983503,0.3693824,0.62104225,0.4187313,0.19758245,0.18172792,0.20522808,0.3165092,19
0.13898893,0.21311772,0.25615698,0.36164114,0.5641148,0.42975098,0.22750685,0.20393765,0.20243956,0.3187772,20
0.18409233,0.23943993,0.19985284,0.28052458,0.63121855,0.33840442,0.20462678,0.26533872,0.2066323,0.34959295,14
0.054544196,0.23313498,0.11228465,0.27216536,0.74244887,0.43115222,0.16385701,0.20711498,0.13650139,0.17461444,16
0.12807703,0.19152391,0.19148152,0.3749029,0.6201718,0.44193995,0.21896575,0.19579995,0.17684226,0.2687319,19
0.1131034,0.19457324,0.1911324,0.34811312,0.65731514,0.42515847,0.21279947,0.1597575,0.18258974,0.2732521,20
0.17585132,0.25378275,0.20194687,0.2813551,0.60955536,0.38538256,0.19885083,0.24997164,0.20452371,0.34755215,14
0.16904618,0.24645798,0.21472372,0.3377407,0.57510376,0.34307492,0.22927558,0.26058286,0.23785843,0.35357434,24
0.07148139,0.2223038,0.10609826,0.2913637,0.7138709,0.45309374,0.17216165,0.23009063,0.11600829,0.19590032,16
0.05900125,0.11584961,0.15819387,0.3443823,0.7503201,0.402723,0.2116627,0.13660645,0.12659441,0.18659745,4
0.17477602,0.2480994,0.24116397,0.29855448,0.5758054,0.35896197,0.1933048,0.19742453,0.26183283,0.39408112,23
0.13574369,0.18047276,0.19582218,0.40408012,0.59365404,0.4243875,0.26362336,0.19215372,0.16669936,0.28396714,19
0.11786337,0.1690148,0.19365339,0.38356644,0.6397789,0.42794213,0.19766326,0.17722644,0.17757834,0.28009263,20
0.15547246,0.22146647,0.1830004,0.31994772,0.6231803,0.40339902,0.1963797,0.24551626,0.17281184,0.33336693,14
0.16125442,0.250273,0.20979628,0.30724,0.6196904,0.37699842,0.21096602,0.25814137,0.20253702,0.3076372,24
0.07964487,0.22383392,0.15603667,0.29872924,0.7065055,0.42829734,0.24535081,0.19999759,0.12675364,0.17640118,16
0.108196065,0.14055559,0.106920116,0.324801,0.7463613,0.40955454,0.21092324,0.14514287,0.1338221,0.20822275,4
0.14561881,0.17645252,0.19347867,0.4372047,0.58248425,0.4057131,0.26445392,0.20104608,0.17208603,0.27425826,19
0.10407872,0.23348087,0.18867224,0.3495131,0.6609509,0.4037868,0.22460707,0.23732324,0.12669799,0.23275465,20
0.18835542,0.22257173,0.16608548,0.33111984,0.5952617,0.42428616,0.19391765,0.2467959,0.19876848,0.32462752,14
0.08615738,0.21706706,0.13471405,0.3427646,0.72566843,0.39613286,0.18827008,0.18677565,0.13533606,0.19406408,16
0.113397695,0.13345797,0.16657163,0.33583334,0.71016854,0.42393756,0.1903285,0.14453448,0.16198099,0.24775854,4
0.14298843,0.22588888,0.18150963,0.32747132,0.6731629,0.36747763,0.19606407,0.21942002,0.1772257,0.28663915,24
0.1795917,0.24537489,0.19880123,0.34221494,0.5680321,0.38438958,0.2085555,0.24668962,0.21953209,0.3576922,23
0.13581645,0.20451762,0.19858679,0.3907339,0.58761925,0.4214003,0.23881392,0.19644448,0.19248137,0.30343127,19
0.12751295,0.17439783,0.18092611,0.32615173,0.6842414,0.40671036,0.20620397,0.19359055,0.16795911,0.2690899,20
0.17367256,0.23416163,0.21043275,0.33348593,0.59575707,0.39125374,0.20442697,0.2519466,0.19488503,0.32902548,14
0.083043635,0.21519557,0.16597003,0.30082446,0.7060609,0.42775267,0.22686653,0.2105815,0.1162532,0.19475915,16
0.17436425,0.18831347,0.19472475,0.39979985,0.58643806,0.3675763,0.2004045,0.2585953,0.19643237,0.3342701,23
0.12299327,0.23208973,0.17975062,0.3504581,0.6194547,0.45591974,0.2369396,0.16529816,0.16946997,0.268524,24
0.10650245,0.13521448,0.14392066,0.3834812,0.5470282,0.4910976,0.23566613,0.2048533,0.32331702,0.24525343,13
0.095033616,0.14627416,0.13640055,0.32429248,0.46522164,0.5570109,0.23161961,0.20291008,0.39643773,0.2590877,13
0.10699776,0.23459639,0.15919998,0.28863066,0.7009132,0.39314926,0.22181864,0.23218033,0.13447376,0.24046536,16
0.1760826,0.2425959,0.17625469,0.33435586,0.57168823,0.4304946,0.16973926,0.27437675,0.17635714,0.34631446,14
0.13200545,0.18875277,0.20185257,0.37615448,0.6314214,0.41313678,0.23341286,0.20483768,0.16937935,0.26496422,20
0.16034442,0.17529695,0.1931191,0.41250837,0.5909483,0.38645834,0.24653362,0.24738422,0.18758108,0.2834928,19
0.1883407,0.206739,0.19058655,0.35448536,0.5640898,0.44872183,0.2556472,0.21417782,0.16253977,0.320325,24
0.16389409,0.27087164,0.2098665,0.32486075,0.5572702,0.3598111,0.22219922,0.24060632,0.2331118,0.38544753,23
0.18752038,0.2357102,0.1692905,0.30487865,0.56856996,0.4501228,0.24367876,0.21756934,0.20468788,0.33640945,14
0.11426059,0.19318102,0.16676593,0.3189546,0.70045954,0.40802935,0.21127175,0.17348014,0.16065712,0.24981867,20
0.14444575,0.20997761,0.19316164,0.39445668,0.5650492,0.4480735,0.26850593,0.18291637,0.18515089,0.28679672,19
0.11298153,0.23458086,0.20590836,0.25321326,0.688712,0.42514285,0.22410232,0.21671394,0.13937931,0.23239565,16
0.074526966,0.20116606,0.14722542,0.36581302,0.4777193,0.46001485,0.23637503,0.21737078,0.42698738,0.27057818,13
0.16877721,0.2313163,0.21357134,0.34648922,0.598803,0.38016596,0.21917242,0.21725313,0.22817792,0.3192926,23
0.10362249,0.19522837,0.20632763,0.37992164,0.61483896,0.43563446,0.24887441,0.21121198,0.1782086,0.24109133,19
0.18917584,0.20769562,0.17725612,0.3128433,0.5923935,0.43585026,0.22436069,0.22867773,0.19308676,0.3331294,14
0.13627361,0.1889654,0.19070052,0.330866,0.650469,0.43418548,0.23337506,0.19067153,0.15881768,0.26872507,20
0.1100776,0.25566062,0.14953172,0.28283155,0.7151714,0.36357042,0.21088521,0.22339432,0.1460747,0.24657279,16
0.08963292,0.1583717,0.1414024,0.31369153,0.5191192,0.54010504,0.22193347,0.19294775,0.3685629,0.2548869,13
0.1506007,0.27300045,0.22519438,0.31569612,0.58136296,0.36579007,0.2221841,0.23839027,0.22584541,0.3513212,23
0.1421922,0.21463756,0.22668146,0.29923216,0.6409356,0.40441716,0.2295435,0.20323312,0.17976895,0.30352178,24
0.18148136,0.22156222,0.18851043,0.3180704,0.58081,0.424018,0.24795824,0.23817842,0.1787154,0.33761925,14
0.12479273,0.18880506,0.18854952,0.31312636,0.6910747,0.422467,0.21802807,0.15387763,0.13043237,0.266253,20
0.12166297,0.231471,0.17500079,0.38587335,0.6027805,0.43922648,0.21986783,0.21021794,0.17207693,0.2714546,19
0.09551911,0.22348697,0.16691317,0.30477947,0.7049769,0.39720115,0.20341462,0.20563364,0.15087135,0.24288465,16
0.0998724,0.14200753,0.12684317,0.34142014,0.54051656,0.49060795,0.21497868,0.19780695,0.3708907,0.2853853,13
0.15661079,0.20003597,0.21167693,0.33355683,0.5647219,0.4641348,0.26028702,0.20334454,0.17810568,0.32286167,24
0.16063614,0.28832752,0.19990976,0.3612962,0.52535653,0.3552026,0.17949064,0.27726293,0.2521712,0.38172537,23
0.11140423,0.18760596,0.1340367,0.2933081,0.75366855,0.376206,0.18363409,0.18624751,0.15520008,0.21529913,4
0.16755813,0.21666652,0.18813713,0.29807422,0.6330728,0.38676915,0.27573973,0.22087722,0.17599076,0.3075266,14
0.12678945,0.16944978,0.16613182,0.31958523,0.7174196,0.36704051,0.22050835,0.18743314,0.14997326,0.26423445,20
0.13115324,0.16705303,0.18740131,0.40125522,0.6357156,0.37517047,0.26014617,0.17379479,0.20194732,0.27425644,19
0.07942342,0.13960512,0.110520594,0.31258777,0.75393826,0.43972492,0.18346678,0.1467765,0.11805238,0.18263537,4
0.17843543,0.20065029,0.2041712,0.35231766,0.59379876,0.43620312,0.22612017,0.17489354,0.20696604,0.30767432,24
0.087133355,0.22364439,0.17170382,0.2894758,0.7469361,0.3816302,0.17959437,0.18387428,0.15660943,0.18699478,16
0.10680647,0.16659962,0.14727914,0.34557992,0.55114996,0.5358916,0.24364488,0.17183423,0.29959708,0.22388843,13
0.176563,0.22470352,0.22474559,0.3574024,0.5962817,0.34801665,0.2061575,0.24519174,0.21635437,0.3376244,23
0.1668913,0.20074554,0.19891575,0.34337592,0.58515173,0.42631975,0.25227156,0.23590596,0.17817824,0.31493312,14
0.12655206,0.21736781,0.16393268,0.33298367,0.67223674,0.42020953,0.2489753,0.15578301,0.14326552,0.25243503,20
0.13932066,0.22613604,0.18388325,0.36131045,0.6064518,0.40129584,0.27379492,0.20968558,0.1897267,0.28520858,19
0.20256184,0.23737197,0.18459418,0.315537,0.59127474,0.403959,0.19783716,0.25575668,0.17269364,0.34902972,24
0.1944875,0.22314921,0.20895602,0.3249645,0.56065255,0.37827387,0.19075428,0.24486984,0.24903424,0.3838303,23
0.114359185,0.14739034,0.1448759,0.35862157,0.57376283,0.44913325,0.1963629,0.20508856,0.33562908,0.30233848,13
0.06599548,0.16616306,0.16856793,0.32781607,0.753716,0.38260388,0.15659828,0.21104437,0.12840891,0.17925027,16
0.12679796,0.21296947,0.17505917,0.31478572,0.67087907,0.37230653,0.23558438,0.17849545,0.18475473,0.3140775,19
0.11938405,0.1932471,0.19331479,0.37786466,0.6559055,0.4068479,0.24411686,0.18473692,0.12775849,0.2499406,20
0.15804628,0.20176545,0.19529939,0.2822005,0.6451003,0.43505278,0.20110688,0.20661528,0.19355986,0.30084613,14
0.09859946,0.15156287,0.19667156,0.32383662,0.7372325,0.3922278,0.19889916,0.16198581,0.12916481,0.20956792,16
0.11119524,0.14792666,0.16448103,0.3182761,0.5920765,0.47663617,0.2287147,0.19435434,0.30924973,0.2719258,13
0.18510291,0.26837906,0.24986531,0.3615929,0.53540695,0.34056333,0.23054174,0.2786311,0.22415161,0.34184036,23
0.1651244,0.26003247,0.19319904,0.31950346,0.63517106,0.37000784,0.22081223,0.22077471,0.20604226,0.29224598,24
0.17038676,0.22356234,0.18640973,0.3298078,0.55611503,0.44037455,0.26470414,0.22566535,0.18241395,0.34641707,14
0.12876716,0.2174255,0.21686047,0.37337226,0.60989136,0.4271232,0.2322953,0.20158643,0.17564414,0.26430875,20
0.13184902,0.19509517,0.20636621,0.39444354,0.60101753,0.4519985,0.2125924,0.2058187,0.18006307,0.2467321,19
0.10536819,0.17432019,0.16431953,0.3100756,0.58497727,0.5097984,0.21603042,0.24692376,0.25367695,0.24754159,13
0.18277836,0.21259277,0.19684161,0.35199112,0.55432683,0.37769878,0.24656676,0.24579465,0.19126959,0.38861713,24
0.06896759,0.181781,0.14405024,0.29306003,0.7828134,0.37891692,0.14870559,0.17420436,0.13639893,0.16770346,16
0.18147178,0.23553179,0.23346367,0.3775487,0.56024677,0.33056298,0.24281624,0.2686585,0.21330747,0.33876103,23
0.2203649,0.25529474,0.196665,0.31474587,0.5434042,0.3884817,0.19750813,0.24282655,0.22541587,0.39182776,24
0.113740474,0.19720232,0.22929794,0.38015893,0.63757807,0.3929131,0.22798881,0.20435035,0.17886928,0.25388452,19
0.102040656,0.21852812,0.19979161,0.37119883,0.6684916,0.40502828,0.20335509,0.19537993,0.1647293,0.21572362,20
0.15200117,0.21995845,0.17138809,0.2948489,0.56204826,0.51634556,0.2195,0.21022977,0.18290263,0.32227802,14
0.079111524,0.1808769,0.18552406,0.3440719,0.7234115,0.38819072,0.22460565,0.18619835,0.12484818,0.18302858,16
0.10634675,0.18115596,0.15844981,0.30497116,0.6062807,0.44374126,0.21451591,0.23020789,0.30276886,0.28739303,13
0.1755041,0.28397334,0.19082429,0.3347163,0.57631475,0.34684214,0.2035337,0.28593567,0.2327552,0.33212975,23
0.11722529,0.1455292,0.14135896,0.3987185,0.5412917,0.47044754,0.21412547,0.19486673,0.309815,0.30330655,13
0.15234672,0.25118825,0.16620651,0.29916593,0.5829219,0.4609859,0.2584213,0.21915218,0.19570403,0.3019184,14
0.124282695,0.23358971,0.1928445,0.3515007,0.6291581,0.43789527,0.23792824,0.19742303,0.15650097,0.24814819,20
0.12412369,0.17165054,0.23114933,0.37130973,0.6411626,0.35592037,0.22492345,0.24935983,0.17014204,0.29041424,19
0.09556239,0.18117337,0.17861675,0.31177437,0.72225446,0.41701084,0.16908005,0.19458918,0.11763149,0.23042832,16
0.19303301,0.24023817,0.22987378,0.3317909,0.54604805,0.3397103,0.22298299,0.27885592,0.23832217,0.3797968,23
0.21211104,0.27531257,0.18860672,0.3681715,0.47628602,0.38683966,0.19590534,0.24604726,0.23706788,0.42009103,24
0.1795985,0.21916062,0.19971569,0.29873878,0.5781255,0.42033508,0.24124338,0.20739253,0.21963364,0.36086327,14
0.1317545,0.22714664,0.1850802,0.36406034,0.65046823,0.3973758,0.25613776,0.16206299,0.16227078,0.25501245,20
0.10502515,0.16941574,0.21519607,0.35587484,0.6953076,0.3828571,0.19646902,0.15854047,0.14388481,0.26989138,16
0.13190053,0.19600329,0.19495763,0.37908527,0.64343834,0.381366,0.24339345,0.22233786,0.18159784,0.24772087,19
0.11325656,0.1415697,0.13278815,0.32739383,0.59445447,0.4911945,0.19485609,0.21027274,0.27397022,0.3006994,13
0.19091614,0.24049802,0.22502528,0.31233278,0.53120565,0.34737787,0.26484033,0.26882708,0.22725691,0.4007727,23
0.21790056,0.20205367,0.24289107,0.34042385,0.53642446,0.3986316,0.20604357,0.2576969,0.21204674,0.3692227,24
0.16456331,0.24066387,0.18527023,0.32933915,0.5492452,0.47488245,0.2429958,0.2074556,0.21614645,0.3101979,14
0.10837952,0.16947056,0.1865352,0.33356646,0.73342794,0.38165942,0.17616734,0.16879298,0.13923503,0.22578482,16
0.11211366,0.20245193,0.1728837,0.3853672,0.6691561,0.3694824,0.2439446,0.16153492,0.14990094,0.27511317,20
0.106856704,0.18886165,0.21155882,0.38824165,0.63906217,0.40773466,0.23648433,0.19390239,0.1819849,0.23692746,19
0.08429111,0.14544576,0.117982596,0.3264224,0.61833835,0.48082682,0.21334341,0.20420083,0.25782287,0.2899073,13
0.1960922,0.26893225,0.22424698,0.33672342,0.5226326,0.35580143,0.21843986,0.2563645,0.25358054,0.38480195,23
0.11004799,0.14158204,0.1327492,0.3066495,0.6324817,0.435265,0.20977132,0.21344356,0.31863847,0.2749661,13
0.18161166,0.22822893,0.17980258,0.33510518,0.54440385,0.4441931,0.22398844,0.22240117,0.213683,0.36239174,14
0.09906205,0.16911428,0.21482699,0.4286703,0.6466596,0.3874805,0.24568667,0.15691248,0.13779989,0.2437133,20
0.09190918,0.20396343,0.20360202,0.3602497,0.6965815,0.39946,0.17323153,0.17511192,0.13823292,0.23268518,16
0.102257736,0.2172853,0.1981841,0.42499632,0.59789914,0.41697484,0.21039994,0.23115134,0.15745194,0.26189706,19
0.15969975,0.27528444,0.23737834,0.32609573,0.5408379,0.34720296,0.17227867,0.2866724,0.25280035,0.38367048,23
0.11470428,0.1867675,0.20269501,0.34375355,0.68154263,0.43947616,0.17986485,0.18317565,0.14675957,0.21823448,16
