LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Labels
0.16048141,0.1780965,0.21124674,0.35002604,0.6112351,0.3791114,0.2416826,0.19715148,0.19661428,0.34944776,13
0.165739,0.22469695,0.21145856,0.3669872,0.5488982,0.34173423,0.2250509,0.27361104,0.2319128,0.38115808,7
0.16752344,0.21542545,0.19785555,0.41261494,0.5489911,0.39155176,0.2415473,0.254394,0.205822,0.30984154,5
0.10884673,0.20869766,0.19450298,0.37025723,0.64014983,0.38840997,0.21300554,0.22591542,0.2075961,0.2636597,11
0.10901771,0.15181985,0.15045469,0.39464834,0.70126504,0.3475529,0.18044321,0.16559249,0.22725758,0.2499791,3
0.10439248,0.1656813,0.14695527,0.35124668,0.7325248,0.33630008,0.20436564,0.18908207,0.16275802,0.2509663,10
0.11807463,0.18481536,0.1602683,0.23652765,0.7256277,0.39376628,0.2219545,0.20147718,0.17647341,0.26015973,9
0.07747189,0.118377626,0.21200949,0.44327572,0.6761122,0.38133407,0.22382292,0.1651108,0.15919642,0.18247807,4
0.16625436,0.17129746,0.19684055,0.32757074,0.6011937,0.34614795,0.24760309,0.22713728,0.26236504,0.3660349,6
0.16841096,0.23883586,0.21826597,0.33766922,0.5611311,0.36261582,0.26560754,0.23809461,0.2457927,0.34485602,8
0.14586923,0.20005436,0.18747868,0.36542186,0.5572495,0.4655753,0.20606412,0.21596444,0.20144911,0.33622435,13
0.12434758,0.14030096,0.17592332,0.35594302,0.6747713,0.4178035,0.19556534,0.20030053,0.2066026,0.23723827,11
0.18484466,0.20934546,0.22266358,0.36237484,0.582332,0.321586,0.23501496,0.23499136,0.23108557,0.3670568,7
0.16018079,0.23744394,0.21538466,0.40833938,0.51190215,0.42916104,0.23768881,0.20574084,0.21126951,0.33933407,5
0.0981078,0.16000053,0.13145435,0.41097835,0.6756723,0.36983466,0.24694759,0.15042107,0.18153968,0.26213413,3
0.10942757,0.18365291,0.17209625,0.3188177,0.68257314,0.3939297,0.18973416,0.24904828,0.18154229,0.26639625,10
0.09543956,0.1684654,0.20086671,0.27314058,0.7285804,0.35915345,0.19855475,0.21389383,0.19272715,0.25577042,9
0.07322666,0.15892445,0.20403987,0.38448513,0.6850454,0.4122337,0.17237866,0.177003,0.18247439,0.21530122,4
0.1601317,0.17676257,0.17792565,0.3023434,0.6100941,0.3598696,0.22549665,0.22906865,0.27194926,0.3755601,6
0.17359066,0.18935598,0.21601126,0.3751237,0.55419767,0.37170506,0.23013423,0.2407497,0.22638842,0.37303936,8
0.14693959,0.2175027,0.2026101,0.33100063,0.6001534,0.36970708,0.268468,0.19027801,0.20253256,0.36649883,13
0.14134769,0.14168541,0.21543412,0.3546309,0.6655872,0.37793404,0.18864666,0.19824909,0.17778565,0.3089219,7
0.07078897,0.113078155,0.114136994,0.3670168,0.7334117,0.4310142,0.20579273,0.14566663,0.13159879,0.1729744,10
0.14871836,0.18250158,0.2749644,0.3947595,0.53343385,0.45233876,0.22750196,0.23553614,0.18055253,0.2900688,5
0.034497887,0.09386301,0.040989965,0.20092605,0.81229454,0.4849766,0.11677355,0.11440746,0.119622685,0.109035514,11
0.10921604,0.15914077,0.13377258,0.35861248,0.71439683,0.38076457,0.19483769,0.19182841,0.16755368,0.24097599,3
0.08991392,0.20360087,0.18927598,0.2584815,0.7186568,0.39661217,0.20914125,0.20901726,0.17653312,0.23550603,9
0.15912753,0.238645,0.20072117,0.30031177,0.58502764,0.34120753,0.21661352,0.24787155,0.27832592,0.37781456,6
0.09648494,0.17108196,0.168602,0.3760657,0.6879726,0.40803605,0.2086867,0.19096766,0.15073581,0.22142678,4
0.17580187,0.2075557,0.23471525,0.33566466,0.5184365,0.40196174,0.2503546,0.250367,0.23121583,0.38610977,8
0.032087095,0.10166436,0.109570764,0.34706444,0.7369192,0.46480432,0.1596601,0.13046151,0.1416861,0.18573059,10
0.12116326,0.17111927,0.19130792,0.33602798,0.68225384,0.3931614,0.19409157,0.21937051,0.18037762,0.2610498,9
0.18722719,0.26318341,0.20187026,0.37096104,0.5199032,0.29288685,0.2506905,0.2493,0.25600594,0.41315794,7
0.16859213,0.20746824,0.18715191,0.3360919,0.6207086,0.39328802,0.22352318,0.22570479,0.19371547,0.31963181,13
0.0994829,0.15179336,0.15963805,0.38796684,0.70657516,0.40872917,0.20356189,0.18367136,0.13649015,0.17592342,3
0.17414224,0.21085432,0.2252331,0.3609602,0.54762554,0.39605826,0.2545457,0.2235428,0.21371311,0.3563688,5
0.15337324,0.21715188,0.19775248,0.30743238,0.626174,0.29580376,0.2439865,0.28011772,0.24860257,0.34104088,6
0.105982326,0.15016533,0.19231027,0.42418686,0.6649494,0.40137047,0.19400193,0.18539453,0.15562083,0.22320092,4
0.17610481,0.2585931,0.16034691,0.29478303,0.6052532,0.32892093,0.23566976,0.26098925,0.22441293,0.3754614,11
0.16464609,0.19717737,0.24832776,0.40516165,0.50599587,0.3588594,0.24349287,0.24512197,0.22722535,0.39035013,8
0.07935266,0.21236986,0.15301685,0.33256498,0.6126697,0.40814134,0.26942238,0.22703919,0.2526433,0.29100046,10
0.08912087,0.18311869,0.20111991,0.35609308,0.7021204,0.3835051,0.2116289,0.18239512,0.1378082,0.2327625,3
0.13844246,0.20492917,0.17191093,0.32671434,0.6599053,0.3644925,0.21798433,0.22814034,0.20728521,0.30278683,9
0.16946211,0.18639018,0.18141583,0.31987223,0.63324845,0.33275998,0.20133075,0.25386307,0.24956357,0.34973714,6
0.12332537,0.1425169,0.19579725,0.3691745,0.67306113,0.40799913,0.24803504,0.18492877,0.1427898,0.23295894,4
0.124285586,0.1709228,0.20145388,0.43507025,0.6321797,0.37872422,0.22708967,0.18420689,0.15805413,0.26814657,5
0.13509566,0.2101847,0.19961357,0.3497816,0.6233042,0.42150414,0.24923432,0.1915932,0.17321227,0.28350803,13
0.16224036,0.17262484,0.14369889,0.38184768,0.6256916,0.4055758,0.2125015,0.21335466,0.17148422,0.31836456,11
0.18820323,0.19319394,0.23741335,0.3545005,0.5172055,0.3547213,0.21461432,0.2121556,0.28932184,0.42085007,7
0.15467688,0.21549457,0.23233064,0.37064815,0.53781676,0.38133904,0.27879688,0.2452264,0.21562539,0.3453336,8
0.08446174,0.17339882,0.105471574,0.31417987,0.62303054,0.4562776,0.23570044,0.20645036,0.2879469,0.27480832,10
0.11550187,0.18400167,0.18559854,0.28844118,0.69789207,0.34934494,0.20599498,0.20903453,0.19470489,0.31941035,9
0.14917645,0.1940961,0.170602,0.3598607,0.6187032,0.32085425,0.24091637,0.23100647,0.24141671,0.35502198,6
0.053027887,0.1374093,0.13189277,0.36028087,0.7587735,0.4055101,0.17318554,0.14935695,0.10440255,0.1665309,3
0.15828846,0.1845382,0.23838444,0.3642508,0.6225174,0.34902328,0.26306775,0.2297398,0.17830667,0.29708752,13
0.08130581,0.15686755,0.17064197,0.35699502,0.7328219,0.39734396,0.18333274,0.18385468,0.14177534,0.17260973,4
0.14523321,0.28469127,0.16334932,0.28934798,0.6392898,0.31377733,0.23263767,0.2832987,0.21467066,0.3159798,11
0.094373934,0.14451382,0.17406821,0.40226844,0.6894004,0.3847136,0.2205571,0.16949566,0.13847287,0.24137822,5
0.1530924,0.21168874,0.2464079,0.3345084,0.5466866,0.40493062,0.20337527,0.21932238,0.23256929,0.39083302,7
0.14984998,0.22463834,0.21439093,0.42708784,0.50453544,0.38622037,0.26156047,0.26366535,0.21163972,0.33506432,8
0.07909973,0.1866328,0.1380019,0.35984743,0.62375647,0.37746394,0.2841716,0.19076799,0.2648929,0.30250823,10
0.13184793,0.2116615,0.1969735,0.38296607,0.6285867,0.34358057,0.22059551,0.2308732,0.17707343,0.32536966,13
0.15056373,0.18083374,0.19737263,0.27775678,0.6790141,0.35105452,0.21466969,0.22418568,0.22787037,0.30977124,9
0.15568542,0.22024247,0.18073112,0.3330661,0.63827395,0.30188084,0.19121532,0.28462344,0.23600888,0.334453,6
0.10431237,0.18180068,0.19507189,0.39741433,0.63593566,0.41024923,0.2599008,0.17474918,0.16073564,0.25186503,4
0.16344024,0.21467705,0.20880471,0.3840947,0.5064016,0.39667407,0.26225594,0.22272266,0.24351,0.38026223,7
0.03948479,0.06805967,0.056077957,0.27803254,0.6869927,0.5773986,0.20430261,0.12651676,0.18666746,0.12419004,11
0.05499547,0.111181095,0.172853,0.45958066,0.69273144,0.40554726,0.1929973,0.16078961,0.10751275,0.15657596,5
0.05485567,0.10812246,0.1963606,0.46372837,0.67274624,0.38333654,0.24487522,0.15802653,0.117372096,0.18289904,3
0.16293153,0.22415866,0.19731922,0.36697817,0.58503294,0.34611508,0.27795452,0.24674326,0.19660759,0.33278167,8
0.03291764,0.06041562,0.08529605,0.3296197,0.7908548,0.4381133,0.156281,0.10112578,0.11390255,0.11967967,9
0.0931723,0.119489945,0.16707076,0.4111777,0.74843323,0.32582125,0.17043526,0.1545621,0.12572823,0.21214236,3
0.1254214,0.1999982,0.16538021,0.36385176,0.6841489,0.34727165,0.19146247,0.2039642,0.18818597,0.28670692,13
0.108254224,0.2061728,0.1718298,0.29600444,0.7052534,0.36644176,0.19236073,0.22859187,0.1871452,0.26960608,10
0.15701061,0.21267724,0.18159503,0.3492432,0.529051,0.367375,0.268775,0.23234144,0.2716825,0.40034392,6
0.11494646,0.16580203,0.19717993,0.34598792,0.67370945,0.40773058,0.20334877,0.21239455,0.16633545,0.25778124,4
0.17281665,0.18270862,0.202031,0.32818285,0.55789316,0.38678312,0.2174142,0.25466233,0.23642872,0.3992056,7
0.09317981,0.16527407,0.16739064,0.42408076,0.6550803,0.39654455,0.20654303,0.1877853,0.16657448,0.25315973,5
0.11193444,0.22725166,0.18559045,0.35303542,0.635589,0.37076262,0.24035385,0.25156158,0.18902564,0.28022724,11
0.1617066,0.24110898,0.21204583,0.36434636,0.58607864,0.30996558,0.267813,0.22474591,0.23693894,0.34650302,8
0.078856304,0.14772035,0.18149118,0.37571028,0.7280297,0.39559105,0.17042375,0.18216619,0.11698924,0.18822415,3
0.025841558,0.07429837,0.07456325,0.29850245,0.78611934,0.46072614,0.12609768,0.11034977,0.16597505,0.11519982,9
0.12298655,0.15925674,0.19571768,0.2936257,0.71283484,0.3373771,0.1712456,0.21907589,0.21649186,0.2980691,10
0.17104392,0.2229315,0.17570175,0.3352221,0.54148215,0.33794355,0.23191813,0.24319303,0.29429987,0.4133408,6
0.13013661,0.16033477,0.20532092,0.377571,0.6443659,0.39048642,0.23016979,0.2033531,0.1704692,0.2855929,4
0.21517974,0.22436371,0.21876042,0.3458255,0.5389583,0.33463505,0.18279849,0.25424388,0.25459746,0.4130079,7
0.0971529,0.15784678,0.14440763,0.4003355,0.6761961,0.41257077,0.19359505,0.18246582,0.17072198,0.23905845,5
0.1292421,0.20139338,0.22436184,0.316676,0.67281586,0.34867004,0.22547051,0.22707272,0.17632331,0.29047266,13
0.115697965,0.18396348,0.13266589,0.37806827,0.6762752,0.37709787,0.21795422,0.20392749,0.18517606,0.2632566,11
0.16802241,0.25495848,0.21686731,0.4030675,0.5401379,0.30188662,0.2603229,0.27795932,0.23144257,0.34027985,8
0.10098403,0.16942266,0.15704213,0.3495548,0.72839993,0.3649639,0.17541707,0.1835108,0.1481107,0.25317636,3
0.033744838,0.09520482,0.058068056,0.23114665,0.7791933,0.4898039,0.14036109,0.11516395,0.1835343,0.13891682,9
0.122022055,0.19581218,0.17970616,0.28504157,0.6987386,0.38338748,0.18787242,0.20430996,0.23470385,0.25666943,10
0.17571951,0.24834374,0.171843,0.30092043,0.5470175,0.35572344,0.25901833,0.25893188,0.2622214,0.3983733,6
0.12239075,0.19379792,0.20765984,0.363065,0.6551439,0.37280655,0.15844378,0.23539253,0.19990093,0.28957105,13
0.10601883,0.21142812,0.16579242,0.31769204,0.689117,0.34081346,0.1908979,0.26248145,0.1860416,0.29095814,11
0.0950934,0.18430458,0.17004637,0.3771478,0.678854,0.39147413,0.16157337,0.22474891,0.1680365,0.258619,5
0.20729859,0.2431173,0.18218109,0.3060952,0.53825426,0.32063073,0.21007878,0.23380616,0.27024928,0.45462322,7
0.10563535,0.16198206,0.18530323,0.43414688,0.64696074,0.37949985,0.24087615,0.18744048,0.15211502,0.24679878,4
0.16398044,0.24214754,0.20449528,0.36757922,0.58957946,0.30040425,0.23337668,0.2582588,0.23175502,0.35330284,8
0.1273673,0.19895907,0.21027224,0.355867,0.63667583,0.3562246,0.19078618,0.228869,0.19768928,0.33648708,13
0.03260203,0.15584326,0.07322561,0.21305569,0.81078964,0.40569285,0.13914913,0.15419208,0.16784503,0.17498292,9
0.13613157,0.18102439,0.22422537,0.34006575,0.672932,0.37607378,0.22426485,0.21139058,0.16899645,0.2548866,3
0.13277853,0.1913418,0.17681889,0.27284732,0.6927858,0.3719095,0.19163364,0.22010133,0.21077546,0.30361867,10
0.1696892,0.23553598,0.17596944,0.3254861,0.5518879,0.35089776,0.24322268,0.26703566,0.27008834,0.3843169,6
0.10431996,0.21079154,0.1889197,0.401341,0.6644176,0.3403661,0.22936428,0.2213085,0.1629237,0.24997962,4
0.1106906,0.20362689,0.1427622,0.32207692,0.6768143,0.41573617,0.17098674,0.23906922,0.20524707,0.2504754,11
0.20186485,0.2152403,0.20046772,0.33135712,0.5389312,0.33972538,0.22159192,0.24050823,0.26212946,0.42593217,7
0.13466886,0.2208672,0.18555054,0.36860493,0.63939005,0.3641915,0.22551076,0.21648695,0.1743373,0.30530816,5
0.16838089,0.22304644,0.19880657,0.3579927,0.5907566,0.30270302,0.24950306,0.22764501,0.24086116,0.3761713,8
0.037623573,0.13466705,0.06292558,0.20318401,0.8084702,0.40770483,0.13510108,0.15797386,0.18738534,0.19245042,9
0.17110649,0.21296775,0.18593104,0.34076473,0.6239389,0.34913477,0.20694196,0.24260688,0.20171137,0.3480102,3
0.12543456,0.19866732,0.14534292,0.30009347,0.701382,0.34815356,0.19129813,0.2555669,0.18234229,0.29208076,10
0.18978092,0.24301153,0.18357162,0.32802156,0.5050704,0.37589628,0.2829529,0.26435375,0.27670863,0.37513304,6
0.11756574,0.15772033,0.17779543,0.41040105,0.6804383,0.35627586,0.19226226,0.19316573,0.17443737,0.25812298,4
0.14365152,0.19118506,0.22252934,0.3576988,0.61950654,0.37197638,0.23392685,0.17321225,0.22117674,0.3309781,13
0.18896921,0.24309984,0.17331164,0.35999355,0.56343466,0.34582347,0.20860286,0.27524495,0.23459858,0.366329,11
0.16665255,0.22526024,0.25644448,0.35193965,0.5656266,0.33481333,0.24083064,0.27381086,0.2190779,0.3447594,5
0.18217568,0.20001966,0.17337711,0.3645355,0.49902502,0.4318039,0.23221245,0.20311049,0.2840544,0.3905311,7
0.15183643,0.2554854,0.24012025,0.32777315,0.567117,0.34839296,0.22995779,0.27339888,0.24176835,0.34278464,8
0.023120007,0.11301427,0.06018418,0.20850368,0.79988366,0.48496342,0.15412687,0.10385603,0.12381928,0.12133146,9
0.12037962,0.14369489,0.18458706,0.3500538,0.70849645,0.36997613,0.17457576,0.16700065,0.19745985,0.26841137,3
0.1301407,0.16866826,0.14867935,0.30592674,0.7165518,0.36032194,0.16582747,0.24791962,0.18820058,0.26694,10
0.16047353,0.24115893,0.17303775,0.2744896,0.58862275,0.39321682,0.22431704,0.22078776,0.28369153,0.36077926,6
0.11811919,0.18254966,0.1880192,0.37807637,0.671608,0.35620144,0.18530141,0.1908552,0.19713715,0.29473445,4
0.17084661,0.22256741,0.21802457,0.36931476,0.56285995,0.36894444,0.21781226,0.2671648,0.20927617,0.34899876,5
0.14996108,0.19235706,0.19521627,0.4006104,0.6057837,0.3793445,0.22558154,0.23053296,0.18747891,0.30307674,13
0.20847948,0.253485,0.18949737,0.31809577,0.5349134,0.35959548,0.26038313,0.27419186,0.2464,0.3688534,11
0.16067496,0.2244765,0.18570653,0.3439351,0.5506046,0.36096475,0.23629262,0.23184298,0.3064269,0.3661583,7
0.17585725,0.26189625,0.22385235,0.32752568,0.5314005,0.32165626,0.24104288,0.2830586,0.25639528,0.39152268,8
0.13290355,0.1700233,0.11501321,0.33772033,0.7274369,0.3844051,0.1756731,0.17745905,0.15860675,0.24840482,3
0.019883389,0.10002699,0.04033048,0.22938108,0.69610465,0.6130401,0.15020502,0.11576908,0.14790012,0.13091534,9
0.102206595,0.16374262,0.15148555,0.27416444,0.71132505,0.4298139,0.1870837,0.21879677,0.16789079,0.25068983,10
0.17868741,0.2339679,0.16839583,0.2853302,0.54891694,0.39681566,0.23544583,0.28483415,0.27650556,0.36299655,6
0.16278662,0.14815533,0.188237,0.37122217,0.6274936,0.39628354,0.21078184,0.22175457,0.1798314,0.31871504,13
0.12539113,0.17132767,0.18139403,0.3564419,0.70696336,0.36836883,0.22059773,0.15051539,0.1708628,0.24282527,11
0.13693705,0.17841783,0.19245061,0.38608834,0.6222502,0.3941631,0.21208315,0.2240495,0.19140771,0.29822764,4
0.13537925,0.18235531,0.20134144,0.3973027,0.6506739,0.35770127,0.21360238,0.19666901,0.16806549,0.29351968,5
0.16101581,0.20321791,0.17646657,0.31734142,0.5033449,0.43221074,0.24149667,0.24376571,0.3032702,0.38865522,7
0.13557024,0.22265677,0.17807917,0.33710128,0.62194926,0.41318288,0.18626882,0.21783042,0.21481068,0.31759152,3
0.023036052,0.09444309,0.059361696,0.26349258,0.6432516,0.64118767,0.19867745,0.10146439,0.16327976,0.12757511,9
0.18467005,0.2518532,0.1677726,0.33756676,0.571673,0.350666,0.22208433,0.2555165,0.25047776,0.36502331,8
0.13018359,0.17366825,0.19824691,0.40137133,0.6123434,0.39195856,0.24748673,0.20223966,0.18545148,0.29555362,13
0.14934818,0.19044475,0.14780916,0.2959733,0.67383075,0.37869868,0.22116879,0.2312013,0.20222378,0.30208215,10
0.15786344,0.22261181,0.20193218,0.32048798,0.5464108,0.34235442,0.19909978,0.28473234,0.27648985,0.4112213,6
0.1275491,0.19264667,0.18999554,0.35877714,0.6571537,0.38348493,0.18457636,0.23224588,0.18002954,0.2871762,4
0.11930065,0.16897361,0.14681749,0.4319764,0.6858068,0.34943914,0.19830437,0.16996825,0.15035942,0.2565067,5
0.12324115,0.20691659,0.1618186,0.31666374,0.6096124,0.3872533,0.21814032,0.22599243,0.29257923,0.33118448,7
0.04752512,0.083437845,0.08976783,0.21879555,0.8638545,0.3590577,0.14252578,0.11577393,0.109199256,0.1184945,11
0.17853442,0.18920104,0.16845268,0.29251665,0.6647499,0.33095247,0.20750754,0.26253712,0.18377146,0.34814793,3
0.032434702,0.08719513,0.074068606,0.26944363,0.59032214,0.66009974,0.21512067,0.17652103,0.18081236,0.13754067,9
0.16828068,0.2842138,0.17809822,0.34839958,0.55523294,0.28686246,0.25511077,0.27422625,0.23826982,0.38752425,8
0.1348968,0.17890485,0.17020334,0.32540315,0.67250705,0.3605436,0.2327816,0.18979014,0.1935624,0.32404953,13
0.081090495,0.15413366,0.1362753,0.389623,0.6182991,0.47479406,0.19005425,0.20488244,0.21879192,0.256124,11
0.13073695,0.2085611,0.20030142,0.27486956,0.6674195,0.3879035,0.21172754,0.2184244,0.21418929,0.29900405,10
0.17234656,0.22987434,0.20054601,0.34123355,0.47895324,0.33111507,0.26655665,0.24490881,0.31933093,0.43446183,6
0.13274455,0.16168891,0.18894944,0.3988432,0.6353331,0.39382413,0.19229202,0.22983561,0.16754416,0.2912738,4
0.11583885,0.24681088,0.15742248,0.28766218,0.5965121,0.41074884,0.20051704,0.26092026,0.27610442,0.33026195,7
0.13478667,0.1983878,0.17572026,0.37601405,0.62499917,0.37929997,0.215827,0.21605292,0.20287932,0.31827343,5
0.02961339,0.13825867,0.057218455,0.27252433,0.5785046,0.65152836,0.19591926,0.17845562,0.20936625,0.17100394,9
0.17086017,0.19829243,0.19883108,0.3192623,0.62609977,0.37716147,0.20281093,0.24425696,0.2006692,0.33869034,3
0.16198954,0.22881223,0.20615038,0.30110475,0.6255018,0.31574452,0.19524765,0.29205742,0.22819343,0.3490042,8
0.12409707,0.19284031,0.1721293,0.32267147,0.6687426,0.41943488,0.1674878,0.23857665,0.19070674,0.26302993,10
0.18137011,0.23884237,0.19848584,0.34400037,0.4921777,0.36404407,0.3064423,0.25742432,0.29798046,0.3585985,6
0.12090472,0.21042466,0.19805169,0.37064597,0.6214857,0.39697936,0.23099676,0.23749068,0.18427321,0.27739087,4
0.13392381,0.17432797,0.21651174,0.34478325,0.66552144,0.360133,0.2415259,0.18973508,0.18703146,0.28981343,13
0.12876707,0.21317503,0.11450712,0.30214146,0.606677,0.40780482,0.20795347,0.23812106,0.32077098,0.3104388,7
0.11805189,0.20182331,0.20114833,0.41115585,0.60451806,0.37426272,0.23221524,0.19041765,0.18635228,0.32464823,5
0.07196856,0.13031611,0.20765257,0.3923003,0.6392357,0.42739117,0.20631541,0.21561302,0.221637,0.22661807,11
0.15178664,0.24741384,0.1649868,0.30773318,0.6480672,0.3103152,0.23258795,0.21642329,0.223388,0.35595202,8
0.16888079,0.19028287,0.178498,0.30654162,0.6418357,0.36737293,0.22246742,0.25046524,0.18615934,0.34006837,3
0.029593047,0.12606898,0.07329856,0.2928993,0.60284734,0.63278615,0.17834334,0.16932496,0.19512115,0.17226543,9
0.1272733,0.17653602,0.13817115,0.28286487,0.73637426,0.38346717,0.14373648,0.20736378,0.18658914,0.25644332,10
0.15675054,0.25272387,0.19081175,0.31800917,0.52478635,0.3550424,0.29563853,0.27985677,0.27024984,0.36579806,6
0.14082535,0.17281637,0.20431647,0.3995763,0.6321564,0.35155296,0.21055473,0.20644152,0.22323844,0.29815814,4
0.1110115,0.18272682,0.2001066,0.3279112,0.6997277,0.35293353,0.23711164,0.18530554,0.1631988,0.27448878,13
0.1334948,0.23648968,0.16318506,0.3476839,0.5465573,0.3993622,0.18717293,0.2520182,0.31366214,0.3515571,7
0.101081066,0.14159755,0.15669441,0.38818562,0.66286963,0.44404086,0.20919488,0.16488473,0.17028876,0.24078053,11
0.13716651,0.16336592,0.20704262,0.4196172,0.6118005,0.37513816,0.21338473,0.18039007,0.199919,0.32012823,5
0.019789306,0.13752325,0.07226987,0.28988332,0.62328947,0.60223097,0.2104038,0.15815791,0.20944077,0.16467956,9
0.18092914,0.19469818,0.15915011,0.34324676,0.6332386,0.37319663,0.20883822,0.21026489,0.21137895,0.33680508,3
0.18952832,0.19403672,0.19938295,0.3468365,0.57464796,0.34291744,0.23503147,0.24280734,0.22935879,0.389572,8
0.12677777,0.19627006,0.13360186,0.2896539,0.7315118,0.34974214,0.1768922,0.24626194,0.16707706,0.25763717,10
0.18167889,0.21103619,0.22709696,0.3074269,0.5172422,0.35448155,0.27265579,0.26463497,0.32354224,0.36622834,6
0.1341461,0.229488,0.19269712,0.41222245,0.57142717,0.39481893,0.21979952,0.23526102,0.21555431,0.29957712,4
0.14590389,0.2336709,0.15772673,0.35025916,0.65064335,0.3402895,0.21717627,0.229965,0.19913071,0.31259346,11
0.1323752,0.24034558,0.1686589,0.37223166,0.45513773,0.43615073,0.25836658,0.2492391,0.29327044,0.381379,7
0.16156456,0.20352769,0.23974648,0.2921739,0.60248613,0.39550105,0.21707276,0.22815745,0.21027394,0.35612807,5
0.14859435,0.19295888,0.2097684,0.366721,0.61564714,0.38782248,0.21967937,0.2306048,0.18625042,0.3108779,13
0.0071230624,0.04368821,0.03155385,0.21787211,0.83844775,0.47423947,0.10200798,0.057615492,0.07890294,0.041570462,12
0.033946887,0.11743743,0.06969161,0.34383145,0.5594935,0.6445143,0.23406684,0.18349038,0.16475631,0.1339657,9
0.16226904,0.1943885,0.168678,0.33977264,0.61286336,0.41192484,0.19803874,0.20618957,0.2015613,0.35261878,3
0.121555895,0.18743633,0.15062375,0.3058712,0.68323845,0.43290558,0.17646562,0.20737278,0.19876865,0.2568512,10
0.18717678,0.1842978,0.2092929,0.34012175,0.49694544,0.39842036,0.24034245,0.2731582,0.32099095,0.3611153,6
0.12333142,0.19563408,0.19031155,0.3642085,0.63377887,0.40191078,0.19444232,0.25332603,0.19937569,0.26964772,4
0.102604285,0.20155151,0.10357752,0.2948612,0.55576396,0.45342827,0.27880996,0.24742939,0.3125088,0.31636852,12
0.16727073,0.23646756,0.19399878,0.33084366,0.5977001,0.31478277,0.20673709,0.24028224,0.23925208,0.39364916,8
0.15498479,0.1608067,0.17918798,0.3148151,0.6805434,0.37501603,0.1907304,0.19374782,0.18964247,0.3244179,13
0.15440518,0.24779615,0.15706421,0.3436314,0.6012979,0.3737662,0.22669017,0.26036346,0.208201,0.32896638,11
0.16183966,0.22371553,0.17666148,0.29201588,0.52764016,0.40407857,0.23679347,0.2983656,0.28127658,0.37600985,7
0.18589674,0.20161536,0.196511,0.2895244,0.6183016,0.37047744,0.2505925,0.2027539,0.22268857,0.359592,5
0.024024567,0.12685567,0.07909989,0.24460045,0.61802506,0.63521016,0.19682872,0.17283286,0.2064361,0.1434182,9
0.12518957,0.17075713,0.20358269,0.3589496,0.642512,0.4019067,0.17065276,0.19590053,0.19773011,0.3223843,3
