LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Labels
0.092752986,0.15221514,0.100225195,0.2673802,0.41990215,0.36739567,0.21787623,0.23752445,0.64580995,0.23331164,8
0.110877596,0.18573299,0.10211361,0.2799659,0.58222544,0.3790809,0.17984514,0.26450226,0.42638803,0.31240982,3
0.06494316,0.1376394,0.108393736,0.2979825,0.69434816,0.40746883,0.17104745,0.16952379,0.3162135,0.26487434,5
0.092502765,0.15203017,0.08583922,0.32429293,0.46346813,0.395622,0.18082961,0.25267324,0.5144936,0.3510406,6
0.0984356,0.1576299,0.09446948,0.22650306,0.43856135,0.42984828,0.20872441,0.2519133,0.5936123,0.26215973,8
0.08349298,0.20405625,0.120319754,0.26307657,0.55082107,0.39291617,0.16596232,0.25185722,0.47176462,0.3104505,3
0.07560572,0.14469844,0.07586205,0.31731254,0.67087585,0.39014024,0.20964523,0.18243067,0.36543104,0.23205195,5
0.08660007,0.14154564,0.086620614,0.3113323,0.4475896,0.404386,0.18229207,0.25537062,0.576895,0.27003258,6
0.09422515,0.15343477,0.08776606,0.24977958,0.45205766,0.37106675,0.20927165,0.24853279,0.62282044,0.24894051,8
0.10877901,0.1783209,0.13166276,0.30205283,0.46976334,0.3538005,0.16822305,0.235557,0.52578825,0.37643856,3
0.06726867,0.15098199,0.09858634,0.27648157,0.6100772,0.42280993,0.21783991,0.17983054,0.4277579,0.26978788,5
0.0784633,0.15991428,0.09949687,0.3220658,0.4189329,0.41248485,0.20365244,0.22963645,0.53159034,0.3635945,6
0.08294293,0.15680629,0.111819334,0.25493488,0.42397884,0.4565665,0.24605228,0.223042,0.54842085,0.3029371,8
0.09955625,0.2157455,0.11293208,0.2957456,0.48573536,0.37605342,0.22735967,0.24268954,0.45678064,0.38305238,3
0.082187034,0.12086867,0.08731153,0.29595044,0.616362,0.41300538,0.16630928,0.2337685,0.43662235,0.24495918,5
0.08132462,0.1329021,0.112703845,0.2969007,0.44762364,0.43109933,0.16465911,0.21525168,0.55895543,0.32059395,6
0.0928086,0.14841174,0.10827858,0.23656319,0.38087216,0.4200453,0.18204811,0.27035987,0.6338044,0.2687535,8
0.08945843,0.19942383,0.10659174,0.31425345,0.5169654,0.38704458,0.1890623,0.24513689,0.4566489,0.34740272,3
0.07818166,0.21809666,0.11364656,0.32084182,0.6227688,0.4147787,0.21364088,0.2895804,0.25720948,0.27373016,4
0.08999116,0.1155982,0.08902435,0.34218594,0.5941594,0.39878,0.18883263,0.20257106,0.41228542,0.30789453,5
0.08506003,0.16525786,0.08565637,0.32541957,0.3934522,0.4244048,0.15931518,0.24407782,0.5575375,0.34855744,6
0.09220044,0.1489266,0.08137611,0.20505969,0.36987466,0.3945396,0.21511064,0.23947404,0.67018235,0.27461782,8
0.11873081,0.17703812,0.12173772,0.35440025,0.5203524,0.36842465,0.165028,0.27695817,0.42760777,0.34763333,3
0.06962737,0.2364054,0.1138041,0.26985028,0.6534176,0.45100668,0.2006345,0.22631463,0.2534654,0.2596445,4
0.07343566,0.12562987,0.08625905,0.2938777,0.6240813,0.39682502,0.1938791,0.17915069,0.4539454,0.2496427,5
0.078342214,0.14129737,0.09995345,0.30913803,0.36588892,0.3697845,0.13586707,0.1966819,0.6768341,0.28718862,6
0.0965664,0.13379166,0.06691379,0.19656704,0.36682793,0.3761268,0.18497701,0.2550566,0.7109475,0.22115108,8
0.09764061,0.23821862,0.11804747,0.3261364,0.5073544,0.39849392,0.1717075,0.22740453,0.4368522,0.3538021,3
0.08303605,0.24001655,0.15953657,0.3030097,0.6065914,0.39499697,0.19764294,0.26872057,0.35276595,0.2419445,4
0.07728698,0.15001427,0.09761829,0.33308476,0.6414822,0.42310843,0.17374922,0.19244489,0.35219812,0.26317328,5
0.06840192,0.15103689,0.10058956,0.33653012,0.39020318,0.41258165,0.13134772,0.21155629,0.641431,0.23068203,6
0.07186996,0.1669266,0.07109203,0.1695127,0.35051337,0.3837573,0.22582601,0.2271004,0.7107975,0.23504737,8
0.10534787,0.18730818,0.15494092,0.3845216,0.48399824,0.39477167,0.20946135,0.24910186,0.4139937,0.33843547,3
0.07278915,0.21216512,0.13145025,0.25196254,0.6014813,0.4535246,0.17582478,0.25863084,0.35446924,0.27929637,4
0.071734756,0.14201218,0.08007754,0.35399386,0.6302455,0.38528305,0.19500193,0.19258317,0.43340316,0.18535885,5
0.05781943,0.17175864,0.114984155,0.3540345,0.42309546,0.41581023,0.1915585,0.23382688,0.55890465,0.27007782,6
0.06916583,0.16010132,0.062992744,0.2157039,0.33784428,0.36270365,0.18199693,0.2007104,0.732577,0.25163057,8
0.12157975,0.2183156,0.16084214,0.3224299,0.5197311,0.39429507,0.19689398,0.24481907,0.3991609,0.35228297,3
0.068131976,0.22691073,0.09220042,0.33370328,0.5182597,0.48988843,0.1804411,0.233761,0.37752128,0.29274815,4
0.06513422,0.14901067,0.08395894,0.3344938,0.63244236,0.37623766,0.16781943,0.17427233,0.43959025,0.24760094,5
0.06561673,0.16208835,0.10216266,0.3577265,0.43689921,0.4052863,0.15660422,0.20724018,0.5534867,0.3194644,6
0.09457908,0.15749817,0.08012911,0.24866483,0.3594413,0.39818516,0.17530447,0.22887745,0.68156886,0.25018436,8
0.092637956,0.2358607,0.15517515,0.321051,0.54406184,0.3976451,0.19160996,0.19329683,0.4103657,0.33471176,3
0.08871425,0.19556005,0.11921753,0.33674425,0.58432406,0.46792454,0.19775487,0.24170691,0.3482507,0.21698116,4
0.07916092,0.106889725,0.10643964,0.38012397,0.5651065,0.4268948,0.19620466,0.19880022,0.44409463,0.22285008,5
0.08484203,0.19205628,0.09539861,0.31205437,0.45773837,0.41005516,0.17619395,0.2263339,0.52608156,0.33575973,6
0.06934892,0.18498693,0.061527923,0.23036493,0.34784225,0.3867024,0.16749729,0.20445769,0.7046231,0.25929093,8
0.082758814,0.1925668,0.15003766,0.35766175,0.5413548,0.4041373,0.17465638,0.23294678,0.37247938,0.35458976,3
0.0777132,0.22688405,0.136479,0.25369793,0.62817705,0.41465786,0.18507092,0.24115682,0.34220758,0.2888489,4
0.07463375,0.113182105,0.10508241,0.31829906,0.61641395,0.4486026,0.15843073,0.19635205,0.42482862,0.20956808,5
0.107556075,0.15755294,0.09505265,0.35824686,0.41838154,0.4636434,0.1706025,0.23707318,0.50285447,0.31313434,6
0.096666604,0.12194571,0.078632,0.23792379,0.307743,0.40330654,0.17416155,0.21405353,0.7209594,0.24433276,8
0.08617494,0.19822936,0.15126829,0.37816674,0.5496943,0.39063245,0.19763266,0.24854462,0.3713458,0.30642867,3
0.078117356,0.1925434,0.09569883,0.2546853,0.64254814,0.43471336,0.22243091,0.19769557,0.3377496,0.27986425,4
0.06709881,0.1506925,0.10801663,0.32296705,0.5941339,0.40810454,0.21217622,0.18414015,0.4638348,0.20784813,5
0.09097507,0.17823684,0.117502466,0.3447341,0.4255167,0.39270273,0.19178541,0.23589239,0.5643937,0.28471002,6
0.08181155,0.15416749,0.060044426,0.22644156,0.28057206,0.39669985,0.16879533,0.19611003,0.74703,0.23143443,8
0.09682889,0.19078045,0.13936526,0.372552,0.51334316,0.4169611,0.1821141,0.23320122,0.41083068,0.3198459,3
0.07462807,0.21915337,0.10544074,0.25387704,0.5791322,0.49149203,0.22100347,0.23970538,0.3442318,0.26282284,4
0.06686777,0.14890134,0.09446058,0.2965805,0.58824915,0.36729795,0.17708011,0.16418831,0.53207576,0.23261485,5
0.0842318,0.16207734,0.10423497,0.34850585,0.45372406,0.4165893,0.16779232,0.21075091,0.51606685,0.34059852,6
0.091063924,0.15388095,0.08168634,0.20923048,0.2747843,0.37950444,0.14445253,0.23285879,0.7430413,0.2661722,8
0.096621156,0.20786753,0.13739038,0.31092787,0.60826,0.38143525,0.20004782,0.2515096,0.3479624,0.30344054,3
0.091480576,0.20918512,0.15858676,0.31593043,0.5731117,0.44700423,0.22995888,0.2650144,0.34749982,0.22532475,4
0.06309865,0.13909166,0.108079776,0.30521566,0.5166808,0.42237204,0.19874291,0.2099647,0.539219,0.22833328,5
0.09357372,0.14973673,0.10518732,0.32674766,0.3746519,0.4298272,0.18566628,0.16254696,0.5904057,0.34118432,6
0.10139624,0.13533938,0.05711392,0.21051072,0.28056878,0.3027635,0.13856502,0.19477688,0.8002607,0.23640032,8
0.08542567,0.20327672,0.15462619,0.29467654,0.58850646,0.41560137,0.17656268,0.26570046,0.37362942,0.28320143,3
0.09511659,0.19621141,0.10558423,0.26896328,0.5974832,0.45045665,0.1990501,0.2617043,0.3712221,0.25129932,4
0.056723516,0.13854948,0.08648921,0.29363307,0.46281883,0.43220153,0.15082799,0.25641575,0.596171,0.19740374,5
0.104053274,0.15566076,0.101110555,0.34630865,0.48590457,0.39494863,0.13660476,0.22379003,0.5436702,0.2799674,6
0.08156818,0.14197013,0.07067198,0.16720447,0.26234528,0.39497802,0.18062054,0.23165704,0.7446468,0.27316463,8
0.09819387,0.24876286,0.10925236,0.3410631,0.56261796,0.44197553,0.19734924,0.23332912,0.3564504,0.2605523,3
0.09414056,0.23234303,0.11867553,0.2765358,0.5757287,0.42876524,0.23147154,0.24302483,0.3680798,0.28839582,4
0.06551831,0.08837905,0.08699982,0.35139233,0.44549766,0.4083067,0.16037656,0.18272729,0.6313439,0.18429174,5
0.0768995,0.199489,0.09364854,0.3431834,0.46371722,0.39600676,0.18600559,0.24579157,0.5133369,0.31203246,6
0.08455742,0.17663287,0.05221394,0.19173242,0.25731912,0.31713817,0.17716399,0.22034705,0.7725165,0.28044957,8
0.08530514,0.22821148,0.14015935,0.36125407,0.5391767,0.4693455,0.19069704,0.30602586,0.30534068,0.23716374,3
0.09543927,0.22932924,0.12436727,0.25661367,0.56407017,0.45496687,0.21159942,0.24169312,0.38384306,0.28510767,4
0.07632051,0.1305815,0.087443136,0.3320034,0.4483787,0.42728487,0.17546923,0.21688446,0.5822345,0.24250767,5
0.08388133,0.20045348,0.11257569,0.3152986,0.45241806,0.39462635,0.19291842,0.20542668,0.5451939,0.32191575,6
0.07743101,0.16774845,0.07748672,0.18607114,0.25777096,0.36976165,0.1766656,0.27465412,0.73111653,0.28441483,8
0.08777682,0.2034309,0.1435551,0.35968828,0.58009547,0.4308761,0.20410325,0.22062999,0.3482445,0.25913784,3
0.1036956,0.20224711,0.10970541,0.26315233,0.63910925,0.41892436,0.22711633,0.25296515,0.28183478,0.29681075,4
0.073825374,0.13656184,0.062042825,0.3209747,0.4357455,0.44609594,0.17543042,0.19540632,0.61698574,0.17469938,5
0.088816285,0.17586847,0.10578661,0.34474662,0.45579362,0.37582716,0.22060372,0.24173306,0.47899473,0.38158908,6
0.069930024,0.14207196,0.072613575,0.17983174,0.25473017,0.33210847,0.19813511,0.24003713,0.7710021,0.26610154,8
0.0850947,0.18013853,0.15682057,0.34993902,0.6118162,0.3881204,0.187721,0.2567139,0.34175244,0.26526687,3
0.09599151,0.25425065,0.14979355,0.2902715,0.5649307,0.41588557,0.23335703,0.28468361,0.27664915,0.33956453,4
0.07071679,0.16794315,0.07835713,0.30859697,0.4272414,0.4468624,0.16838236,0.23113516,0.5796811,0.25572392,5
0.07630312,0.14694944,0.0918686,0.35534358,0.44293234,0.45001453,0.18636082,0.224088,0.5086173,0.30908772,6
0.09422493,0.11591235,0.08464057,0.2140807,0.26432237,0.3719383,0.15696248,0.20359586,0.7387138,0.32357442,8
0.07870497,0.1936689,0.1574847,0.33346388,0.5907915,0.3724729,0.14277054,0.25850135,0.42231998,0.25877994,3
0.09749026,0.2130687,0.13921826,0.32126102,0.5428357,0.525756,0.24306545,0.23029834,0.2704635,0.25719318,4
0.059813697,0.14277196,0.07826783,0.27142313,0.40713298,0.43376642,0.18709734,0.20933333,0.64077085,0.23003978,5
0.07861443,0.19685517,0.11368474,0.33585542,0.5074398,0.41753203,0.16103196,0.19735311,0.4916518,0.30152184,6
0.07709353,0.13656281,0.08603831,0.21456935,0.20792225,0.38689673,0.17909841,0.21974869,0.7610978,0.26345453,8
0.07659244,0.19243906,0.14865302,0.3433403,0.57523656,0.40646172,0.16591462,0.2705769,0.4051636,0.23688626,3
0.093806155,0.23839334,0.11336112,0.27311388,0.6233099,0.4528758,0.24868454,0.19955948,0.28106073,0.269541,4
0.059905134,0.147975,0.07045106,0.28430024,0.35782093,0.35575062,0.13465196,0.18072638,0.73179615,0.21865883,5
0.09566997,0.18973373,0.123341836,0.30627352,0.47775933,0.4897304,0.17739543,0.2641619,0.42508483,0.30950627,6
0.08947316,0.1286518,0.06533945,0.2381136,0.2553123,0.355857,0.18701226,0.22605185,0.75054884,0.27066728,8
0.09849741,0.19541192,0.14002423,0.3203889,0.6034037,0.4021381,0.1604915,0.245357,0.36543295,0.29076922,3
0.087799326,0.18205278,0.14512146,0.30610344,0.60306346,0.46466315,0.2959781,0.21484694,0.25071362,0.26109678,4
0.05504986,0.109312385,0.08784464,0.2742912,0.3551372,0.3527143,0.13669872,0.18064322,0.74567187,0.21022156,5
0.10426922,0.18680614,0.123947926,0.382048,0.4530823,0.43305582,0.19109273,0.25011155,0.4321863,0.33797854,6
0.07852375,0.1653597,0.07615725,0.18688616,0.27046126,0.34923244,0.19123504,0.21548653,0.73503506,0.3276725,8
0.09346944,0.19121538,0.11464033,0.3370056,0.5849767,0.42599696,0.17568241,0.28560218,0.35533792,0.2561561,3
0.10587455,0.1814829,0.14842655,0.3182499,0.5903017,0.44945326,0.24650179,0.28487214,0.28134486,0.24699518,4
0.063796066,0.13478392,0.06535377,0.28961334,0.40011603,0.35763448,0.17170589,0.20504878,0.68506473,0.24653511,5
0.098636195,0.19188316,0.098386556,0.34041843,0.54180723,0.42789027,0.21279871,0.2303439,0.39703414,0.30864912,6
0.08547399,0.17553304,0.07309326,0.2718316,0.30500403,0.35098252,0.22596137,0.22319987,0.6716639,0.338263,8
0.102445565,0.19034076,0.15043066,0.32851958,0.56755126,0.3996711,0.17745996,0.25744322,0.41958943,0.2589307,3
0.11242069,0.21958211,0.14601393,0.3205539,0.5332874,0.44937542,0.2841162,0.20975572,0.32305387,0.3156792,4
0.06524346,0.12727769,0.06912151,0.29234868,0.351899,0.39394617,0.14863357,0.20574886,0.72352827,0.1495122,5
0.08628451,0.2164144,0.11750105,0.33037826,0.51789945,0.4016912,0.23656683,0.23228112,0.4155069,0.3326011,6
0.10427135,0.18006788,0.11121883,0.23131996,0.34183642,0.4077641,0.21534903,0.25896418,0.6243444,0.3231983,8
0.10468459,0.17773494,0.09868321,0.30078042,0.63491374,0.38745105,0.17965181,0.23813652,0.375577,0.2719719,3
0.11420788,0.19496691,0.15883812,0.3117817,0.60555553,0.4188581,0.26657036,0.22936848,0.2550126,0.30929965,4
0.068402596,0.16237101,0.07270634,0.30148485,0.3890283,0.3779379,0.158243,0.20818366,0.67968476,0.21964675,5
0.087870516,0.20081206,0.12189236,0.32904485,0.50736,0.4143857,0.17921104,0.25637048,0.43028754,0.34162197,6
0.10382827,0.15914829,0.102145106,0.2744034,0.34603682,0.3857813,0.22063094,0.2860907,0.6133478,0.32073435,8
0.10352786,0.12989022,0.12053602,0.28956848,0.57367694,0.43865803,0.18793239,0.19737338,0.460138,0.2578831,3
0.12950628,0.19696964,0.15801105,0.32575104,0.57969856,0.40079606,0.2764415,0.24103203,0.26975766,0.3307211,4
0.097018585,0.10792228,0.09261708,0.28195125,0.45940572,0.41926616,0.1370572,0.18238705,0.6270313,0.24250777,5
0.0906384,0.23228596,0.1183488,0.35036823,0.47849557,0.4615237,0.19614972,0.24841774,0.38908046,0.3279203,6
0.1038209,0.1833587,0.10513758,0.260861,0.3469555,0.41891235,0.21939234,0.27810323,0.5470031,0.39489993,8
0.10903336,0.16311428,0.13690515,0.31231397,0.58383983,0.43217638,0.17803884,0.23006769,0.36467987,0.3161591,3
0.114631556,0.20871402,0.15424772,0.3578896,0.59393686,0.41527498,0.2492235,0.2305622,0.26552716,0.2836026,4
0.08925681,0.15150437,0.104000084,0.28953725,0.4490388,0.39043877,0.18160114,0.24185766,0.6153798,0.22402485,5
0.09750085,0.23411544,0.14477946,0.29976326,0.5192666,0.38877094,0.243572,0.23756589,0.37960586,0.37976092,6
0.106499135,0.18050367,0.115366906,0.264572,0.40179893,0.42785847,0.24809533,0.3010306,0.49118316,0.36719432,8
0.09812956,0.14454567,0.11181906,0.29438457,0.6384644,0.39009216,0.19150847,0.21460222,0.42019793,0.22628927,3
0.1332832,0.16213387,0.15020615,0.3500697,0.64122206,0.37004727,0.28664333,0.20512831,0.24193731,0.28277415,4
0.0822722,0.12238337,0.11274,0.30379513,0.3910974,0.38101262,0.16676071,0.17449495,0.6722271,0.25490597,5
0.12097792,0.2555884,0.15179892,0.35481262,0.5461511,0.31649303,0.2235557,0.29036772,0.34212664,0.34830138,6
0.10928068,0.17302659,0.12873167,0.24736516,0.36444715,0.4242659,0.2634682,0.24249135,0.56154925,0.35210767,8
0.08543101,0.13761476,0.118897736,0.32157937,0.6353896,0.36720404,0.17445605,0.230157,0.42282924,0.23550625,3
0.122237526,0.20447844,0.12408307,0.34769562,0.6461366,0.36115697,0.20156887,0.23733288,0.2526618,0.31342617,4
0.07668223,0.11320802,0.09190945,0.27416682,0.4052587,0.37373763,0.16327526,0.18184568,0.68049127,0.26641995,5
0.1333146,0.20453818,0.13561562,0.36635587,0.5255915,0.41416243,0.18435739,0.25613663,0.36435783,0.3281098,6
0.11666407,0.17169487,0.12330032,0.2994688,0.4067842,0.3875687,0.26068145,0.22417416,0.5483187,0.34275442,8
0.02071106,0.094458625,0.06721689,0.33014393,0.7054718,0.3803241,0.196297,0.1360293,0.39604026,0.14461727,1
0.061655514,0.19912355,0.12119282,0.267435,0.7404073,0.34596127,0.17413148,0.18708031,0.31278905,0.19821487,3
0.12016726,0.20157756,0.14219333,0.33665648,0.59135824,0.45315674,0.26594374,0.19364797,0.2421931,0.2990504,4
0.07266568,0.120126806,0.08539339,0.27513644,0.36568233,0.4223506,0.1290737,0.21690948,0.68103737,0.24015018,5
0.10432592,0.198052,0.15355775,0.36567354,0.5391248,0.40693048,0.20471719,0.22580932,0.31705028,0.37805635,6
0.09625712,0.14059943,0.10138435,0.25486678,0.33539557,0.3861317,0.2153598,0.21317315,0.6342979,0.3741472,8
0.02577868,0.079317875,0.0648617,0.33451337,0.6758915,0.45101973,0.13971221,0.09285402,0.4091591,0.14538676,1
0.08095585,0.16159455,0.102944046,0.28247702,0.6975982,0.40632138,0.18659173,0.2099503,0.319496,0.21030697,3
0.11620114,0.19309562,0.13694048,0.35987237,0.6182457,0.40133423,0.24564947,0.23374063,0.2757779,0.25811192,4
0.06631597,0.12572092,0.07434541,0.27349123,0.33297712,0.41101766,0.14354256,0.21465878,0.7213335,0.18071386,5
0.124792114,0.20535576,0.1626539,0.31791747,0.57928234,0.3961233,0.22555606,0.24309115,0.28848314,0.35924238,6
0.08850429,0.13915361,0.09475608,0.2741687,0.32854885,0.39580446,0.22506621,0.26822248,0.6412427,0.30043346,8
0.051130846,0.07640939,0.07741935,0.30996513,0.6491823,0.45586205,0.16121866,0.14302486,0.4308465,0.16778222,1
0.073233135,0.16332424,0.10154359,0.27651265,0.7273528,0.34612235,0.18788473,0.18789493,0.32964143,0.23039158,3
0.11357585,0.1559862,0.17278561,0.36231098,0.6172555,0.43670654,0.24722248,0.1919522,0.26052764,0.25315717,4
0.0562107,0.14790362,0.06507968,0.2632288,0.3384382,0.43059027,0.14176941,0.22099848,0.69220996,0.23108049,5
0.12637636,0.20667422,0.17563976,0.31359237,0.5958302,0.41997066,0.20696199,0.22400488,0.28168067,0.32921243,6
0.09141429,0.14408223,0.085708246,0.21128875,0.27036932,0.42088026,0.14943598,0.21467042,0.68743217,0.35731992,8
0.052443508,0.084845215,0.07292131,0.2934038,0.66008115,0.48321673,0.16447386,0.13261345,0.38867635,0.18367028,1
0.08127645,0.17690068,0.12404273,0.343496,0.6465249,0.35607293,0.2260556,0.1696726,0.38286483,0.23972158,3
0.1253829,0.16280133,0.15484892,0.3263011,0.6587989,0.41194677,0.21236959,0.20764549,0.2474495,0.27232236,4
0.074181125,0.17049323,0.090962514,0.2490726,0.42904794,0.4521851,0.17849626,0.2422621,0.5810849,0.27991593,5
0.097962394,0.2007666,0.15760733,0.35905096,0.59357834,0.40375707,0.20463282,0.22952417,0.27710074,0.33112332,6
0.08401372,0.12228149,0.08117793,0.23102115,0.27963266,0.36647838,0.16814552,0.21004348,0.7602811,0.23475295,8
0.02841117,0.08866233,0.081080735,0.2757483,0.69462276,0.47151804,0.14374197,0.13096896,0.38530898,0.13271393,1
0.05552085,0.13874847,0.089631855,0.32259738,0.67551017,0.43034673,0.22172305,0.1999445,0.3018521,0.20927835,3
0.11875782,0.16398744,0.15736218,0.34704623,0.62012315,0.47526333,0.20919335,0.17280877,0.22347772,0.2824992,4
