LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Labels
0.11216978,0.17330498,0.13020135,0.36248598,0.683162,0.44599628,0.20046039,0.16265354,0.11523441,0.25197685,10
0.09831443,0.15334344,0.1243719,0.27962682,0.75537753,0.3994354,0.18522431,0.16691183,0.135416,0.2500232,21
0.100246735,0.17515032,0.15491664,0.2624533,0.73952943,0.39417318,0.18455584,0.1834023,0.15535334,0.26885676,25
0.20184904,0.20852408,0.18365644,0.2861963,0.4976885,0.3888991,0.24018493,0.29042953,0.2926052,0.41658667,9
0.10368987,0.1590836,0.13531658,0.31575716,0.69935447,0.4550471,0.17116483,0.2158116,0.14434898,0.23033579,18
0.19228959,0.24024822,0.18322696,0.2966497,0.5371201,0.3685623,0.23694162,0.2481794,0.2713019,0.40994748,13
0.14965303,0.1769765,0.19419688,0.33058915,0.6294607,0.41717425,0.16430624,0.21875031,0.1922496,0.34237167,27
0.1679398,0.21217838,0.15982145,0.32755187,0.6380798,0.4040079,0.22040185,0.22123405,0.19374317,0.29751843,14
0.11192397,0.14999114,0.1785385,0.39282033,0.6090246,0.49180987,0.21471187,0.16539115,0.17839932,0.24641877,26
0.10835185,0.18258987,0.15891142,0.31373665,0.6844108,0.44463137,0.19538003,0.22793978,0.16999172,0.21469726,8
0.12857825,0.1605208,0.1467717,0.31668484,0.72890514,0.37385264,0.1925411,0.18620504,0.17222838,0.25178158,3
0.15200023,0.22193769,0.16348675,0.29252222,0.650118,0.39967874,0.16316588,0.24655297,0.17561415,0.33866534,2
0.11923998,0.17554006,0.15007246,0.33018732,0.7198889,0.40241462,0.17326045,0.16281724,0.1501019,0.2533483,15
0.10407342,0.19317648,0.14540742,0.29559696,0.73488295,0.3627852,0.18889506,0.19724537,0.16232316,0.2659488,19
0.05362709,0.11467504,0.11170295,0.35161787,0.7260189,0.4972164,0.14032552,0.13430656,0.10546851,0.15709981,1
0.09955353,0.20392072,0.1368277,0.31052804,0.66417223,0.43513957,0.23683827,0.21726653,0.19543315,0.2477773,4
0.15735725,0.23493013,0.17807221,0.33709002,0.6250765,0.37388054,0.24829526,0.23694417,0.18945925,0.30085215,12
0.18461803,0.24482498,0.17541842,0.3101909,0.5892323,0.3543821,0.23583275,0.2696686,0.225246,0.35655496,16
0.20158532,0.26644778,0.14684105,0.30909356,0.59537995,0.2936519,0.13915789,0.25375798,0.25760573,0.42478266,23
0.0946033,0.18416493,0.109694384,0.3843974,0.7169768,0.38424104,0.18512198,0.1611417,0.13230549,0.2406258,10
0.10023694,0.16244106,0.12553944,0.31175122,0.7516282,0.3731348,0.18542102,0.1815994,0.14259589,0.24238203,21
0.07696536,0.15170604,0.16609654,0.29709634,0.7407373,0.39232054,0.23426607,0.15376525,0.13564299,0.23595928,25
0.18634653,0.22176708,0.1876035,0.3037296,0.50711685,0.39147243,0.23500735,0.26612127,0.27710068,0.4188026,9
0.12422594,0.16072038,0.14733794,0.31171942,0.7185643,0.38620248,0.1468072,0.2280552,0.13872749,0.28559682,18
0.17952661,0.2623374,0.16051319,0.2673005,0.58359057,0.340869,0.21095216,0.28203043,0.22200194,0.41429323,13
0.1358075,0.19230583,0.17684314,0.31725213,0.6981402,0.33103475,0.15572745,0.20553467,0.19219008,0.33501667,27
0.16258751,0.23135185,0.14669234,0.30668813,0.6441289,0.4009281,0.20469622,0.21836454,0.17783472,0.32804143,14
0.108215384,0.15641455,0.16875051,0.40935758,0.586941,0.50956595,0.2157899,0.1588353,0.15898675,0.25796443,26
0.11859028,0.22506544,0.15823606,0.30113015,0.6822319,0.40745077,0.24377693,0.19253409,0.17417486,0.24753556,8
0.10992703,0.17931548,0.1533496,0.28559843,0.7251093,0.40945423,0.17931552,0.17153426,0.17900242,0.2522363,3
0.15091947,0.21171719,0.13865943,0.31516492,0.67202574,0.38825873,0.18620518,0.22660774,0.17998835,0.30505916,2
0.13158245,0.16186307,0.15684181,0.3242497,0.72606164,0.38696158,0.19754608,0.14227162,0.17206018,0.24692954,15
0.10506097,0.17351685,0.14405474,0.29281643,0.7516587,0.35279658,0.15494081,0.2143411,0.14585385,0.26773584,19
0.061990682,0.10106212,0.12389536,0.32342514,0.74934876,0.46840522,0.18938084,0.11161064,0.10693455,0.15907748,1
0.1608242,0.21509688,0.17838351,0.32740483,0.62894726,0.3894755,0.23171635,0.19660623,0.22556439,0.3136285,12
0.16658635,0.23773505,0.19012831,0.35496694,0.57538825,0.34448212,0.25422698,0.24064302,0.24567689,0.34776944,16
0.08835108,0.2302665,0.11938103,0.27154475,0.66709095,0.43467373,0.23808722,0.23347487,0.19418286,0.26139686,4
0.21255912,0.24182427,0.1444766,0.25483024,0.6493369,0.24214438,0.1504739,0.30601835,0.2213113,0.4061861,23
0.08409339,0.15400688,0.1305877,0.35462576,0.7479849,0.40166262,0.17054538,0.13604978,0.1217317,0.2077723,10
0.086626835,0.119334444,0.124623,0.35284087,0.7356516,0.44511926,0.17099625,0.14224327,0.116946205,0.18911335,21
0.07738494,0.18543126,0.15285183,0.29313886,0.74160105,0.38329163,0.20781466,0.18579681,0.14050265,0.23664287,25
0.19852774,0.22687061,0.19363134,0.2603654,0.5626654,0.34792188,0.24779946,0.25818977,0.29270753,0.3904447,9
0.09569474,0.14547685,0.13808982,0.33709672,0.74124056,0.3971747,0.1520045,0.21145974,0.13598263,0.20851597,18
0.17447288,0.23551945,0.22863236,0.26499227,0.5625928,0.3729552,0.15996753,0.2653379,0.25759822,0.41670045,13
0.13651334,0.20580943,0.1986554,0.3318676,0.67275524,0.32453904,0.18940946,0.20586732,0.19607508,0.33878982,27
0.18523726,0.21258737,0.17460424,0.28382352,0.6121857,0.39817676,0.2250304,0.2517033,0.21031794,0.34337786,14
0.09814559,0.17112584,0.14194505,0.40342677,0.6338822,0.4439042,0.24772125,0.20059802,0.1676771,0.22271805,26
0.11489274,0.21043125,0.12737486,0.29433048,0.66303235,0.47181046,0.19257589,0.2021852,0.16886644,0.26639506,8
0.11957064,0.163333,0.16710162,0.30537865,0.7313994,0.3834062,0.1963883,0.16801721,0.17778845,0.23977895,3
0.14835802,0.23235074,0.1157068,0.3147087,0.6632537,0.4082759,0.1680594,0.24122363,0.18680418,0.28922322,2
0.1296996,0.16412908,0.13279563,0.32211885,0.70784795,0.42560187,0.21014003,0.14565237,0.16387382,0.24582651,15
0.11576012,0.17375301,0.14310887,0.3283352,0.7308402,0.32113668,0.1874567,0.2291055,0.16507308,0.27566367,19
0.064166084,0.12603927,0.12742408,0.3273161,0.759038,0.4445943,0.17495872,0.113753505,0.10949576,0.1651715,1
0.16114524,0.22694838,0.15469424,0.30312407,0.6515446,0.35172823,0.22980621,0.1966091,0.21862239,0.345293,12
0.18309481,0.23572399,0.16766885,0.2813495,0.6011607,0.340034,0.20884705,0.2582177,0.2382109,0.39948076,16
0.11357431,0.24972522,0.10219399,0.27923083,0.69493663,0.39249203,0.2525794,0.19247335,0.19529372,0.24567406,4
0.21792918,0.25158966,0.120214626,0.3055122,0.5922996,0.33316824,0.16223416,0.23689297,0.26383987,0.4093297,23
0.09866949,0.15857027,0.12243504,0.38455293,0.68557537,0.44049263,0.17835976,0.139709,0.14116725,0.25873148,10
0.08121151,0.12320311,0.14051785,0.33437034,0.75388885,0.42913118,0.20183696,0.118339166,0.098672345,0.1723267,21
0.085793704,0.17700563,0.12604168,0.33141848,0.6771482,0.4388843,0.2061744,0.17590061,0.16631155,0.28866294,25
0.20230976,0.25667742,0.14314967,0.30252007,0.5113298,0.37768456,0.23708081,0.26639396,0.3122332,0.39039814,9
0.1071118,0.16095787,0.12637538,0.3480796,0.7029333,0.42707697,0.16388169,0.20570862,0.13819115,0.24639262,18
0.17982098,0.27347606,0.21699537,0.2901251,0.5410394,0.36846185,0.21470308,0.2789845,0.266559,0.37167802,13
0.076888174,0.18408644,0.1580214,0.3563429,0.6943811,0.43335217,0.18268937,0.21316555,0.12186542,0.21124387,7
0.1536221,0.16261575,0.17544699,0.35074008,0.63636386,0.39634293,0.15627211,0.22473033,0.20932114,0.33966067,27
0.15150602,0.26879275,0.16342954,0.29055607,0.6453386,0.31144106,0.25685486,0.20854892,0.2143281,0.35327518,14
0.10573608,0.15599029,0.17366545,0.40076458,0.63422626,0.4451549,0.24734394,0.14762959,0.14184606,0.26498172,26
0.120978944,0.16901374,0.114823654,0.32847014,0.67536384,0.4571675,0.23648392,0.17064814,0.1664949,0.24049301,8
0.12653944,0.17038947,0.15716593,0.3410334,0.7076526,0.35472938,0.19522186,0.20568952,0.1820695,0.27161756,3
0.14941765,0.22585209,0.14995423,0.27708438,0.70642114,0.34542435,0.14030601,0.23393376,0.19859257,0.3085523,2
0.107701175,0.17605276,0.14557108,0.27159822,0.7537835,0.39410526,0.21366319,0.1410232,0.15761673,0.22035956,15
0.103539556,0.17832945,0.11732626,0.27529937,0.76092213,0.3387292,0.19135845,0.19102442,0.15714397,0.27636993,19
0.051518936,0.1373699,0.15446694,0.30870694,0.7153612,0.50970453,0.17076792,0.13533717,0.118782155,0.16182664,1
0.1626324,0.24971925,0.16981064,0.25019583,0.6293579,0.36996198,0.23127165,0.24214081,0.20581494,0.36375228,12
0.18012562,0.25201657,0.19699085,0.3304456,0.56304747,0.3833929,0.20124516,0.2641542,0.26820502,0.33139002,16
0.1369163,0.20592193,0.12608333,0.29696235,0.64272124,0.42849723,0.23862961,0.23532979,0.1964676,0.2951988,4
0.18096651,0.25150192,0.16512515,0.33023947,0.64108413,0.28440228,0.18686159,0.23127499,0.24385852,0.3576697,23
0.08183066,0.17530926,0.12233079,0.34968415,0.7559441,0.3782296,0.1691113,0.14353088,0.12741366,0.21303406,10
0.07244734,0.16182719,0.1073604,0.33702305,0.75313187,0.4218968,0.16440886,0.14693737,0.115153655,0.19070095,21
0.075680844,0.1302968,0.13350494,0.29590866,0.7575856,0.42266765,0.2033986,0.12476709,0.14729525,0.20172276,25
0.18500443,0.22475074,0.16958885,0.2789949,0.5606801,0.37342778,0.22869278,0.27494437,0.2626776,0.3974382,9
0.11093816,0.14699101,0.14306349,0.29403284,0.73385787,0.39128095,0.17963685,0.20671244,0.15647866,0.26082698,18
0.09911203,0.24113683,0.13860643,0.30892584,0.67048645,0.44622448,0.16832934,0.25579214,0.15041697,0.22874615,7
0.19924119,0.24828483,0.1943115,0.3068301,0.5538213,0.37238792,0.22830994,0.25062618,0.24242552,0.38426042,13
0.12184744,0.20760097,0.17779893,0.3479173,0.6882989,0.3352968,0.19241656,0.16995044,0.19553249,0.3147643,27
0.17680334,0.24624912,0.17836277,0.27271992,0.6368472,0.37286955,0.22656079,0.21113878,0.21370652,0.34018612,14
0.126508,0.18510137,0.1524945,0.40425655,0.6282247,0.43878162,0.20584303,0.19430165,0.15173516,0.2696509,26
0.11151487,0.16677335,0.12641886,0.2988523,0.7279334,0.42713344,0.166582,0.18495812,0.156595,0.23589294,8
0.12815838,0.15986659,0.13706666,0.3123944,0.7001792,0.41017738,0.17068125,0.19694723,0.16378844,0.2973167,3
0.14881149,0.17712305,0.113694616,0.28590044,0.744772,0.3249429,0.15907562,0.18874143,0.16866991,0.31963423,2
0.11291835,0.17079061,0.123186745,0.28864062,0.7557697,0.38408807,0.19237776,0.14048441,0.14742862,0.24979973,15
0.10043912,0.19964726,0.1356748,0.27686748,0.7391203,0.3823278,0.18013091,0.21643299,0.16054936,0.23968717,19
0.068018965,0.14648785,0.113295384,0.3133214,0.7365031,0.47088516,0.19627193,0.12223163,0.10879138,0.18286604,1
0.17029269,0.24382173,0.15534136,0.28167632,0.6196916,0.36082202,0.22025707,0.26030728,0.22721021,0.35492423,12
0.17576611,0.24638693,0.19871986,0.3146659,0.56526124,0.35554522,0.24277803,0.24979109,0.2526284,0.37256536,16
0.1314212,0.25751987,0.10871444,0.3301771,0.6401272,0.3649329,0.2373032,0.27659544,0.20598835,0.27818772,4
0.18927583,0.2709624,0.13879256,0.3228206,0.6356435,0.3055663,0.16006263,0.27907106,0.22296849,0.34153837,23
0.10051375,0.18291883,0.120710164,0.2934771,0.77007794,0.38522056,0.1551018,0.17989804,0.12661947,0.204623,10
0.08419789,0.16741589,0.12873757,0.29597607,0.7445617,0.43773717,0.1685181,0.1586224,0.13746892,0.20558313,21
0.06708741,0.13442363,0.11579805,0.28924066,0.7752137,0.4005722,0.17883673,0.14617786,0.15603665,0.20309564,25
0.18006599,0.21159923,0.17774737,0.26530236,0.5716643,0.37290096,0.21455383,0.29999223,0.27993459,0.37493396,9
0.11280126,0.14784257,0.10902838,0.33901128,0.7085668,0.42019436,0.1816463,0.1994553,0.14750877,0.25580415,18
0.066453844,0.30687922,0.10304631,0.27945065,0.6487908,0.43370298,0.18887849,0.24250549,0.17911041,0.27767864,7
0.17098966,0.25752228,0.21400408,0.28300264,0.559983,0.40102166,0.18347888,0.2509341,0.23940286,0.3875708,13
0.14151232,0.20154946,0.16339087,0.33385074,0.683694,0.3630521,0.16284004,0.19078636,0.20093356,0.3141086,27
0.16938506,0.23603614,0.15960951,0.33366793,0.63119066,0.37824693,0.21512188,0.18957265,0.21098767,0.33253977,14
0.1363691,0.15249854,0.17797683,0.40597156,0.6030939,0.43963096,0.2322196,0.19727792,0.15720604,0.29513234,26
0.104383945,0.15537593,0.1238968,0.3138884,0.67635113,0.4968621,0.19234702,0.16873714,0.16016163,0.23588543,8
0.11420346,0.1402266,0.14552644,0.37459493,0.6838533,0.41209987,0.18446779,0.19768319,0.15486196,0.26687795,3
0.14973298,0.18755654,0.14069965,0.28989363,0.7285351,0.34725878,0.16625294,0.2249596,0.15983166,0.28882995,2
0.114670955,0.18481119,0.12135239,0.34140483,0.71947134,0.40307295,0.19086453,0.14100617,0.16614132,0.2395622,15
0.111691035,0.18740223,0.11685973,0.31116536,0.7273732,0.34987015,0.18902409,0.21303912,0.16786611,0.28486785,19
0.049439855,0.1119743,0.097250886,0.2784944,0.76401395,0.46891364,0.18415788,0.08472558,0.1257005,0.1936753,1
0.16172215,0.24786347,0.13165727,0.28255704,0.62517554,0.36443654,0.16987121,0.23938814,0.23601149,0.3869299,12
