LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Labels
0.13144685,0.23423076,0.17967175,0.3201151,0.623116,0.39036056,0.2303547,0.26209024,0.21975015,0.2870586,2
0.12317466,0.24604484,0.14720023,0.32016757,0.66665995,0.34662753,0.22330837,0.24988389,0.17129254,0.3063967,17
0.10189849,0.22146344,0.17282157,0.31345913,0.6470496,0.4523766,0.21969354,0.21063086,0.20164202,0.23630235,13
0.03765619,0.13051021,0.09081698,0.28949243,0.68115485,0.5060886,0.23285492,0.16014591,0.2752097,0.1174279,5
0.10835007,0.2675013,0.12110554,0.3316251,0.6633711,0.38641152,0.18310936,0.24169858,0.20436588,0.26262876,11
0.06059363,0.1051872,0.10991658,0.38296482,0.7123223,0.46393484,0.2288171,0.12225132,0.14338073,0.12657483,1
0.14886224,0.20347887,0.16300131,0.30588326,0.6582924,0.39812553,0.18426917,0.2521669,0.20054539,0.29442772,2
0.13651973,0.2478526,0.18060046,0.3174315,0.6505231,0.36595628,0.18867598,0.29742527,0.17921394,0.2706837,17
0.10632261,0.14072168,0.1516243,0.3218574,0.6831486,0.44358656,0.20699845,0.18115224,0.21056417,0.24258594,13
0.050712373,0.11933239,0.08344377,0.2875564,0.74091524,0.4732196,0.19772136,0.15249684,0.17058714,0.17086627,5
0.11159027,0.25912762,0.12878767,0.29376528,0.671143,0.35551828,0.16098733,0.2634932,0.2227253,0.30941552,11
0.032107536,0.13334894,0.09400207,0.34979567,0.74952275,0.4605019,0.17248726,0.12870477,0.118410766,0.1257364,1
0.13363473,0.20592965,0.1687392,0.29839912,0.64826316,0.39643413,0.18154871,0.2683881,0.19491994,0.31910643,2
0.1497603,0.23882154,0.14580396,0.33385906,0.64733243,0.3432705,0.23026833,0.28540394,0.1795109,0.29023853,17
0.10077406,0.1662384,0.14116614,0.2961932,0.7301232,0.3992697,0.1667314,0.19237567,0.20516439,0.23485026,13
0.05452224,0.10923424,0.08681903,0.35048392,0.6893237,0.5282614,0.17842017,0.123093456,0.19559474,0.12348391,5
0.122051746,0.23780952,0.13882712,0.29783,0.6554134,0.37217996,0.16294189,0.25904012,0.20600714,0.34117278,11
0.06669747,0.103663854,0.10807963,0.3017328,0.76358014,0.44402626,0.23200142,0.12149388,0.12321328,0.134538,1
0.16502117,0.21491417,0.12894893,0.3292651,0.64617985,0.36524406,0.2247368,0.2534227,0.19431068,0.31320688,2
0.11266003,0.25169584,0.17582756,0.33582315,0.6252296,0.40952134,0.23540232,0.27342036,0.16416946,0.254008,17
0.117852814,0.16243668,0.156365,0.35946876,0.6910339,0.36590236,0.19593275,0.20697583,0.20529114,0.26696754,13
0.049330328,0.1051468,0.0888672,0.33461845,0.69731885,0.5246911,0.17514499,0.16374683,0.15575162,0.15278137,5
0.1359086,0.2765166,0.12588051,0.3146397,0.6116005,0.38537696,0.1871199,0.2736543,0.22659765,0.32619885,11
0.032362156,0.07750259,0.075697504,0.3276847,0.73929745,0.5261724,0.1511882,0.089215815,0.10778511,0.118260674,1
0.15847978,0.23573759,0.17705469,0.31572062,0.6258411,0.36523733,0.23093362,0.25644255,0.1938927,0.3263759,2
0.110195115,0.2567601,0.16460122,0.3242478,0.6488144,0.3934162,0.21843255,0.26637113,0.16288978,0.2622311,17
0.16435717,0.22330347,0.13643947,0.34693226,0.57627255,0.41068602,0.2092729,0.20839055,0.23869859,0.3730853,13
0.058821198,0.11528342,0.10134897,0.3371699,0.68295616,0.51261973,0.17977257,0.14484976,0.18817157,0.20341678,5
0.14090385,0.27609092,0.12036596,0.26607597,0.69387347,0.3242435,0.18469286,0.25479156,0.20762351,0.2998393,11
0.04007395,0.09012183,0.097722255,0.34699792,0.7396594,0.47831723,0.17632599,0.08770091,0.15111965,0.15103711,1
0.14534558,0.2416397,0.18643425,0.32561305,0.6092221,0.39303038,0.20431475,0.2756938,0.21963468,0.296796,2
0.09416565,0.24663691,0.1274206,0.26733413,0.7162972,0.40069863,0.1835918,0.2529723,0.15748975,0.21553327,17
0.14630818,0.20037499,0.19498184,0.36019942,0.59325695,0.4081864,0.24131843,0.24198663,0.21505764,0.29844669,13
0.06659764,0.12178429,0.0845983,0.31507817,0.6936477,0.51591265,0.19454002,0.1543856,0.16753551,0.19297788,5
0.14050746,0.2602595,0.08729367,0.29679728,0.663271,0.35852736,0.1549795,0.28615534,0.19920734,0.3205566,11
0.032321673,0.06893794,0.069111384,0.31583127,0.7363431,0.53423816,0.16338053,0.107178815,0.11294504,0.105491504,1
0.15703112,0.2564614,0.17562056,0.33916438,0.618046,0.35377225,0.22059318,0.2647401,0.22326049,0.2965877,2
0.10279599,0.23795004,0.1529154,0.24883318,0.7307035,0.3177302,0.19693582,0.27743903,0.16060893,0.2666086,17
0.16382603,0.19130766,0.17000148,0.3924854,0.55078226,0.4564341,0.20376284,0.24934871,0.19529915,0.3163671,13
0.070006154,0.1295879,0.10041312,0.32371822,0.65849835,0.52809,0.20454831,0.15238221,0.19690965,0.21701865,5
0.0930466,0.27495852,0.14012069,0.31519166,0.6761146,0.3439661,0.20130447,0.27978134,0.18547644,0.26098698,11
0.0414081,0.0627279,0.08240852,0.3263076,0.7467653,0.5048161,0.17360732,0.121584244,0.11343811,0.103896536,1
0.16452585,0.24229628,0.17710456,0.36896986,0.56933916,0.37599543,0.19443977,0.25917402,0.24220052,0.3428707,2
0.10805551,0.21822235,0.14091152,0.28220898,0.7125161,0.3797738,0.17618807,0.240112,0.17239444,0.26623642,17
0.14864267,0.19424567,0.20148955,0.3727198,0.614478,0.34890696,0.22855997,0.27257144,0.18158588,0.31910565,13
0.03538808,0.1235769,0.05392718,0.27559322,0.7190486,0.50938374,0.23237933,0.1381023,0.16162935,0.17005157,5
0.113564275,0.2222731,0.12742116,0.2617223,0.70986915,0.34552583,0.18828559,0.2530341,0.20559111,0.29650527,11
0.028187359,0.075210795,0.07063182,0.3154563,0.72285354,0.5599048,0.16494738,0.103061005,0.09034453,0.083935596,1
0.15594591,0.2209422,0.20064323,0.38914642,0.554897,0.38621113,0.1931682,0.26929873,0.23678023,0.33496618,2
0.11057841,0.2543473,0.12805445,0.27765593,0.70891243,0.38065496,0.18052773,0.25749686,0.1826028,0.22337285,17
0.16729166,0.21278624,0.19971101,0.3168871,0.5935881,0.39148405,0.24028826,0.26212803,0.19462083,0.34132117,13
0.048520677,0.12783451,0.0922366,0.30667758,0.6930132,0.5333016,0.2063647,0.13030027,0.15803462,0.17183699,5
0.10131088,0.28641862,0.11111656,0.2528224,0.6828623,0.31734586,0.18091832,0.33121648,0.20524143,0.2826046,11
0.025599636,0.056146435,0.084579326,0.32011315,0.7164407,0.5557041,0.18389829,0.09346867,0.11794602,0.08947388,1
0.14542568,0.22982156,0.2026693,0.37548956,0.56024075,0.3826788,0.2178482,0.26844478,0.22902432,0.33418694,2
0.09992103,0.17906335,0.1297899,0.29154465,0.7187157,0.3995912,0.17901587,0.23543374,0.17554677,0.2481745,17
0.16630487,0.20821814,0.1832997,0.33631542,0.62237656,0.37291518,0.22469047,0.23346175,0.20552549,0.32959348,13
0.03313567,0.101906575,0.074312344,0.34185755,0.6730933,0.56290376,0.16637467,0.15313548,0.1816635,0.10991007,5
0.106886,0.2671744,0.12991847,0.23824556,0.693008,0.338918,0.15311529,0.2778766,0.22173533,0.31400916,11
0.029478677,0.059317518,0.077823475,0.31571805,0.74181277,0.5236322,0.1918211,0.09721951,0.113472335,0.07923511,1
0.14049588,0.23271467,0.20383292,0.3545298,0.58359224,0.36513412,0.2084561,0.2654202,0.21949959,0.3505433,2
0.060089294,0.20802951,0.11789728,0.30336377,0.6647049,0.49925435,0.1865954,0.23693286,0.15631516,0.20175886,17
0.15075697,0.23115438,0.16392992,0.36111185,0.5806294,0.39372224,0.25422415,0.24976848,0.17995052,0.3391476,13
0.035337247,0.0987907,0.0814879,0.30414692,0.72187716,0.51749754,0.17877132,0.123106875,0.18996498,0.13317081,5
0.081872456,0.23568042,0.07063979,0.24401464,0.6673412,0.42044905,0.16949362,0.30029443,0.25076324,0.26326758,11
0.031424925,0.0837988,0.087847725,0.3014762,0.7328645,0.5396775,0.18579294,0.10590901,0.10516882,0.090810895,1
0.16448392,0.21268982,0.1863482,0.36136147,0.5796787,0.37725323,0.20454286,0.256979,0.23032549,0.3508946,2
0.067004666,0.19608897,0.105913505,0.25683036,0.73386973,0.4434337,0.18830277,0.18731403,0.20650616,0.17746116,17
0.1785809,0.21414143,0.20793436,0.3244295,0.5879805,0.3976032,0.21592622,0.25657028,0.20341295,0.3407673,13
0.027440563,0.108703196,0.08630888,0.27954826,0.75586516,0.48033983,0.16946428,0.12562558,0.15569098,0.1761709,5
0.088244975,0.21938053,0.07232909,0.24918362,0.715361,0.37783802,0.16297571,0.24825728,0.24183695,0.27491874,11
0.03596442,0.0915448,0.08086047,0.31108785,0.71867377,0.5376486,0.19074647,0.107482105,0.13304308,0.12576607,1
0.16059883,0.22695512,0.2095395,0.3480743,0.5560512,0.4128212,0.24651118,0.24954855,0.21350762,0.33074886,2
0.0603028,0.17669936,0.12826209,0.21895225,0.7170754,0.49932727,0.16305046,0.19445874,0.22173299,0.15381712,17
0.16228038,0.23160928,0.20500562,0.3239062,0.5636606,0.3948364,0.23123886,0.25984713,0.20162354,0.37125018,13
0.03948229,0.10206518,0.062238503,0.30590382,0.71853167,0.51616234,0.18688548,0.14775786,0.17464854,0.14353107,5
0.082511656,0.23166022,0.082246,0.29758024,0.6425681,0.41368666,0.18233913,0.29630065,0.27794486,0.24876007,11
0.015749503,0.080278635,0.07537803,0.32482105,0.7438227,0.50804985,0.18390462,0.08790956,0.15286522,0.076245315,1
0.1776849,0.24348922,0.18429305,0.38562208,0.5607471,0.36169112,0.261934,0.22604595,0.22085053,0.3357586,2
0.034781557,0.17654075,0.07929556,0.24344684,0.74029154,0.48841432,0.14947376,0.15760437,0.21000427,0.15558285,17
0.16252284,0.21339637,0.18381354,0.4167481,0.5341158,0.3782788,0.2595542,0.22710793,0.21346389,0.35734344,13
0.040580377,0.08555653,0.074264325,0.31377038,0.70839524,0.5136827,0.20208612,0.16750047,0.15776926,0.16609098,5
0.054293063,0.24092777,0.06824797,0.290957,0.66421556,0.39040002,0.17072047,0.27936587,0.30413866,0.23750116,11
0.019855987,0.07371616,0.04750094,0.28077567,0.74572325,0.5340373,0.18165353,0.093605496,0.15132494,0.08439258,1
0.16223799,0.25700518,0.17291816,0.35150605,0.5921541,0.33631164,0.19979897,0.22105944,0.2502957,0.37280458,2
0.04141431,0.121900685,0.083656885,0.26250955,0.76976013,0.45223638,0.17935278,0.16394873,0.19387472,0.11761325,17
0.14854284,0.21068332,0.20027529,0.36937007,0.57458293,0.39499247,0.27237087,0.22792615,0.20827366,0.3183149,13
0.030245923,0.13091657,0.07452873,0.2795665,0.74621516,0.46508852,0.22016205,0.17832509,0.13129394,0.16607393,5
0.0938816,0.23700064,0.10654455,0.24647398,0.7061535,0.3653652,0.1947448,0.27217597,0.23133796,0.25543812,11
0.04278866,0.08644571,0.07670351,0.30706605,0.70983785,0.557704,0.17452449,0.11512294,0.1317112,0.12066443,1
0.1547885,0.22321014,0.18951625,0.38207275,0.5793843,0.42103624,0.21668947,0.2272238,0.21278442,0.29580697,2
0.1364243,0.19820555,0.14417584,0.39364263,0.6190091,0.395461,0.23298582,0.22997035,0.18006137,0.29531235,13
0.03309151,0.085803084,0.073223196,0.25508368,0.6767922,0.5942144,0.17364387,0.11741397,0.21985595,0.13304222,5
0.07356927,0.21399575,0.11163861,0.27676663,0.65397584,0.4376934,0.20203532,0.22846653,0.28076944,0.26196122,11
0.020629866,0.0788493,0.06784212,0.28577617,0.76006085,0.5091573,0.16923818,0.12662977,0.13767146,0.08076411,1
0.15461631,0.24886762,0.1783199,0.31360614,0.5869539,0.4181105,0.21863364,0.23068663,0.22051045,0.33917376,2
0.13773589,0.19444782,0.1872541,0.32644254,0.6396974,0.41582367,0.17940155,0.24494252,0.18658893,0.30409035,13
0.03797648,0.094614856,0.09631883,0.2997923,0.66390514,0.56853926,0.20415463,0.15506253,0.21481176,0.12074173,5
0.0788819,0.20163368,0.09375902,0.3271342,0.65496206,0.41052225,0.17996189,0.22161421,0.25967026,0.30146697,11
0.026420042,0.10051048,0.057099923,0.27843478,0.76854426,0.494911,0.14987773,0.115645856,0.15187296,0.117955476,1
0.1520064,0.2477614,0.18530737,0.34052494,0.5824928,0.38867757,0.22009517,0.23889877,0.21058968,0.35352734,2
0.14280705,0.16844933,0.18336797,0.34102607,0.63545334,0.42302746,0.20850861,0.23214954,0.18997055,0.29171404,13
0.034878258,0.09634898,0.07347873,0.25802207,0.68485457,0.5622949,0.16971272,0.13460708,0.2629187,0.12758066,5
0.07566809,0.17346627,0.14229062,0.32495457,0.71147585,0.39363033,0.18597132,0.20829153,0.21811175,0.2272782,11
0.02503127,0.07799979,0.07278407,0.31614402,0.7329732,0.5335317,0.15266863,0.10753423,0.14336506,0.10351005,1
0.1537753,0.22258802,0.21049435,0.38014486,0.5782545,0.32148242,0.2037348,0.26627767,0.22780262,0.36872047,2
0.16104522,0.20815445,0.15221831,0.33139622,0.6326992,0.39199486,0.22659196,0.23730396,0.19396812,0.31383628,13
0.032267958,0.06662593,0.052734423,0.32749593,0.7106192,0.4992605,0.16957037,0.16835183,0.24286285,0.11902021,5
0.10058488,0.25864238,0.115073316,0.2871263,0.68580794,0.35924673,0.2015002,0.28316686,0.21767968,0.24442294,11
0.02269725,0.07658497,0.07070233,0.29852062,0.79223186,0.45652166,0.15238607,0.13419276,0.10948673,0.10122347,1
0.1555019,0.24656811,0.15859845,0.3513961,0.61130786,0.35447776,0.1929803,0.2506168,0.2235618,0.3420655,2
0.12645698,0.2138209,0.16864371,0.3161954,0.634954,0.44337612,0.18757248,0.23049395,0.19395325,0.29015747,13
0.03286036,0.11449078,0.06698435,0.2627672,0.7192462,0.52554274,0.18062021,0.13286626,0.22730921,0.12969829,5
0.10532504,0.22103481,0.15885489,0.2745401,0.7039381,0.33739913,0.19507268,0.27101502,0.21846388,0.26617122,11
0.03561042,0.07239324,0.07641129,0.29123378,0.7539073,0.5292484,0.13580692,0.11192954,0.122818775,0.09109955,1
0.14897454,0.23311137,0.19070648,0.37498307,0.5953179,0.37682712,0.20705876,0.25121006,0.20197126,0.3214188,2
0.11676768,0.18526366,0.1036023,0.30032653,0.6971783,0.45870307,0.18688369,0.21566753,0.14040266,0.23129235,13
0.02832787,0.097950354,0.06278176,0.26964432,0.7045712,0.55786157,0.19005632,0.11709378,0.20902596,0.108624496,5
0.111976534,0.22766115,0.15032452,0.31583598,0.686676,0.34641325,0.1830769,0.23929337,0.20638765,0.29728982,11
0.029918386,0.0786383,0.085236765,0.27352092,0.74812657,0.53715265,0.162108,0.097752795,0.1415107,0.0821937,1
0.15506534,0.21885586,0.1954107,0.3424137,0.6116868,0.4030328,0.2077928,0.21703736,0.21646829,0.31446227,2
0.10360895,0.18244942,0.15487331,0.31548905,0.68254095,0.44741488,0.17870146,0.23928887,0.1435228,0.2379577,13
0.031260468,0.08554632,0.04738559,0.26749834,0.7086469,0.5511242,0.18797272,0.15028773,0.20883557,0.1022404,5
0.105234675,0.21247523,0.12916516,0.30765462,0.75607026,0.32183406,0.14418744,0.21984005,0.18163511,0.23476501,11
0.026871959,0.08686318,0.07907505,0.25263035,0.77853036,0.49813533,0.1672821,0.12264812,0.11370689,0.107024536,1
0.16593397,0.18028554,0.2081234,0.3669323,0.64084023,0.35172248,0.21850896,0.22793528,0.18742444,0.3046225,2
0.09280414,0.16580847,0.14067523,0.3349439,0.68343204,0.4639413,0.20031525,0.18674041,0.15416329,0.22546071,13
0.022792585,0.07903309,0.06963367,0.28928623,0.73587024,0.5035093,0.20044623,0.137663,0.18928818,0.12129555,5
0.08894982,0.18388589,0.15514702,0.2897348,0.7487851,0.35623166,0.17023908,0.21577756,0.16672319,0.24359617,11
0.033860143,0.10373362,0.09342926,0.2964382,0.7325546,0.52384615,0.1841114,0.12779059,0.119448505,0.12626013,1
0.13389844,0.19644879,0.22514586,0.33668393,0.64044094,0.37344003,0.20448035,0.2145278,0.206624,0.31509116,2
0.11945832,0.18479748,0.13461486,0.29340017,0.67345786,0.48170763,0.19953987,0.23773839,0.1290307,0.22091275,13
0.02265247,0.08523737,0.053404603,0.2664903,0.7259759,0.53573287,0.15448584,0.14599627,0.22102354,0.10133853,5
0.08555619,0.22894989,0.124631524,0.3173356,0.7368635,0.3624567,0.16576548,0.22074918,0.16776204,0.21291265,11
0.0231531,0.10588135,0.07689262,0.31718412,0.7033403,0.5703901,0.14512184,0.096572295,0.13034631,0.119689584,1
0.1530407,0.24360119,0.20024827,0.36351097,0.5870626,0.37991917,0.24434857,0.22754972,0.19956343,0.3235824,2
0.10921399,0.1701724,0.11728868,0.33063182,0.69517595,0.42750868,0.19136643,0.19545569,0.17801681,0.25197706,13
0.04033717,0.104008906,0.06819874,0.31522655,0.7188916,0.5142341,0.19848454,0.13852309,0.16795018,0.124508224,5
0.08894298,0.20510757,0.12428211,0.3398544,0.68613994,0.39914396,0.18579587,0.21087395,0.21838614,0.2495768,11
0.03752992,0.08698075,0.09560503,0.28646678,0.72900516,0.53507495,0.15662588,0.11689643,0.13483638,0.16028559,1
0.14577493,0.2318564,0.16596805,0.34358808,0.5933508,0.40192574,0.19698359,0.23512885,0.217784,0.35251477,2
0.10067753,0.19387905,0.12479801,0.31902504,0.6962123,0.42919284,0.20084377,0.21361941,0.17155461,0.2249508,13
0.041560836,0.103417344,0.06670079,0.30779043,0.69867665,0.54521364,0.19862624,0.13842125,0.14842047,0.14948314,5
0.10897896,0.23952629,0.10188617,0.2690419,0.6731708,0.38374907,0.19444507,0.25873354,0.24759449,0.28549805,11
0.027108159,0.1012449,0.098336086,0.28485107,0.76282275,0.50526696,0.15290937,0.09394633,0.13456218,0.10342674,1
0.14057009,0.2244332,0.19007993,0.37133256,0.62731385,0.36968383,0.25349236,0.2232746,0.19392309,0.27193156,2
0.11167125,0.18706445,0.13962036,0.32590106,0.6843659,0.39523953,0.22639224,0.19255818,0.17298414,0.28983513,13
0.04850074,0.12128321,0.09833637,0.36552402,0.65645987,0.5170591,0.22654656,0.17141704,0.19133799,0.15509044,5
0.07587313,0.16204372,0.10123234,0.24566019,0.68309945,0.46925914,0.2148546,0.22600017,0.23702183,0.23904252,11
0.053656135,0.1022011,0.10266763,0.3277551,0.72067386,0.5043063,0.16725634,0.1311676,0.14448883,0.17017557,1
0.14035122,0.20891051,0.20546034,0.34997863,0.6274454,0.35054815,0.22295333,0.2731626,0.17970853,0.31427044,2
0.11700872,0.1731649,0.11895988,0.30842665,0.7337154,0.37089324,0.16795671,0.19397321,0.18866341,0.26403648,13
0.046335135,0.13109341,0.095018834,0.30252686,0.70372725,0.511097,0.19614668,0.17959958,0.17105253,0.15386906,5
0.040104996,0.09539037,0.0853511,0.2809897,0.7382255,0.52434886,0.15890932,0.098985255,0.16853082,0.14028808,1
0.13892373,0.24257708,0.20079027,0.3359718,0.60988146,0.39577356,0.22324975,0.23230597,0.20394866,0.3076833,2
0.12701285,0.18254362,0.13937333,0.3136299,0.6891682,0.38634276,0.19889571,0.19775003,0.19337809,0.30411136,13
0.04150948,0.099458665,0.122533694,0.32918838,0.7072571,0.48988104,0.2137952,0.13775976,0.17902288,0.167553,5
0.042498633,0.11741773,0.102808096,0.2819489,0.7438886,0.4939048,0.15038948,0.11267855,0.19448937,0.15456535,1
0.1562887,0.23092061,0.18242444,0.33425498,0.64194536,0.35716146,0.22147742,0.21242662,0.21850672,0.30929542,2
0.11693638,0.16913936,0.14693354,0.2940147,0.69242966,0.44430962,0.19869198,0.221561,0.16365871,0.23971152,13
0.06289646,0.1125536,0.104992926,0.32509226,0.7150972,0.47998717,0.18974765,0.15078536,0.17864905,0.18509369,5
0.030620871,0.08251732,0.07460082,0.26611266,0.7660776,0.50327194,0.18231535,0.09805174,0.12875123,0.12761143,1
0.14232804,0.22694394,0.20082736,0.36910155,0.588683,0.38337508,0.18470122,0.24084911,0.21318817,0.34723988,2
0.12623663,0.19726387,0.13240738,0.28679273,0.6698772,0.445212,0.2056657,0.1985103,0.1892959,0.28439888,13
0.06500648,0.12247104,0.113440774,0.3490504,0.6675819,0.507481,0.22218107,0.13116808,0.19630171,0.19432858,5
0.031186026,0.09670371,0.10215956,0.28750807,0.74120456,0.5134456,0.20121427,0.11538009,0.13180442,0.11133606,1
