LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Labels
0.10558328,0.16379786,0.19592363,0.35801977,0.59023345,0.47785074,0.26529652,0.20344418,0.18861687,0.26719522,13
0.08949027,0.16981325,0.21335664,0.38306385,0.6321257,0.44396356,0.24871606,0.17994086,0.15480529,0.23665659,15
0.0955008,0.18807466,0.1514485,0.39182732,0.6514094,0.45453894,0.25246915,0.13901556,0.14547886,0.20945707,17
0.121446416,0.19704783,0.20286596,0.41199368,0.60948646,0.43345612,0.20991425,0.20718428,0.15078723,0.25776997,4
0.11503007,0.21714415,0.13930911,0.29177487,0.6908491,0.42003816,0.20129149,0.2296673,0.15669121,0.25210118,24
0.12697409,0.21379682,0.12728791,0.32400405,0.6764879,0.37356046,0.20917998,0.22796074,0.19885308,0.2907567,19
0.13447307,0.17559384,0.17890696,0.315274,0.7193722,0.38597134,0.18900903,0.163052,0.1513153,0.26077086,5
0.11403004,0.18961078,0.18479094,0.3823642,0.62885946,0.45588472,0.20331791,0.21007685,0.13484849,0.2524781,9
0.10307641,0.1468539,0.21516214,0.37771618,0.67658305,0.42467025,0.21911275,0.17145805,0.14064793,0.2086754,20
0.12831463,0.21121986,0.14412197,0.33999658,0.7074189,0.39610112,0.20276897,0.17344172,0.13704136,0.2350265,14
0.095799,0.22366577,0.11663411,0.2994966,0.70739865,0.41922006,0.22473621,0.19739431,0.13967368,0.22881532,7
0.10638627,0.13881567,0.22742546,0.38087445,0.6664709,0.41661087,0.22941798,0.16490372,0.14707184,0.23112836,1
0.13397156,0.18816645,0.16534895,0.33515885,0.68835807,0.3825258,0.24845214,0.18106921,0.15497309,0.2613027,18
0.10588423,0.15323079,0.104004316,0.30056855,0.57495725,0.52795726,0.23374757,0.20774981,0.32501733,0.22671895,21
0.09882486,0.15821964,0.14573462,0.34085456,0.6579785,0.44232452,0.19901013,0.15860178,0.24755175,0.27046594,10
0.09494099,0.15406357,0.15937963,0.38037798,0.7019186,0.40321237,0.23903175,0.18216978,0.098841414,0.20445013,8
0.07679276,0.17668968,0.1885047,0.3953909,0.67162716,0.40154094,0.21776652,0.17977427,0.15030172,0.2374149,6
0.10221215,0.19648893,0.21895947,0.37782416,0.6318148,0.4233357,0.22259487,0.20968597,0.17360389,0.24123102,2
0.10344101,0.19249052,0.19373894,0.37145355,0.6755683,0.39593214,0.2385921,0.19017018,0.14275105,0.22385576,15
0.10829065,0.1874633,0.14827004,0.3484685,0.6689577,0.4203178,0.26212415,0.19681893,0.13318385,0.24568316,9
0.11311574,0.17027216,0.15867859,0.40598592,0.6425831,0.4184043,0.23752666,0.19531037,0.15538153,0.24804217,17
0.12538083,0.20203735,0.20269775,0.380312,0.5952322,0.45279518,0.24452733,0.20839456,0.15706308,0.26555848,4
0.14214273,0.23114541,0.122603916,0.32548946,0.6780196,0.35278606,0.21499786,0.21137044,0.19260043,0.30533105,19
0.10949824,0.20297952,0.17320403,0.30719432,0.6530284,0.43774468,0.27066624,0.20142098,0.19180946,0.23184822,13
0.09907743,0.15531978,0.23141798,0.39908826,0.6591375,0.44460037,0.17879507,0.16231807,0.14602803,0.20362468,20
0.14626306,0.19712882,0.1733367,0.31699896,0.6845466,0.40012962,0.23474514,0.18362196,0.15110421,0.26239467,14
0.07502506,0.21403773,0.09602957,0.31642467,0.7263841,0.35744134,0.21205221,0.24185719,0.17949224,0.21939987,7
0.104029894,0.15273245,0.15438959,0.33928055,0.71748704,0.41585407,0.22071008,0.12756616,0.13844144,0.23458211,5
0.09843034,0.20621373,0.12365096,0.32871193,0.7144916,0.37983143,0.15875445,0.24538887,0.14710861,0.25023282,24
0.10633037,0.16129112,0.17957743,0.37496307,0.70107394,0.38700688,0.23245895,0.20054981,0.13721977,0.18832965,5
0.08633385,0.2063131,0.13087015,0.35023242,0.7145735,0.38761073,0.20134374,0.22165965,0.14934449,0.1932825,7
0.11939982,0.2150478,0.18511952,0.35955733,0.6476047,0.4268611,0.23183292,0.18935795,0.13118769,0.25986952,14
0.09669562,0.1525763,0.20053881,0.35450232,0.67915106,0.44423527,0.21569197,0.16811395,0.1343462,0.22373527,20
0.10866009,0.16754632,0.19275002,0.3493175,0.6662535,0.46194616,0.20720421,0.20290811,0.13025887,0.20636211,9
0.11025439,0.17597093,0.12956327,0.35532108,0.608366,0.4611976,0.20100021,0.21711029,0.28700244,0.24721977,10
0.09647288,0.12181021,0.10519784,0.30578166,0.6459655,0.48878708,0.24022071,0.1881003,0.2633407,0.2294903,21
0.11409458,0.15611008,0.22305053,0.389479,0.6334856,0.38871863,0.25794986,0.19272017,0.16578071,0.27856413,1
0.15703689,0.20985207,0.14615248,0.34787315,0.6058553,0.4396772,0.22483696,0.21371374,0.16194716,0.3257247,18
0.08626691,0.13772242,0.17791659,0.38745457,0.6817775,0.41935733,0.23268612,0.15713727,0.14977774,0.22330642,6
0.09145586,0.14193727,0.18448259,0.38767523,0.68411756,0.4298458,0.19828765,0.17266557,0.13585877,0.21631113,8
0.1155266,0.19454412,0.18250471,0.36982378,0.6311615,0.4446533,0.235353,0.17952618,0.17196882,0.255838,15
0.10534608,0.15862109,0.19723715,0.40328634,0.6111011,0.4406169,0.24524862,0.18637918,0.19294752,0.24999744,13
0.12391994,0.18451151,0.2120944,0.36540744,0.60727215,0.41599637,0.23805195,0.2042787,0.20065184,0.30265605,2
0.12859829,0.21639128,0.15518245,0.32201058,0.6649488,0.34945163,0.21449597,0.19290315,0.22709545,0.3313595,19
0.10299881,0.19646728,0.16750541,0.32411203,0.6934968,0.4158388,0.18591164,0.20113693,0.17301112,0.24263859,24
0.1329699,0.20456456,0.19298682,0.38253614,0.6414668,0.36924872,0.2484507,0.20779103,0.17920999,0.26841947,4
0.097289875,0.17095125,0.19255996,0.35492113,0.68778175,0.3962242,0.24005859,0.18723457,0.15974158,0.2236567,20
0.11752598,0.15668446,0.15370302,0.35351735,0.71552175,0.3994624,0.17576987,0.17195743,0.14998624,0.24194342,9
0.08246375,0.18810341,0.15928066,0.324138,0.666893,0.45132664,0.18167615,0.19855055,0.2110941,0.24889708,10
0.09578635,0.16697755,0.11409217,0.28815407,0.6280099,0.4940048,0.26740232,0.15343116,0.29175958,0.21974452,21
0.15297101,0.16012797,0.20909621,0.36496228,0.62094414,0.4329882,0.21192987,0.18385206,0.18197434,0.29859576,1
0.1499881,0.20421457,0.20083445,0.30661243,0.66561425,0.39188516,0.21274689,0.21293202,0.18034525,0.28585386,18
0.12350091,0.13080864,0.18952656,0.399285,0.63354576,0.47820228,0.2504654,0.16291337,0.120025486,0.19634208,8
0.100555,0.16180025,0.17065352,0.37191933,0.6654974,0.4458272,0.22803164,0.16554661,0.16003479,0.22270772,6
0.1134834,0.20048606,0.21237071,0.40080896,0.5682511,0.430263,0.2701817,0.20217246,0.20945226,0.2745908,2
0.098050706,0.16853672,0.1688368,0.43310878,0.6110609,0.44102338,0.24289684,0.15817918,0.16916294,0.25565535,17
0.12402838,0.16736345,0.17708798,0.4234274,0.5900298,0.47938594,0.23333797,0.17818266,0.14733174,0.24516751,15
0.09469207,0.16103989,0.19776398,0.3563405,0.60310817,0.4932109,0.23860757,0.20815134,0.18028504,0.24341449,13
0.11593554,0.23464684,0.11575763,0.31373057,0.68739986,0.3529815,0.18077613,0.21812339,0.1997322,0.32001206,19
0.13261293,0.19567579,0.19737625,0.42283922,0.582247,0.40541154,0.26537132,0.21552555,0.16180314,0.28275576,4
0.13445035,0.18919304,0.18386474,0.35638127,0.66988987,0.4165471,0.21989001,0.19244781,0.13807824,0.24206999,14
0.07204097,0.17496787,0.12634006,0.3324436,0.74939775,0.39308056,0.18131985,0.16395175,0.15001482,0.19835547,7
0.10294215,0.16531257,0.16512159,0.343619,0.67172503,0.4332692,0.19591661,0.20442042,0.16892172,0.2628559,24
0.08909034,0.13647558,0.19118223,0.37127706,0.7139721,0.39089513,0.23471533,0.18317758,0.08954905,0.19955069,5
0.1163522,0.20766747,0.16817936,0.3584171,0.695412,0.39044657,0.18511198,0.20910904,0.16421439,0.21350303,5
0.100964144,0.1687047,0.17684975,0.39708593,0.6667598,0.39398754,0.23619863,0.15341944,0.1644131,0.2573677,17
0.11866778,0.18935972,0.21073301,0.32882437,0.6167925,0.4258335,0.2520412,0.19692908,0.21422665,0.29590666,2
0.10189524,0.16597128,0.16502663,0.3669892,0.6546062,0.45416737,0.21000724,0.16497076,0.16083819,0.26113465,6
0.13473424,0.20010658,0.12522046,0.27166423,0.69468963,0.3823902,0.19517694,0.2308517,0.18476042,0.31302315,19
0.10483759,0.17997874,0.15900956,0.3072444,0.6880562,0.42584345,0.17977534,0.19609183,0.18909168,0.27503228,24
0.12765624,0.2189631,0.1932494,0.394727,0.6007649,0.40133503,0.27646613,0.22737724,0.14836726,0.26546058,4
0.08906757,0.19116694,0.11482214,0.27499518,0.7775426,0.35926804,0.19372304,0.19616441,0.12964956,0.20062806,7
0.14535427,0.19230197,0.16908707,0.30954957,0.69328815,0.3906268,0.25103858,0.16738635,0.14251342,0.26998946,14
0.0995031,0.1642102,0.17552778,0.35153773,0.68644285,0.44248322,0.21841812,0.16987048,0.15252005,0.20475677,20
0.090851605,0.14799929,0.16499905,0.34299895,0.71904665,0.42174625,0.21622843,0.16613142,0.12621258,0.19946772,9
0.087695636,0.17642716,0.12062359,0.36475974,0.651736,0.4378544,0.2507996,0.21512052,0.20655021,0.21275978,10
0.09365833,0.105039746,0.119102396,0.3214322,0.5875188,0.55077994,0.19952583,0.19460729,0.28180927,0.2388613,21
0.15525928,0.19956158,0.17859949,0.3751294,0.58084005,0.46827382,0.19452877,0.20160706,0.17522767,0.3124144,1
0.11668211,0.20602164,0.17758115,0.36483058,0.6417471,0.42690843,0.2382276,0.17722473,0.15680382,0.26919383,18
0.09353998,0.1415344,0.197127,0.37560776,0.68072337,0.43067595,0.23108914,0.16721769,0.12596235,0.21255969,8
0.12191381,0.21673259,0.18847093,0.37654075,0.5934361,0.46550548,0.2488311,0.18959393,0.15554544,0.26446328,15
0.10267039,0.16685636,0.16077372,0.3913233,0.63621604,0.4370243,0.20525308,0.21580836,0.1939064,0.24611536,13
0.15691969,0.17417309,0.20054153,0.36028334,0.6027602,0.43154046,0.25185478,0.20882742,0.16071948,0.30430508,1
0.12028035,0.19419326,0.20805593,0.40805817,0.5815269,0.46910894,0.22652417,0.19006525,0.1701103,0.25181475,18
0.095670015,0.13994016,0.13582802,0.32947817,0.60611236,0.47062865,0.25140688,0.16540694,0.3256302,0.24247777,21
0.107373126,0.1782208,0.13254577,0.35530746,0.6299264,0.45700958,0.23279434,0.18334194,0.2403604,0.24829611,10
0.10363012,0.16879731,0.20246577,0.39131913,0.6534583,0.42948642,0.22959715,0.18080759,0.14627627,0.21994524,8
0.095016554,0.15187624,0.13614334,0.36424077,0.6593533,0.49969584,0.22147593,0.18806426,0.11078592,0.1885821,9
0.14822654,0.21823521,0.1704084,0.3240202,0.6604611,0.40808722,0.23651297,0.19333112,0.15703373,0.27505463,20
0.08142562,0.18111296,0.13693681,0.32745263,0.74958694,0.39763293,0.1649737,0.17056231,0.14116131,0.19586772,7
0.1134991,0.20660512,0.21829838,0.42460823,0.5636367,0.44734377,0.22376783,0.23411027,0.16344482,0.25901613,4
0.10375682,0.17912507,0.16747275,0.41266125,0.648996,0.4236847,0.24116679,0.14426509,0.15803464,0.23272099,17
0.093788415,0.19953822,0.10713938,0.31181455,0.7458886,0.37868118,0.13301523,0.20609556,0.15869322,0.2399582,24
0.106105186,0.22409146,0.17446359,0.3290869,0.65646726,0.4357772,0.22190331,0.18494475,0.15540487,0.26709858,5
0.13777097,0.1956889,0.14342855,0.34819743,0.6354324,0.40259805,0.19232184,0.19116847,0.22331034,0.33414295,19
0.13118678,0.17246814,0.18758932,0.3470311,0.62579215,0.4176626,0.2231664,0.21475449,0.209171,0.30280596,2
0.09145167,0.1622913,0.1707983,0.349338,0.71313924,0.42391682,0.18593858,0.16203256,0.14503169,0.2096525,6
0.112110265,0.1581007,0.18385588,0.4423089,0.5868798,0.4077814,0.2531081,0.2138759,0.16947497,0.2894019,13
0.12252542,0.18996637,0.20481007,0.34915632,0.67770743,0.3912177,0.24557653,0.17960557,0.13558537,0.24850547,15
0.1341871,0.20332968,0.2006651,0.37086624,0.577125,0.45506972,0.26272726,0.22733828,0.16240485,0.27494964,18
0.16859975,0.240246,0.19305442,0.33898747,0.5840687,0.4368431,0.23272568,0.19571696,0.19318444,0.31609923,1
0.086930014,0.14865549,0.11082717,0.27016842,0.61812127,0.47437513,0.23718545,0.18956785,0.32989267,0.2773867,21
0.08470355,0.15397939,0.14079602,0.41965604,0.63861305,0.43678707,0.24917836,0.16603695,0.1972595,0.21448022,10
0.09292615,0.17289266,0.14045069,0.3266068,0.708757,0.4592429,0.15862681,0.19324508,0.13549325,0.20240888,9
0.10105078,0.15280315,0.18115331,0.36986223,0.6948359,0.4147699,0.18844134,0.19085044,0.12595965,0.23279719,20
0.13807565,0.24436104,0.18381998,0.34564465,0.6585516,0.38064095,0.21523656,0.19391483,0.16279519,0.2809859,14
0.07121237,0.1672155,0.12938225,0.3319562,0.77226764,0.35435858,0.18303517,0.198922,0.12298056,0.1728282,7
0.11582352,0.16118786,0.17366754,0.40451318,0.64930797,0.3965276,0.23943727,0.16642834,0.16378357,0.27590463,17
0.115184985,0.18078059,0.19094773,0.36000478,0.6607501,0.43070272,0.23200244,0.18172489,0.15326558,0.2356933,15
0.09484725,0.14996289,0.1740056,0.32214797,0.68251604,0.47218162,0.23431775,0.15552129,0.13815248,0.21793666,8
0.09348435,0.18178019,0.1959448,0.3692104,0.66267306,0.41290605,0.21228264,0.1822636,0.1732161,0.25610778,6
0.12070503,0.19332913,0.22936194,0.3888108,0.5636891,0.4433225,0.2389158,0.21493109,0.21099822,0.28669983,2
0.11947011,0.18343994,0.14259677,0.31634095,0.6892664,0.31781706,0.22022933,0.22658172,0.21720938,0.3294772,19
0.11462909,0.19665985,0.17940968,0.40473512,0.6517743,0.41139022,0.1818499,0.21145856,0.16178639,0.23275799,5
0.10593805,0.19605607,0.11428023,0.30802417,0.72374195,0.39343995,0.21281466,0.21642658,0.14400963,0.2256847,24
0.10683433,0.21421497,0.20613572,0.38336474,0.60532576,0.46066,0.24117512,0.20867394,0.15055299,0.22413036,4
0.10704475,0.18390307,0.18725395,0.38076404,0.60330516,0.44479463,0.2523773,0.20079952,0.18952735,0.27003884,13
0.084372096,0.118968114,0.10985632,0.3145682,0.57535046,0.54334056,0.2558943,0.18414274,0.30864477,0.21634983,21
0.07441045,0.1715057,0.14517844,0.3440074,0.67708963,0.41670763,0.19924659,0.19588155,0.26774684,0.20923297,10
0.08430119,0.18936762,0.17483705,0.3680561,0.6666645,0.46197715,0.21415228,0.14734462,0.14360173,0.21199633,20
0.106466725,0.20470461,0.16738197,0.3462265,0.66980845,0.43611512,0.19656172,0.19880156,0.14099203,0.24898678,5
0.09780324,0.17598496,0.13418864,0.31517056,0.69840145,0.45825654,0.20065075,0.19711018,0.12041651,0.22527257,9
0.05623308,0.13981189,0.12822089,0.34309122,0.7720801,0.38740763,0.15443474,0.16809714,0.11887921,0.1752337,7
0.13928956,0.22783922,0.15602311,0.34329063,0.669206,0.40282765,0.2333026,0.1998354,0.1334016,0.25343427,14
0.13185997,0.18760815,0.21148421,0.3766079,0.5833336,0.46139008,0.27082098,0.2039843,0.14948061,0.2653305,4
0.096739195,0.16030881,0.17572117,0.41876757,0.661641,0.4208055,0.22608061,0.17629306,0.13933754,0.20553738,17
0.10935974,0.1847392,0.18308096,0.37391755,0.66780853,0.4064064,0.23216762,0.153296,0.16319755,0.25575262,15
0.08888569,0.15292777,0.19406277,0.35674387,0.68050474,0.4529801,0.21307352,0.15443923,0.13076377,0.2217144,8
0.076952785,0.17348102,0.14294519,0.28004307,0.744729,0.41212186,0.20573144,0.18620908,0.12802084,0.21741873,24
0.110116184,0.20222574,0.09789857,0.30908737,0.7034557,0.3563798,0.20160629,0.23893677,0.17978449,0.29990876,19
0.100137435,0.21620008,0.19150709,0.32008156,0.6513063,0.4414863,0.20409176,0.21737652,0.18510291,0.2486436,2
0.09533077,0.1750283,0.1582093,0.37478885,0.67401195,0.4347485,0.22985041,0.13259831,0.16850393,0.22950982,6
0.11785385,0.14751121,0.18259706,0.38262182,0.632246,0.42005736,0.24709597,0.20056736,0.18953238,0.26687127,13
0.12985277,0.18551871,0.18948573,0.36571386,0.6339533,0.43976057,0.19991824,0.19671036,0.1595473,0.28225166,1
0.11733959,0.19578949,0.17090023,0.37345827,0.64554644,0.4129312,0.23068056,0.19735831,0.16033523,0.272225,18
0.08447745,0.13349055,0.12419888,0.28365436,0.59385216,0.5357371,0.21512425,0.20947208,0.30673298,0.23503587,21
0.08062193,0.15516797,0.1591952,0.3243531,0.6530923,0.42400748,0.2188072,0.20218767,0.30077073,0.23096254,10
0.08317086,0.16416964,0.14788787,0.3128467,0.7367715,0.39743567,0.1675469,0.18603446,0.13683009,0.25337017,9
0.069458425,0.13525406,0.14455368,0.35369164,0.7479262,0.41269928,0.19868518,0.15690367,0.10397833,0.16207421,7
0.13634449,0.20357898,0.15068239,0.3319172,0.68258405,0.41935346,0.1995154,0.19359341,0.13419342,0.26461434,14
0.10013108,0.20029053,0.17737463,0.34877443,0.6648964,0.44282687,0.21151948,0.19094734,0.1471829,0.23601933,20
0.11459601,0.23353711,0.17877181,0.3481487,0.6491887,0.4162069,0.23813914,0.22705469,0.13634244,0.24007045,5
0.14099263,0.18956162,0.19771466,0.4108742,0.5891363,0.42768744,0.20378526,0.22400704,0.16491348,0.2955954,4
0.10520786,0.17370734,0.16538908,0.42962968,0.6567285,0.41006863,0.190401,0.17434835,0.15105726,0.24063459,17
0.115866095,0.22542822,0.162064,0.3524358,0.62414646,0.40701112,0.18580182,0.210235,0.2207384,0.32034057,19
